Frequency_Hz,Real,Imaginary,Magnitude_dB,Phase_deg
10000000.0,0.000436654218502,0.000801691408645,-60.791589996754354,61.42436324853471
14998333.3333,-0.000352800888968,0.000404670547847,-65.40265761149216,131.0826505519149
19996666.6667,-0.000330452086003,-0.000689755647042,-62.32872765803235,-115.5984159080167
24995000.0,4.70565925868e-05,3.43382132165e-05,-84.6936036368316,36.11903784243379
29993333.3333,0.000118399608776,1.80662807328e-07,-78.532984541098,0.08742603500431759
34991666.6667,-0.000247499798166,0.000239537778186,-69.25789005780098,135.9365797027079
39990000.0,-0.000117938526444,0.000102614168825,-76.11913660236895,138.97461547106684
44988333.3333,0.000157793722489,0.000111221704922,-74.28650785928917,35.178289228784756
49986666.6667,-8.89096784063e-05,2.02921484633e-05,-80.80048849035126,167.14341174393334
54985000.0,-4.4493154645e-05,5.81269558343e-05,-82.709661824134,127.43217283562439
59983333.3333,-6.68340853673e-05,0.000262743053837,-71.33708481625715,104.2716818564687
64981666.6667,3.03892764828e-06,0.000228079586762,-72.83750072348259,89.23663740167997
69980000.0,3.67370756176e-05,0.000113835503159,-78.44416985895,72.114034397339
74978333.3333,9.29947170334e-05,8.78716276055e-05,-77.85966168721245,43.37751496293729
79976666.6667,-0.000152492607513,-0.000150136311776,-73.39182814246544,-135.4461010311595
84975000.0,-8.47194939845e-06,-1.87214153117e-05,-93.7441458722428,-114.34804477703521
89973333.3333,1.68103949795e-05,-4.17728534162e-05,-86.9302614341347,-68.07896672470604
94971666.6667,9.88058903633e-05,0.000156863708092,-74.638352914083,57.79384338133022
99970000.0,0.00023298139272,0.000145313665055,-71.22649444284717,31.95235133569181
104968333.333,0.000159966040748,8.32784697113e-05,-74.8779020288428,27.501527288768127
109966666.667,7.93923341807e-05,-0.000141656582511,-75.78894315360057,-60.73127182706265
114965000.0,1.33654808839e-05,6.90267899971e-07,-97.46873985428103,2.956446608022021
119963333.333,-6.6200662189e-05,-5.54080922128e-05,-81.2769309942289,-140.07161564452358
124961666.667,-0.000189360895301,-0.000152034278994,-72.2935435921934,-141.2396786099088
129960000.0,2.79294316061e-05,-4.00795057327e-05,-86.22253132723976,-55.129260822851506
134958333.333,3.74694113038e-06,-0.000198377379163,-74.04860794449071,-88.91792910357294
139956666.667,-0.000119519726723,-0.000134385404273,-74.902008744797,-131.64926284380562
144955000.0,7.27045418291e-05,-4.14684969797e-05,-81.54555491251912,-29.699142849717976
149953333.333,7.94909196238e-05,2.35014135207e-05,-81.62972293508915,16.470262945456092
154951666.667,-4.7529942668e-05,-5.24421059067e-06,-86.40810333647708,-173.7037442967014
159950000.0,7.04826461579e-05,0.000133764554855,-76.40909344338291,62.214549047980725
164948333.333,0.000142053338661,5.93380866971e-05,-76.25248730160529,22.671120501874118
169946666.667,3.61066675219e-05,-0.00011218682834,-78.57311014906577,-72.15953567875766
174945000.0,8.474589324e-05,1.69588693979e-05,-81.26710231728046,11.316232153663382
179943333.333,0.000103219685356,-6.99884305509e-05,-78.0819465594503,-34.139356028777364
184941666.667,-0.000139591940729,-2.83748304203e-05,-76.92695673356438,-168.51003939411103
189940000.0,-0.000102373578153,1.0037478518e-05,-79.75469161503415,174.40018769151735
194938333.333,3.90286222251e-05,0.000126627806233,-77.55529044887018,72.8699034853109
199936666.667,2.26482664948e-05,2.05538313501e-05,-90.29000796601605,42.22447708311019
204935000.0,-6.76708519374e-05,-1.08635528042e-05,-83.28146063995254,-170.8798270790976
209933333.333,-6.52176791693e-05,3.5686410369e-05,-82.5752109932549,151.31299704613454
214931666.667,-8.50840809211e-07,-5.10512830231e-07,-120.06760709400739,-149.03583028298058
219930000.0,3.41303569342e-05,-2.47003642481e-05,-87.50804270784833,-35.89350722241623
224928333.333,-5.66689374577e-05,-0.000111280569027,-78.070220421131,-116.98718626231532
229926666.667,0.000103517171997,-5.87011037597e-05,-78.48886925840509,-29.55611283716132
234925000.0,4.88941402787e-05,-5.79203790372e-05,-82.40679181055334,-49.8302386935954
239923333.333,-5.74068394863e-05,-4.9506347771e-05,-82.40602356207381,-139.2262660148196
244921666.667,1.49558048354e-05,-3.07929488805e-05,-89.31116190892247,-64.09465175357352
249920000.0,9.06877941302e-05,2.18813492466e-05,-80.60327550865787,13.565175852197685
254918333.333,2.25924386493e-05,7.35771103503e-05,-82.27384257243288,72.93047811979686
259916666.667,-3.49630504963e-05,3.89380947899e-06,-89.07427892495427,173.64519752625665
264915000.0,-5.20919375032e-05,-4.28030799865e-05,-83.42401750930921,-140.5906225403632
269913333.333,4.15047033753e-05,-0.000119185419527,-77.97844079989089,-70.80002185437387
274911666.667,-0.000133038401171,4.97034585455e-05,-76.9530163843327,159.51419394974525
279910000.0,0.000106145264388,5.4046860079e-05,-78.4808248617777,26.9842048719548
284908333.333,-8.20660927767e-05,0.000138154937933,-75.88016338485201,120.7109431938438
289906666.667,-5.32950992533e-05,-4.80424539322e-05,-82.88323923723546,-137.96716577437516
294905000.0,3.4857315939e-05,-2.81907546864e-06,-89.12580765533065,-4.623716512137448
299903333.333,9.91223266316e-05,2.12969476348e-07,-80.07655020402584,0.12310277409986631
304901666.667,-1.38095359409e-05,-6.28446023183e-05,-83.82984204622515,-102.39326338965274
309900000.0,8.99925559825e-05,-3.46777122427e-05,-80.3146083689417,-21.073658776626473
314898333.333,-1.26054920357e-05,-8.39286101428e-05,-81.42492009870554,-98.54158158764056
319896666.667,6.94017381784e-05,-3.33986522324e-05,-82.26793642544713,-25.69855966133395
324895000.0,5.54601342027e-06,-1.82308613179e-05,-94.39946757431741,-73.07970569616803
329893333.333,-1.67860715779e-05,-6.11116312927e-06,-94.96047999276604,-159.99538048276614
334891666.667,-0.000126999828441,-6.79515735736e-05,-76.83057822876134,-151.85088093648795
339890000.0,-0.000109275805949,-5.12435950399e-05,-78.36626665928827,-154.8763272158162
344888333.333,-8.53214149395e-05,8.80163158206e-05,-78.2313882042594,134.10928793658354
349886666.667,-5.85488802803e-05,-7.45849668721e-05,-80.46197380191049,-128.13176218978938
354885000.0,-0.000103795446804,-3.79891926105e-05,-79.1304703166886,-159.89734545400103
359883333.333,-7.29992834772e-05,-9.87292847634e-05,-78.21703297505475,-126.4787899750958
364881666.667,1.52960908102e-05,2.01565906871e-05,-91.93644618550928,52.80648269380089
369880000.0,2.98560412526e-05,-2.60745364774e-05,-88.03750659561447,-41.13207951319103
374878333.333,-9.08333094324e-05,3.95618316698e-05,-80.08073032470917,156.4647933451676
379876666.667,-1.87556683626e-05,7.14790391924e-06,-93.94837630457575,159.13783963204818
384875000.0,3.4898969314e-05,4.39098919556e-05,-85.02238980381605,51.52281272859767
389873333.333,-1.24687995352e-06,2.39708630361e-05,-92.39459169124756,92.97764124081532
394871666.667,3.93858764488e-05,-5.67784442884e-05,-83.21023077027411,-55.25186115389142
399870000.0,-8.89548835146e-05,1.90199029369e-05,-80.82246272622663,167.9310223615876
404868333.333,-1.75633447215e-06,-0.00010161427649,-79.85960816254065,-90.99022043831467
409866666.667,0.000120629360082,-3.80759570505e-06,-78.36661474412979,-1.8079077560457177
414865000.0,-1.10992541992e-05,-1.94763759579e-05,-92.98844346387284,-119.67807719527679
419863333.333,-4.87232412913e-05,2.5460967125e-05,-85.19674630471678,152.41009319593087
424861666.667,8.49299608372e-05,3.50262307471e-05,-80.7366089353589,22.41189369385697
429860000.0,-0.000107707089058,6.5902208774e-05,-77.97404943677834,148.5389911930402
434858333.333,6.38083265407e-05,6.45702525998e-05,-80.84029568838042,45.34004609817887
439856666.667,3.16877348833e-05,6.53709232657e-05,-82.77574214381673,64.1387942157475
444855000.0,4.21646066146e-05,6.29147685251e-05,-82.41381609030913,56.170554164591614
449853333.333,2.12195109137e-05,-2.51017040321e-05,-89.66430221969794,-49.79077811014217
454851666.667,-1.29345249074e-05,4.76586202415e-05,-86.12851235204155,105.1842849835739
459850000.0,1.41781072508e-05,3.00335220856e-05,-89.5741221327131,64.72912493027238
464848333.333,-3.06360540744e-05,2.01830162115e-05,-88.70980123261462,146.62312920889764
469846666.667,-4.95613644681e-05,-1.68219530692e-05,-85.62359300157183,-161.25193140684962
474845000.0,7.3165895244e-05,6.50414436979e-05,-80.18469616111628,41.635766929810515
479843333.333,5.52102475559e-05,4.32405231196e-05,-83.08219045806379,38.067955363961524
484841666.667,6.81215782596e-06,6.58622805187e-05,-83.58105136162894,84.09487586396538
489840000.0,4.72480903557e-06,1.23777383685e-05,-97.55643135844464,69.10723018470267
494838333.333,1.12329287447e-05,-2.83852668757e-05,-90.30629726477824,-68.40976103133637
499836666.667,-4.14764929144e-05,3.91850543889e-05,-84.87346556111933,136.62722462268323
504835000.0,9.24180634931e-05,1.41818105798e-05,-80.58378158742767,8.724144524932175
509833333.333,-6.88549127385e-06,8.92574476048e-05,-80.96134299323953,94.41117042303203
514831666.667,1.40213072092e-05,-2.21586131286e-05,-91.62663379336293,-57.675595897234146
519830000.0,2.07788627624e-05,3.23284480591e-05,-88.30651940784674,57.2694277294497
524828333.333,-3.46896473787e-05,-4.37142152657e-05,-85.06638961351528,-128.43394455042923
529826666.667,2.10321440868e-05,5.92019353366e-05,-84.03708641761186,70.44185365901151
534825000.0,-3.60544767235e-05,-4.77608427269e-05,-84.4599284234382,-127.04901482411594
539823333.333,1.42365564464e-05,-8.85056966132e-05,-80.94963429534673,-80.8619816351045
544821666.667,4.2125246062e-05,-3.44289854754e-06,-87.4802374386474,-4.672401928885027
549820000.0,9.46734485415e-05,-3.67629735447e-07,-80.47537057713643,-0.22248610058164234
554818333.333,-7.15997648992e-05,-6.06158111322e-05,-80.55477705574611,-139.7490043598346
559816666.667,2.16181984877e-05,2.34240356351e-05,-89.93092634522677,47.29587776367853
564815000.0,2.1386545372e-05,-1.98919445555e-05,-90.69013405691082,-42.92635519874101
569813333.333,1.98731381187e-05,7.37422498508e-06,-93.47443464154404,20.358124807276265
574811666.667,-5.37260496693e-05,3.39522698e-05,-83.93699799895873,147.70909001289886
579810000.0,-8.27468096219e-05,3.46420440366e-05,-80.94360293157366,157.28332248461163
584808333.333,9.53171285348e-05,2.26174132565e-05,-80.17868923078531,13.348607345691791
589806666.667,-3.29137669226e-05,5.89682705567e-05,-83.40980589616107,119.16853485437436
594805000.0,-2.75779984313e-05,2.19599969269e-05,-89.056031366464,141.47015192965276
599803333.333,-1.04818548329e-07,7.8995013224e-06,-102.04724189725914,90.76021355788316
604801666.667,-3.62868753544e-05,-8.76755657839e-05,-80.45576950448337,-112.4835246279326
609800000.0,-3.75066378331e-06,-5.44811019231e-05,-85.25454795660643,-93.93822195653755
614798333.333,2.77105959614e-05,8.08841569303e-05,-81.36075257870529,71.08874055345436
619796666.667,-5.80781502395e-05,5.9756114308e-06,-84.67401094772923,174.12555712816166
624795000.0,-1.24539360007e-05,-1.6304151888e-05,-93.75794360446301,-127.37442163901396
629793333.333,-1.81781009159e-06,-3.90982935076e-05,-88.14746624088849,-92.66195497047251
634791666.667,-6.86218710341e-06,-2.75141646475e-05,-90.94679747345326,-104.00418641417703
639790000.0,2.32300995004e-05,-1.47697209789e-05,-91.20455611466808,-32.448242360185276
644788333.333,1.39184906691e-05,-3.05177947295e-05,-89.4882424721865,-65.4833209406092
649786666.667,1.18299512337e-06,8.62878438209e-05,-81.28019143684372,89.21453151988798
654785000.0,2.34545154734e-06,-4.4163759781e-06,-106.01964114192059,-62.02809628996854
659783333.333,1.27890637929e-05,3.4764508434e-05,-88.62604360617324,69.8025908559746
664781666.667,-2.54201270527e-06,4.81479461704e-06,-105.28062084940262,117.83220345289376
669780000.0,-3.49692801141e-05,6.99387368778e-05,-82.13654856747803,116.5649932905213
674778333.333,-4.99670203521e-07,-6.52980707783e-05,-83.70173869902538,-90.43842696568981
679776666.667,-1.06202183637e-05,2.0615524358e-05,-92.69388179901017,117.25554747418329
684775000.0,-0.000123727685854,-5.85720993078e-05,-77.27248233697216,-154.6673475292025
689773333.333,-1.06802937265e-05,-8.72277485059e-06,-97.20891165358717,-140.76091125475892
