Frequency_Hz,Real,Imaginary,Magnitude_dB,Phase_deg
10000000.0,0.000711155562409,-0.00125787683895,-56.802702594641914,-60.51783900552266
14998333.3333,0.000982430161381,-0.000332654360074,-59.68257178851558,-18.706283885648485
19996666.6667,-0.000821954509584,0.00072787602224,-59.1886423014608,138.47373087315808
24995000.0,-0.000284529422671,-0.000368318304126,-66.64310740121815,-127.68643039230055
29993333.3333,2.98013758261e-05,-0.000117248049516,-78.34600533588983,-75.73890747468197
34991666.6667,-2.66372112465e-05,-0.000378197378635,-68.4241390502158,-94.02880531370555
39990000.0,-0.000182686715954,0.000173519315519,-71.97339896600168,136.47425193817824
44988333.3333,-7.82006841857e-05,1.87023511864e-05,-81.89423077392549,166.54986886762816
49986666.6667,-0.000155152958624,0.000163751766844,-72.93392454446247,133.45547577273945
54985000.0,-5.32776802762e-05,-0.000438302877393,-67.10081386262391,-96.93055826180654
59983333.3333,-3.31825233811e-05,0.00012529296556,-77.74706046121574,104.8336328866853
64981666.6667,-2.74038777166e-05,-0.000137528618352,-77.06303987001537,-101.26912856479603
69980000.0,-1.05605028408e-05,0.000242652521548,-72.29208569789233,92.49200235998855
74978333.3333,0.000323917732894,0.000190356756918,-68.50293295723954,30.441479221745592
79976666.6667,-0.000116085764393,-0.000285774952395,-70.21622117504705,-112.10767406092573
84975000.0,-0.000122473373066,-0.000164395691037,-73.76485350502938,-126.68579315636146
89973333.3333,-5.39460251095e-05,-0.000152601574056,-75.81741576167032,-109.46895822880094
94971666.6667,-5.50195566505e-05,-0.000117062241881,-77.7648536665196,-115.17364598075507
99970000.0,4.0161393129e-05,-3.29172801124e-05,-85.69202018953875,-39.338901431214126
104968333.333,3.86260325074e-05,0.000105729044055,-78.97202779958778,69.93121532289302
109966666.667,-9.02477859239e-05,-0.000205608146471,-72.97402561452574,-113.6981588108036
114965000.0,-1.91847360946e-05,6.26870929766e-05,-83.66761304054805,107.01618803940777
119963333.333,2.02014055988e-05,-1.38661878429e-05,-92.21582497651518,-34.46559413333155
124961666.667,-3.86489101998e-05,-0.000145787327328,-76.4306283116329,-104.84783381419155
129960000.0,-4.95540525571e-05,0.000127678721818,-77.26825967995401,111.21198969575589
134958333.333,8.61088065308e-05,9.18545322555e-05,-77.99916438849746,46.849209626249475
139956666.667,0.000109637304147,8.42062794384e-05,-77.18715770379708,37.525850210288894
144955000.0,0.000157153455006,6.99368184839e-05,-75.28879003155387,23.990138562147624
149953333.333,2.46557068027e-05,-6.55359376703e-05,-83.0955024163501,-69.38286773544517
154951666.667,7.2479618932e-06,7.49771418804e-05,-82.46102650457371,84.47843373374705
159950000.0,0.000137534718242,-7.46852016025e-05,-76.10945994729963,-28.503198798535266
164948333.333,-3.10524242338e-05,5.2371995325e-05,-84.30968165234552,120.66456638307734
169946666.667,1.8471048911e-05,-3.2353305789e-05,-88.57636804063438,-60.2772239704659
174945000.0,0.000151777223252,-8.0003309748e-06,-76.36381801021679,-3.017326068504469
179943333.333,9.0746075542e-05,9.45428193707e-06,-80.79655737018122,5.947841023207141
184941666.667,-7.30417205567e-05,7.46578625691e-05,-79.62219461914027,134.37308948921554
189940000.0,-2.73899969122e-05,-3.72865890686e-05,-86.69484431995497,-126.30027373983317
194938333.333,-0.000100071302224,4.34758919496e-05,-79.24291806253868,156.51750469084925
199936666.667,-2.1662154416e-05,9.67045274478e-06,-92.49671693235737,155.9429855675221
204935000.0,2.39023731783e-05,-2.74274473493e-05,-88.78247076663946,-48.92861788930006
209933333.333,0.000110093330645,-3.86262246699e-05,-78.66061255883943,-19.333411827112535
214931666.667,2.95464896998e-05,6.82974025126e-05,-82.56683888837432,66.60596078783668
219930000.0,5.63070074125e-05,-4.68939449375e-05,-82.70064442191254,-39.788415005058305
224928333.333,-5.89451484201e-05,-3.4780860981e-05,-83.29360971742732,-149.45707103305764
229926666.667,2.54813954795e-05,-6.36882530409e-05,-83.27394675324781,-68.19386431275048
234925000.0,5.24857594716e-05,-3.86686364843e-05,-83.71609190238787,-36.38075677168209
239923333.333,-6.92120395318e-05,-4.69148123193e-05,-81.55441687041075,-145.86894011581293
244921666.667,-1.191931176e-05,-2.84293359516e-05,-90.22140579844705,-112.74640362950579
249920000.0,2.02747540721e-06,2.73306135724e-05,-91.2431779520513,85.75738058919102
254918333.333,-1.50952385363e-05,-0.000210091667044,-73.52946056385493,-94.10968087924245
259916666.667,7.78426490844e-06,-0.000262315066858,-71.61971247073478,-88.30023231293603
264915000.0,1.79590297456e-05,0.000166586127073,-75.5170398876116,83.84691946296675
269913333.333,-5.14253081206e-05,-6.61899432736e-06,-85.70510410164339,-172.66573599087653
274911666.667,-0.000110811975953,-7.86430357222e-05,-77.33673712646824,-144.63675458540368
279910000.0,-0.000104722283264,-9.72358099968e-05,-76.89911098947749,-137.12295036076404
284908333.333,8.39935165325e-05,2.79159068827e-05,-81.06004864511446,18.38463356221909
289906666.667,-4.80147270382e-05,0.000141998808431,-76.48414794356088,108.68218033717325
294905000.0,-7.47072616514e-05,7.90041922531e-05,-79.27278285558313,133.39874074611816
299903333.333,-8.54816608522e-05,0.000263899943881,-71.13789712465555,107.9480170528123
304901666.667,-6.39089500424e-05,1.31551072768e-05,-83.70854448294298,168.36861744128174
309900000.0,5.56195670509e-05,5.40771707257e-05,-82.20556719606726,44.19444298423728
314898333.333,3.48918857678e-05,-4.365025062e-05,-85.05457488215583,-51.362861241708124
319896666.667,-0.000153021500853,6.93319967046e-05,-75.49404433801624,155.6253551768957
324895000.0,1.31891389563e-05,-5.0391271287e-05,-85.66512812047357,-75.33273126350292
