Frequency_Hz,Real,Imaginary,Magnitude_dB,Phase_deg
10000000.0,0.00120074057421,0.00039134439676,-57.9725881860423,18.051783120051645
14998333.3333,-0.000213216738757,0.000810103618476,-61.53830420289469,104.74565143470653
19996666.6667,-5.94719092753e-05,0.000222438827964,-72.7559353245791,104.96865817508166
24995000.0,0.000463620106128,-0.000291388952425,-65.23094318277123,-32.149690702761134
29993333.3333,-0.000367789578417,6.23545628402e-06,-68.68676349022232,179.02870792091443
34991666.6667,-0.000259684795238,-2.32087742877e-05,-71.67651805464624,-174.8928808790646
39990000.0,4.12622937402e-05,-0.000175029304304,-74.90289069303991,-76.73500087475709
44988333.3333,-0.000181469774207,9.05661009769e-05,-73.85804360696254,153.47759760104168
49986666.6667,1.21601740289e-05,8.16564154182e-05,-81.6649335621193,81.52982995070843
54985000.0,-0.000243348317042,0.000286377335485,-68.50071867168452,130.35612405134967
59983333.3333,3.91101699911e-05,-0.000283871251369,-70.85590763466739,-82.15549805530256
64981666.6667,0.00030746194508,-1.42797182806e-05,-70.23481481284972,-2.659126087701509
69980000.0,3.2605630242e-05,5.40624485081e-05,-83.9947627486226,58.90538033035265
74978333.3333,0.000173048437199,-4.82282641221e-05,-74.91177791954398,-15.573050679185723
79976666.6667,0.000217846760948,-0.000273385425649,-69.12940159064806,-51.4504640499717
84975000.0,-5.5730908577e-05,-0.000213033390183,-73.14355343747485,-104.66039701762453
89973333.3333,-0.000211968201,-0.000187606138368,-70.96223386096716,-138.4890068468195
94971666.6667,4.30621333634e-05,0.000106638117072,-78.78570321113462,68.01037609219148
99970000.0,-0.000231606085194,0.00017519960521,-70.73985557373076,142.8941307091476
104968333.333,4.28990342638e-05,0.000128330200435,-77.37336146602064,71.51592179974446
109966666.667,4.09293749637e-05,0.000181521255289,-74.60607962027657,77.29345374329529
114965000.0,9.5504668749e-05,0.000170539958524,-74.17879577654439,60.75058747017545
119963333.333,0.000120947631842,-0.000105542575713,-75.88926620823787,-41.10893836348169
124961666.667,2.46296317805e-05,-0.000191384404492,-74.29053201797808,-82.66680049547685
129960000.0,0.00012387253172,-0.000260454968294,-70.7997484671721,-64.56421279076213
134958333.333,-7.93461414167e-05,-0.000220754788387,-72.59412429831717,-109.7700164219926
139956666.667,-0.000131530511722,-2.64952131598e-05,-77.44672684740398,-168.61087962878324
144955000.0,-0.000115465075278,5.77750189301e-05,-77.78060846075572,153.41808734016877
149953333.333,-0.000133013288091,0.000202780542988,-72.30530481637608,123.26275149251016
154951666.667,6.04070325957e-06,0.000132917620554,-77.51938805277867,87.39787088158013
159950000.0,1.19219577702e-06,-1.05177977682e-05,-99.50605966058504,-83.53310679661053
164948333.333,9.85719149748e-05,-2.98473614898e-05,-79.74395663564978,-16.8461982563399
169946666.667,0.000125602767604,-4.01246466436e-05,-77.59799263129706,-17.716430287128674
174945000.0,6.52431664701e-05,-0.000141625995999,-76.14132986478664,-65.26578754162914
179943333.333,2.82471877456e-05,-0.000246755586844,-72.09811818669036,-83.46952925662765
184941666.667,-1.88609492767e-05,2.73914141136e-05,-89.5623506626964,124.55019344809664
189940000.0,-3.44765811636e-05,-7.19074386209e-05,-81.96589704793602,-115.61575121787558
194938333.333,-5.85341426402e-05,0.000150740056405,-75.82548062918298,111.22177878126936
199936666.667,1.53511683495e-05,7.88472173523e-05,-81.9026915629742,78.98262046234137
204935000.0,0.000136322687198,0.000151578394326,-73.81325666280249,48.03323243046485
209933333.333,0.00020161136912,-2.43061481262e-05,-73.84703111363487,-6.8743682726360475
214931666.667,6.16007942432e-05,-6.95338046699e-05,-80.64008939554292,-48.46189915393104
219930000.0,2.40007031098e-05,-0.000129757387143,-77.59126069066176,-79.5206662095875
224928333.333,-0.000101083295592,-0.000135720827447,-75.43057684507674,-126.67831274654058
229926666.667,-0.000116986139266,-0.000131742259998,-75.0805338545631,-131.60483630601462
