Frequency_Hz,Real,Imaginary,Magnitude_dB,Phase_deg
10000000.0,0.000332245682913,-4.79891479151e-05,-69.48114034811266,-8.218889105633176
14998333.3333,-0.000308431999586,0.000325955971783,-66.95988852465322,133.41769638137563
19996666.6667,-0.000206148233894,0.000149782882288,-71.87541178791408,143.9986496469145
24995000.0,5.6570458869e-05,-9.30597374725e-05,-79.2590317011698,-58.70483179882494
29993333.3333,-3.9057083018e-05,0.00022108566587,-72.9753217625998,100.01852663357107
34991666.6667,-0.000183773049997,-5.92957520696e-05,-74.28424852279245,-162.117315293521
39990000.0,-1.15049727489e-05,-0.000519029628265,-65.6940236420611,-91.26982818536655
44988333.3333,-0.000190787273805,0.000157571226546,-72.1304655528296,140.44669647374724
49986666.6667,-2.40626609291e-05,2.47170939519e-05,-89.2447260623511,134.231361435697
54985000.0,-2.86825088793e-05,0.000166267039596,-75.4565197090696,99.78768707247937
59983333.3333,-0.000422423694327,0.000282397499586,-65.88060371710056,146.23659186727224
64981666.6667,-0.000214820001608,0.000570403603287,-64.30031942303408,110.63690220796735
69980000.0,1.64768476918e-05,0.000200959707561,-73.9087224835482,85.31275761132892
74978333.3333,2.72980922437e-05,-8.67607224301e-05,-80.82357512531671,-72.5345203272589
79976666.6667,-0.000105617994867,3.6686769692e-05,-79.03052468690719,160.84515549774457
84975000.0,-9.44600723585e-06,0.000184089129887,-74.68801743249747,92.93739288797273
89973333.3333,-8.73441948704e-05,0.000114058639828,-76.85324359740045,127.44428708949621
94971666.6667,-1.84767334033e-05,0.000325253315716,-69.74157297404365,93.25131898299303
99970000.0,9.44411759982e-05,0.000126873116072,-76.01783463230747,53.33692462026682
104968333.333,0.000123916229318,4.78543475279e-05,-77.53371680411628,21.115715747747373
109966666.667,3.95110895397e-05,-9.86838523304e-06,-87.80281585112854,-14.023430999621116
114965000.0,4.40629613685e-05,0.000215857669848,-73.13935318368969,78.4627354385067
119963333.333,-3.02824231415e-05,7.13920967061e-05,-82.20846930143449,112.98522553675231
124961666.667,-0.000144466464889,5.28155640826e-05,-76.25984465150212,159.9180689605534
129960000.0,2.40521051698e-05,1.88232668002e-05,-90.30202553246839,38.04686546740406
134958333.333,-0.00012998655461,0.000106705181626,-75.48482201665689,140.6176329994307
139956666.667,7.64318015818e-05,-1.61105303154e-05,-82.14572674679376,-11.902744288335136
144955000.0,-8.26677854948e-05,8.14579500962e-05,-78.7065302674232,135.42234209344005
149953333.333,-4.45092729575e-05,-1.18095920942e-05,-86.73553153189897,-165.14017153901602
154951666.667,-1.33473149979e-05,-8.31259704603e-05,-81.49471525266429,-99.12196826559315
159950000.0,0.000142125170252,6.66991175655e-05,-76.082123891143,25.14059100053718
164948333.333,-5.9761391211e-05,-6.56687808974e-05,-81.03263704020557,-132.3035309767296
169946666.667,4.16559152201e-05,-2.73157491926e-05,-86.05309273153692,-33.254746460018076
174945000.0,1.10249144655e-05,5.58898870761e-05,-84.88754756608834,78.8410247573324
179943333.333,7.21449111947e-05,-2.38928152618e-05,-82.3839124985401,-18.32374032515392
