Frequency_Hz,Real,Imaginary,Magnitude_dB,Phase_deg
10000000.0,0.00131855382651,-0.000698863371481,-56.52280912990762,-27.924602120001875
14998333.3333,0.000707502855842,-0.000657893170586,-60.29939780672291,-42.91915624810693
19996666.6667,-7.72325020134e-05,-0.00013123275291,-76.34757408324661,-120.47746859417008
24995000.0,-6.94872194172e-05,-0.000337292583759,-69.25934496807771,-101.6409065865223
29993333.3333,6.9452651611e-05,0.000408596735202,-67.65040136754125,80.3531531110251
34991666.6667,3.57637948166e-05,-0.000101229510744,-79.38303944554609,-70.54198302158314
39990000.0,-0.000237012243866,0.000100799515282,-71.78255001119533,156.96031740586065
44988333.3333,5.47569337035e-05,-7.39779383016e-05,-80.72062388589963,-53.4919237861093
49986666.6667,-0.000287499015656,-3.79061977474e-05,-70.75242406461544,-172.48898426291973
54985000.0,-5.16017205073e-05,-0.000164380449861,-75.2748240731468,-107.42792891430818
59983333.3333,0.000322439001902,0.000200630653017,-68.40975807030298,31.89104040727195
64981666.6667,-2.65612822237e-05,8.15190004139e-06,-91.12407909923839,162.93827189313546
69980000.0,5.85651516187e-05,3.18953044624e-05,-83.51914566418517,28.573256629038355
74978333.3333,-3.09653041216e-05,1.54908460796e-05,-89.2124733475444,153.4228208490526
79976666.6667,2.26670957174e-05,-6.05077680071e-05,-83.79344849855556,-69.46331461349186
84975000.0,-0.000214726106054,2.44048558972e-05,-73.30656173436667,173.51582990581582
89973333.3333,-0.000210437059979,-6.09233104354e-05,-73.1880033051315,-163.85382246396847
94971666.6667,-5.8818579961e-05,-8.00129727041e-05,-80.06048162528546,-126.32009140776275
99970000.0,1.48053024383e-05,-0.000108254194132,-79.23062330977918,-82.21230138936924
104968333.333,-8.18649569881e-05,8.66401433019e-05,-78.47455264700613,133.37675644641118
109966666.667,-5.75057604135e-05,-1.13594848267e-05,-84.63953117096565,-168.82585271770307
114965000.0,5.53577118118e-05,1.07283606625e-05,-84.9763106577912,10.96799382244677
119963333.333,-2.07157432524e-05,1.59903499469e-05,-91.64415123967258,142.33567883396688
124961666.667,-4.78284477634e-05,2.10295112247e-05,-85.63869050008007,156.26556764631368
129960000.0,-8.77632398657e-05,0.000209084651108,-72.88878252228172,112.77021867303144
134958333.333,-1.97561251958e-05,1.96665873332e-06,-94.04313976392328,174.31511825932432
139956666.667,8.26339334602e-05,-2.28938492867e-05,-81.33565244777313,-15.485468145200889
144955000.0,6.58437372447e-05,0.000100950817459,-78.37840049580117,56.886170340438404
149953333.333,0.000115157057069,-1.7356689241e-05,-78.67663372402185,-8.571212397392815
154951666.667,2.22564826424e-05,8.98934842824e-05,-80.66705629523113,76.09393757091844
