Frequency_Hz,Real,Imaginary,Magnitude_dB,Phase_deg
10000000.0,0.000279856305339,-3.98530072468e-05,-70.97410750911449,-8.104727052273596
14998333.3333,0.000246840881085,1.18342974283e-05,-72.14168729325684,2.7448309922806726
19996666.6667,-0.000374066829651,2.08574143673e-05,-68.52753469650531,176.80857654716462
24995000.0,-7.12058901258e-05,-0.000157792923939,-75.23329405605496,-114.28782950449147
29993333.3333,0.000424503411363,-0.000381488885211,-64.8713302000739,-41.945113528621235
34991666.6667,5.2833818652e-05,-5.31957102578e-05,-82.50171272751595,-45.19555666568659
39990000.0,-0.000256765554374,9.22660670938e-05,-71.28184434885253,160.2346206097458
44988333.3333,9.14110340744e-05,8.83141160658e-05,-77.91683353241824,44.0128105475037
49986666.6667,0.00026259007555,8.06122193476e-05,-71.22329947958575,17.065901197201992
54985000.0,0.000107857836396,9.6599855781e-05,-76.78508343945484,41.848325640983134
59983333.3333,5.02426396997e-05,2.09080767229e-05,-85.28492586742787,22.594249949839675
64981666.6667,0.000123412432181,0.00015600864872,-74.02641337387728,51.653836445200575
69980000.0,0.000323344479955,8.26590535948e-05,-69.53176519780612,14.339855729414875
74978333.3333,-4.48079040643e-05,2.83585603713e-05,-85.50991446317347,147.6706109204037
79976666.6667,0.000147009160708,0.000123458049818,-74.33520277849627,40.02348444469323
84975000.0,1.90154189391e-05,-0.000154323361732,-76.16592449683162,-82.97553481453579
89973333.3333,0.000192196351848,-5.62969531627e-05,-73.96760498075915,-16.3260330667233
94971666.6667,-8.31256825125e-05,-1.32766111171e-06,-81.60418778951964,-179.08496497498086
99970000.0,-1.79225695232e-05,0.000139149880857,-77.05888676980375,97.33931577256335
104968333.333,7.90021875004e-05,2.92095984778e-05,-81.49075374328775,20.290941827009753
109966666.667,0.000282361033608,-0.000153265953155,-69.86243694799103,-28.493169944775165
114965000.0,-4.790764863e-05,0.000144387655187,-76.35581512484536,108.35578162384402
119963333.333,5.90402983795e-05,4.75552891089e-05,-82.405389774416,38.85046022040548
124961666.667,9.87688454813e-06,-7.32755377584e-05,-82.62262263657283,-82.32331185769476
129960000.0,3.27116790765e-05,5.35851567315e-05,-84.04346956746777,58.597538651792156
134958333.333,-5.21846807474e-06,-4.56515082668e-05,-86.75451571172533,-96.52122999171263
139956666.667,-0.000100598899457,-8.52004402113e-05,-77.59968879857554,-139.73766506186934
144955000.0,4.02252162937e-06,2.02722655803e-06,-106.92710937180438,26.746691792850793
149953333.333,3.30991643512e-05,2.359856045e-05,-87.81872530394827,35.48755669229854
154951666.667,-6.6531851513e-05,-0.000159775706597,-75.2353410224625,-112.60722621367725
159950000.0,4.49761742127e-05,-3.90664958241e-05,-84.49888207309667,-40.97771936825227
164948333.333,-1.09599619488e-06,1.39469484945e-05,-97.08367943916329,94.49325323127378
169946666.667,0.000208485114972,-4.73306629119e-05,-73.40024553502577,-12.790593567123208
174945000.0,-5.03399468497e-05,5.08273030147e-05,-82.90940028704338,134.72398937985298
179943333.333,2.49618678378e-05,8.44555707377e-06,-91.58376353457669,18.692649628518613
184941666.667,9.06557434847e-06,9.24133209618e-05,-80.6437150487143,84.39731704655452
189940000.0,-5.67385947138e-05,-4.3716102461e-05,-82.89851672871353,-142.38637245749365
194938333.333,-0.000103517606545,2.37117493374e-05,-79.47762444655214,167.09839470958462
199936666.667,-2.73299128379e-05,-9.87461918672e-05,-79.78904413424719,-105.47045377293722
204935000.0,-0.000102973313482,0.000162637729734,-74.31158639124051,122.33975340313486
209933333.333,-0.000133591480732,-4.20173317503e-05,-77.07475017632369,-162.54054120023721
214931666.667,4.26738643203e-05,-2.17299421117e-05,-86.39548772010656,-26.985631993351483
219930000.0,2.12267266257e-05,-6.8217237684e-05,-82.92075257342921,-72.7157555661527
224928333.333,-1.55187154168e-05,-3.21393811373e-05,-88.94908865213857,-115.7738847072604
229926666.667,-1.41843615509e-05,1.20307243639e-05,-94.6100619735669,139.69645006990416
234925000.0,2.41346570825e-05,3.72268429626e-05,-87.05904402891967,57.04412245549311
239923333.333,5.83435821801e-05,-9.26953196917e-05,-79.209492112011,-57.81318053227557
244921666.667,-1.17349699443e-05,8.4840062348e-06,-96.78426668244144,144.13427970814533
249920000.0,1.53529231173e-05,4.30264482177e-05,-86.80480153280628,70.36231659689082
254918333.333,4.90613955989e-05,9.84416083413e-05,-79.17294648062733,63.509221100561
259916666.667,0.000230639117925,0.000140042870842,-71.37830392578263,31.265905764963545
264915000.0,-4.49698599556e-05,1.80438195902e-05,-86.29326373277505,158.13724551390794
269913333.333,-3.46480465721e-05,0.000131355664837,-77.33890708412639,104.77650547839778
274911666.667,-4.59027483536e-05,-1.07659972097e-05,-86.5306659317573,-166.80046758768995
279910000.0,-2.84817650971e-05,0.000123813435706,-77.92070159689568,102.9548191501425
284908333.333,7.8029349025e-05,-8.42298763006e-05,-78.7997746695818,-47.18841958013182
289906666.667,-8.77427321731e-05,-0.00010795489696,-77.1325065256132,-129.1032496629766
294905000.0,-9.60182464595e-06,-0.000118305361586,-78.51139756147928,-94.64003329013836
299903333.333,5.91632839441e-05,1.96836838484e-05,-84.10302610890557,18.40233571353631
304901666.667,8.92718944877e-05,-0.000120598321579,-76.47558404793648,-53.4896153252764
309900000.0,-0.000105891248045,-0.000114441074092,-76.14220117450007,-132.7777963357918
314898333.333,-0.000143280466954,3.47443939755e-05,-76.62811081329534,166.3693282750602
319896666.667,-3.31269942987e-05,-5.67450228573e-05,-83.64778178516471,-120.27581790552969
324895000.0,-0.000100500962797,9.2913598056e-06,-79.91963376147461,174.7179935190217
329893333.333,-0.000114219639034,1.0209012447e-05,-78.81062692247855,174.89244493250467
334891666.667,2.04160766134e-05,3.52203192873e-05,-87.80602256648535,59.90052159584566
339890000.0,2.22677821907e-05,-4.58170318641e-05,-85.8585351144661,-64.07953522201794
344888333.333,2.64024773647e-05,-2.88916885679e-05,-88.14792128579785,-47.577578775271434
349886666.667,-4.03911143157e-05,-9.33493173385e-05,-79.85246954880385,-113.39754821582603
