Frequency_Hz,Real,Imaginary,Magnitude_dB,Phase_deg
10000000.0,0.000600627378106,-0.000554332977831,-61.751986393544016,-42.70463586231218
14998333.3333,-8.36857655126e-05,-0.000397252664772,-67.83008569532237,-101.89606400521248
19996666.6667,0.000241677947422,-5.96761761581e-05,-72.0782217423263,-13.870269399176921
24995000.0,0.000299856633165,0.000716794536786,-62.19172775273452,67.29898070618174
29993333.3333,0.000115099357934,-0.000587644836816,-64.45420820827226,-78.91802507736159
34991666.6667,0.000142003349692,-0.00028366439359,-69.97270630477033,-63.40729932735128
39990000.0,0.000163660205758,-9.32896809702e-05,-74.49923033832388,-29.684028987877
44988333.3333,0.000103364004091,0.000216552070033,-72.39736512708835,64.48405934478058
49986666.6667,0.000170768469085,0.000159534125069,-72.62703909732869,43.051990900141675
54985000.0,2.63398477591e-05,0.000282492298309,-70.94227393131993,84.6730891303099
59983333.3333,-7.97336098426e-05,-0.000371747096627,-68.3997183199595,-102.10559014868583
64981666.6667,-0.000311166438202,0.000104762836014,-69.67382028482172,161.39276242908088
69980000.0,-0.000159460932256,6.8587418746e-05,-75.20971710802881,156.72646781417293
74978333.3333,9.06771568812e-05,-4.75878625669e-05,-79.79350742843651,-27.690731968882695
79976666.6667,-0.000130108625008,-0.000146378134901,-74.1618013396773,-131.63238640702437
84975000.0,-9.19330777275e-05,0.000269974438562,-70.89707107196976,108.80499832337394
89973333.3333,4.73091415504e-05,-0.000102673183374,-78.93471271494047,-65.26097481745177
94971666.6667,-2.27481930297e-06,0.000156313721256,-76.11913827415248,90.83376138744906
99970000.0,3.68331240097e-05,-2.71161120574e-05,-86.7944609286878,-36.36006275087555
104968333.333,-9.04832881584e-06,-0.000261419927713,-71.64802643101488,-91.9823438021618
109966666.667,0.000132890708296,-2.08964548926e-05,-77.42402960692021,-8.93632466828463
114965000.0,-8.14643885783e-05,-0.000128783899752,-76.34105252225854,-122.31607693178266
119963333.333,-0.000169793628446,2.82408420643e-05,-75.28306145050705,170.556753137258
124961666.667,-6.35239404029e-05,2.17639995904e-05,-83.45923359029015,161.08797697961327
129960000.0,-8.71953546927e-05,-2.99702899578e-05,-80.70517306136762,-161.0314217151621
134958333.333,-4.6453724046e-05,0.000313639587204,-69.97714084583181,98.42493118396642
139956666.667,-5.77376724239e-05,0.000114972759772,-77.8113970132867,116.66514730781529
144955000.0,0.000120898582868,-9.13359056385e-05,-76.39052423101884,-37.070149723564164
149953333.333,-6.54699805977e-05,-6.98813279615e-05,-80.37644003242137,-133.13328624336395
154951666.667,7.12642334926e-05,-3.9987484724e-05,-81.75380255746204,-29.297469820222894
159950000.0,-4.97007346031e-05,5.88948397942e-05,-82.2630384688111,130.16066689843106
164948333.333,-4.31395602301e-05,-9.1816139119e-05,-79.87532924077058,-115.16635555484365
169946666.667,-5.93965374878e-05,-1.78062599147e-05,-84.15102350418279,-163.31199689204624
174945000.0,-4.48135040349e-05,4.31450690839e-05,-84.12317413165238,136.08667995854483
179943333.333,-8.4965216108e-06,-3.71306639982e-06,-100.65613966936917,-156.39418260149523
184941666.667,-2.42536617929e-05,9.71898527364e-05,-79.9852124679579,104.01193784790938
189940000.0,1.77608868525e-05,-4.863897553e-05,-85.7167094438891,-69.93995491739692
194938333.333,-6.03120697899e-05,8.87101282497e-06,-84.29896172697504,171.63263463317375
199936666.667,-0.000129339870872,1.88422659267e-05,-77.6741467795584,171.711443072765
