Frequency_Hz,Real,Imaginary,Magnitude_dB,Phase_deg
10000000.0,0.000193135204494,-9.52763905483e-05,-73.3368051293995,-26.257790193664356
14998333.3333,-0.000153258113068,-0.000932086514365,-60.495020929770945,-99.33729752999174
19996666.6667,-0.00047765898734,-8.48889456998e-06,-66.41626947170136,-178.98185389909133
24995000.0,-0.000264931395757,4.17821531874e-05,-71.43063418038608,171.037738256313
29993333.3333,-0.000285138777233,0.000162578407765,-69.67639713397983,150.3093826099397
34991666.6667,-0.000221534238278,0.000470372858154,-65.68108897313012,115.21930127744382
39990000.0,0.000411926471102,0.000176141789699,-66.97432400565687,23.15179071370217
44988333.3333,0.000171065773188,0.000275541573742,-69.78039344697125,58.16655415328206
49986666.6667,0.000344409231617,7.15498646555e-05,-69.07500059801306,11.736069044032037
54985000.0,-0.000143628749315,-0.000363844980124,-68.15273409241017,-111.54175670707372
59983333.3333,1.12863298546e-05,-0.000182840955656,-74.7420138977006,-86.467751895651
64981666.6667,-0.00049107936369,-0.000364003030499,-64.27526705747502,-143.45302755875855
69980000.0,-0.00024604884293,0.00020511868667,-69.88794615565341,140.18371339258368
74978333.3333,-0.000209803728192,0.00012203831984,-72.29803930466487,149.81435616723718
79976666.6667,-0.000120657686032,0.000262708469286,-70.77928722717111,114.66854193337726
84975000.0,6.51493658808e-05,0.000415178499998,-67.5296595527802,81.08193123341377
89973333.3333,0.000472825766407,8.60661627687e-05,-66.36441436439871,10.316322840181869
94971666.6667,0.000355373507891,-0.000154724727974,-68.23243125892137,-23.527645281000616
99970000.0,1.30452255122e-05,-0.000318792311342,-69.92257701143181,-87.65672018928385
104968333.333,-2.52369051689e-05,-0.00024666796153,-72.11252121994983,-95.84167611405223
109966666.667,-0.00034478663296,-0.000247697580453,-67.44168306107682,-144.30621961840174
114965000.0,-0.000321760162796,-8.70376242541e-05,-69.54265808406397,-164.86347794933346
119963333.333,-0.000202098968738,0.000240568240169,-70.05607737411856,130.03328190576548
124961666.667,-1.31635911106e-05,0.000416857803044,-67.59591275978703,91.80869270415694
129960000.0,0.000332039556275,0.000289796959506,-67.11678000038125,41.113753924415846
134958333.333,0.000314225162664,0.000208810376298,-68.46675399763902,33.605018883446384
139956666.667,0.000328791005338,1.01150792212e-05,-69.65749299123121,1.7621181964733938
144955000.0,5.92788097014e-05,-0.000284125517578,-70.74475006722876,-78.21509225610771
149953333.333,-4.49402595646e-05,-0.00035313157775,-68.9714956429761,-97.25259436679568
154951666.667,-0.000132819337415,-0.000265370536427,-70.55208999434979,-116.58820385126306
159950000.0,-0.000223810985659,-0.000168951357319,-71.04379036430996,-142.95142483372777
164948333.333,-0.000165392120438,0.000170856403992,-72.47594545260063,134.0689837805664
169946666.667,-6.09193698374e-05,0.000262898038578,-71.37710273399314,103.04645832889366
174945000.0,-1.94013199272e-05,0.000276057699374,-71.15860453605146,94.02013408456982
179943333.333,0.000217390132491,0.000173700301292,-71.11089257904146,38.625753248372625
184941666.667,0.000342279915933,6.64330366739e-05,-69.15177551476853,10.983959585083548
189940000.0,0.00024207512184,-0.000224665263586,-69.62275394392661,-42.86380355301907
194938333.333,0.000171062273538,-0.000242753281102,-70.54573482837608,-54.82858745079074
199936666.667,-0.000166492157761,-0.000377236245707,-67.69482558307891,-113.81413094435071
204935000.0,-0.00033641432596,-0.000103726789011,-69.0681007462925,-162.86387503495726
