Voltage,Wavelength,InsertionLoss
0.500,1552.7637,-119.0216
0.500,1552.7638,-119.0222
0.500,1552.7639,-119.0223
0.500,1552.7640,-119.0223
0.500,1552.7641,-119.0223
0.500,1552.7642,-119.0222
0.500,1552.7643,-119.0218
0.500,1552.7644,-119.0228
0.500,1552.7645,-119.0226
0.500,1552.7646,-119.0224
0.500,1552.7647,-119.0225
0.500,1552.7648,-119.0232
0.500,1552.7649,-119.0235
0.500,1552.7650,-119.0229
0.500,1552.7651,-119.0227
0.500,1552.7652,-119.0231
0.500,1552.7653,-119.0231
0.500,1552.7654,-119.0230
0.500,1552.7655,-119.0225
0.500,1552.7656,-119.0233
0.500,1552.7657,-119.0233
0.500,1552.7658,-119.0231
0.500,1552.7659,-119.0232
0.500,1552.7660,-119.0237
0.500,1552.7661,-119.0232
0.500,1552.7662,-119.0217
0.500,1552.7663,-119.0226
0.500,1552.7664,-119.0230
0.500,1552.7665,-119.0230
0.500,1552.7666,-119.0224
0.500,1552.7667,-119.0225
0.500,1552.7668,-119.0233
0.500,1552.7669,-119.0234
0.500,1552.7670,-119.0229
0.500,1552.7671,-119.0230
0.500,1552.7672,-119.0239
0.500,1552.7673,-119.0243
0.500,1552.7674,-119.0234
0.500,1552.7675,-119.0240
0.500,1552.7676,-119.0248
0.500,1552.7677,-119.0241
0.500,1552.7678,-119.0236
0.500,1552.7679,-119.0242
0.500,1552.7680,-119.0244
0.500,1552.7681,-119.0235
0.500,1552.7682,-119.0238
0.500,1552.7683,-119.0245
0.500,1552.7684,-119.0251
0.500,1552.7685,-119.0245
0.500,1552.7686,-119.0237
0.500,1552.7687,-119.0239
0.500,1552.7688,-119.0242
0.500,1552.7689,-119.0237
0.500,1552.7690,-119.0237
0.500,1552.7691,-119.0245
0.500,1552.7692,-119.0246
0.500,1552.7693,-119.0238
0.500,1552.7694,-119.0242
0.500,1552.7695,-119.0249
0.500,1552.7696,-119.0248
0.500,1552.7697,-119.0242
0.500,1552.7698,-119.0245
0.500,1552.7699,-119.0249
0.500,1552.7700,-119.0242
0.500,1552.7701,-119.0240
0.500,1552.7702,-119.0243
0.500,1552.7703,-119.0248
0.500,1552.7704,-119.0249
0.500,1552.7705,-119.0244
0.500,1552.7706,-119.0248
0.500,1552.7707,-119.0252
0.500,1552.7708,-119.0249
0.500,1552.7709,-119.0248
0.500,1552.7710,-119.0253
0.500,1552.7711,-119.0252
0.500,1552.7712,-119.0247
0.500,1552.7713,-119.0252
0.500,1552.7714,-119.0254
0.500,1552.7715,-119.0252
0.500,1552.7716,-119.0250
0.500,1552.7717,-119.0248
0.500,1552.7718,-119.0256
0.500,1552.7719,-119.0250
0.500,1552.7720,-119.0251
0.500,1552.7721,-119.0255
0.500,1552.7722,-119.0261
0.500,1552.7723,-119.0264
0.500,1552.7724,-119.0254
0.500,1552.7725,-119.0254
0.500,1552.7726,-119.0259
0.500,1552.7727,-119.0255
0.500,1552.7728,-119.0253
0.500,1552.7729,-119.0253
0.500,1552.7730,-119.0256
0.500,1552.7731,-119.0247
0.500,1552.7732,-119.0250
0.500,1552.7733,-119.0255
0.500,1552.7734,-119.0257
0.500,1552.7735,-119.0253
0.500,1552.7736,-119.0252
0.500,1552.7737,-119.0261
0.500,1552.7738,-119.0258
0.500,1552.7739,-119.0256
0.500,1552.7740,-119.0258
0.500,1552.7741,-119.0262
0.500,1552.7742,-119.0267
0.500,1552.7743,-119.0260
0.500,1552.7744,-119.0260
0.500,1552.7745,-119.0268
0.500,1552.7746,-119.0267
0.500,1552.7747,-119.0266
0.500,1552.7748,-119.0265
0.500,1552.7749,-119.0272
0.500,1552.7750,-119.0265
0.500,1552.7751,-119.0265
0.500,1552.7752,-119.0271
0.500,1552.7753,-119.0270
0.500,1552.7754,-119.0270
0.500,1552.7755,-119.0264
0.500,1552.7756,-119.0270
0.500,1552.7757,-119.0272
0.500,1552.7758,-119.0269
0.500,1552.7759,-119.0269
0.500,1552.7760,-119.0274
0.500,1552.7761,-119.0281
0.500,1552.7762,-119.0274
0.500,1552.7763,-119.0275
0.500,1552.7764,-119.0277
0.500,1552.7765,-119.0275
0.500,1552.7766,-119.0273
0.500,1552.7767,-119.0274
0.500,1552.7768,-119.0283
0.500,1552.7769,-119.0283
0.500,1552.7770,-119.0276
0.500,1552.7771,-119.0281
0.500,1552.7772,-119.0286
0.500,1552.7773,-119.0288
0.500,1552.7774,-119.0283
0.500,1552.7775,-119.0279
0.500,1552.7776,-119.0282
0.500,1552.7777,-119.0283
0.500,1552.7778,-119.0279
0.500,1552.7779,-119.0283
0.500,1552.7780,-119.0285
0.500,1552.7781,-119.0289
0.500,1552.7782,-119.0275
0.500,1552.7783,-119.0274
0.500,1552.7784,-119.0283
0.500,1552.7785,-119.0287
0.500,1552.7786,-119.0287
0.500,1552.7787,-119.0279
0.500,1552.7788,-119.0282
0.500,1552.7789,-119.0277
0.500,1552.7790,-119.0271
0.500,1552.7791,-119.0272
0.500,1552.7792,-119.0276
0.500,1552.7793,-119.0282
0.500,1552.7794,-119.0277
0.500,1552.7795,-119.0277
0.500,1552.7796,-119.0285
0.500,1552.7797,-119.0288
0.500,1552.7798,-119.0287
0.500,1552.7799,-119.0286
0.500,1552.7800,-119.0286
0.500,1552.7801,-119.0287
0.500,1552.7802,-119.0280
0.500,1552.7803,-119.0278
0.500,1552.7804,-119.0283
0.500,1552.7805,-119.0287
0.500,1552.7806,-119.0285
0.500,1552.7807,-119.0284
0.500,1552.7808,-119.0290
0.500,1552.7809,-119.0288
0.500,1552.7810,-119.0288
0.500,1552.7811,-119.0288
0.500,1552.7812,-119.0292
0.500,1552.7813,-119.0296
0.500,1552.7814,-119.0297
0.500,1552.7815,-119.0295
0.500,1552.7816,-119.0299
0.500,1552.7817,-119.0296
0.500,1552.7818,-119.0298
0.500,1552.7819,-119.0298
0.500,1552.7820,-119.0301
0.500,1552.7821,-119.0307
0.500,1552.7822,-119.0298
0.500,1552.7823,-119.0297
0.500,1552.7824,-119.0300
0.500,1552.7825,-119.0302
0.500,1552.7826,-119.0303
0.500,1552.7827,-119.0298
0.500,1552.7828,-119.0303
0.500,1552.7829,-119.0304
0.500,1552.7830,-119.0298
0.500,1552.7831,-119.0299
0.500,1552.7832,-119.0297
0.500,1552.7833,-119.0304
0.500,1552.7834,-119.0306
0.500,1552.7835,-119.0297
0.500,1552.7836,-119.0299
0.500,1552.7837,-119.0302
0.500,1552.7838,-119.0302
0.500,1552.7839,-119.0300
0.500,1552.7840,-119.0300
0.500,1552.7841,-119.0305
0.500,1552.7842,-119.0300
0.500,1552.7843,-119.0297
0.500,1552.7844,-119.0300
0.500,1552.7845,-119.0302
0.500,1552.7846,-119.0306
0.500,1552.7847,-119.0302
0.500,1552.7848,-119.0295
0.500,1552.7849,-119.0303
0.500,1552.7850,-119.0308
0.500,1552.7851,-119.0305
0.500,1552.7852,-119.0306
0.500,1552.7853,-119.0310
0.500,1552.7854,-119.0318
0.500,1552.7855,-119.0314
0.500,1552.7856,-119.0307
0.500,1552.7857,-119.0309
0.500,1552.7858,-119.0311
0.500,1552.7859,-119.0312
0.500,1552.7860,-119.0307
0.500,1552.7861,-119.0310
0.500,1552.7862,-119.0318
0.500,1552.7863,-119.0312
0.500,1552.7864,-119.0309
0.500,1552.7865,-119.0308
0.500,1552.7866,-119.0310
0.500,1552.7867,-119.0317
0.500,1552.7868,-119.0315
0.500,1552.7869,-119.0307
0.500,1552.7870,-119.0314
0.500,1552.7871,-119.0313
0.500,1552.7872,-119.0311
0.500,1552.7873,-119.0306
0.500,1552.7874,-119.0310
0.500,1552.7875,-119.0320
0.500,1552.7876,-119.0314
0.500,1552.7877,-119.0313
0.500,1552.7878,-119.0315
0.500,1552.7879,-119.0317
0.500,1552.7880,-119.0322
0.500,1552.7881,-119.0317
0.500,1552.7882,-119.0320
0.500,1552.7883,-119.0323
0.500,1552.7884,-119.0314
0.500,1552.7885,-119.0312
0.500,1552.7886,-119.0314
0.500,1552.7887,-119.0314
0.500,1552.7888,-119.0320
0.500,1552.7889,-119.0315
0.500,1552.7890,-119.0313
0.500,1552.7891,-119.0316
0.500,1552.7892,-119.0315
0.500,1552.7893,-119.0319
0.500,1552.7894,-119.0318
0.500,1552.7895,-119.0324
0.500,1552.7896,-119.0331
0.500,1552.7897,-119.0328
0.500,1552.7898,-119.0321
0.500,1552.7899,-119.0321
0.500,1552.7900,-119.0321
0.500,1552.7901,-119.0326
0.500,1552.7902,-119.0323
0.500,1552.7903,-119.0320
0.500,1552.7904,-119.0330
0.500,1552.7905,-119.0334
0.500,1552.7906,-119.0330
0.500,1552.7907,-119.0330
0.500,1552.7908,-119.0330
0.500,1552.7909,-119.0341
0.500,1552.7910,-119.0342
0.500,1552.7911,-119.0336
0.500,1552.7912,-119.0340
0.500,1552.7913,-119.0342
0.500,1552.7914,-119.0344
0.500,1552.7915,-119.0345
0.500,1552.7916,-119.0347
0.500,1552.7917,-119.0356
0.500,1552.7918,-119.0360
0.500,1552.7919,-119.0352
0.500,1552.7920,-119.0351
0.500,1552.7921,-119.0353
0.500,1552.7922,-119.0353
0.500,1552.7923,-119.0362
0.500,1552.7924,-119.0356
0.500,1552.7925,-119.0352
0.500,1552.7926,-119.0357
0.500,1552.7927,-119.0355
0.500,1552.7928,-119.0349
0.500,1552.7929,-119.0345
0.500,1552.7930,-119.0340
0.500,1552.7931,-119.0345
0.500,1552.7932,-119.0346
0.500,1552.7933,-119.0346
0.500,1552.7934,-119.0350
0.500,1552.7935,-119.0352
0.500,1552.7936,-119.0352
0.500,1552.7937,-119.0355
0.500,1552.7938,-119.0349
0.500,1552.7939,-119.0352
0.500,1552.7940,-119.0361
0.500,1552.7941,-119.0357
0.500,1552.7942,-119.0356
0.500,1552.7943,-119.0357
0.500,1552.7944,-119.0359
0.500,1552.7945,-119.0366
0.500,1552.7946,-119.0362
0.500,1552.7947,-119.0361
0.500,1552.7948,-119.0373
0.500,1552.7949,-119.0377
0.500,1552.7950,-119.0368
0.500,1552.7951,-119.0366
0.500,1552.7952,-119.0363
0.500,1552.7953,-119.0368
0.500,1552.7954,-119.0374
0.500,1552.7955,-119.0374
0.500,1552.7956,-119.0372
0.500,1552.7957,-119.0381
0.500,1552.7958,-119.0368
0.500,1552.7959,-119.0361
0.500,1552.7960,-119.0373
0.500,1552.7961,-119.0392
0.500,1552.7962,-119.0391
0.500,1552.7963,-119.0372
0.500,1552.7964,-119.0366
0.500,1552.7965,-119.0384
0.500,1552.7966,-119.0394
0.500,1552.7967,-119.0387
0.500,1552.7968,-119.0381
0.500,1552.7969,-119.0380
0.500,1552.7970,-119.0381
0.500,1552.7971,-119.0383
0.500,1552.7972,-119.0391
0.500,1552.7973,-119.0390
0.500,1552.7974,-119.0388
0.500,1552.7975,-119.0379
0.500,1552.7976,-119.0385
0.500,1552.7977,-119.0398
0.500,1552.7978,-119.0394
0.500,1552.7979,-119.0384
0.500,1552.7980,-119.0379
0.500,1552.7981,-119.0396
0.500,1552.7982,-119.0397
0.500,1552.7983,-119.0385
0.500,1552.7984,-119.0384
0.500,1552.7985,-119.0393
0.500,1552.7986,-119.0396
0.500,1552.7987,-119.0390
0.500,1552.7988,-119.0393
0.500,1552.7989,-119.0392
0.500,1552.7990,-119.0393
0.500,1552.7991,-119.0389
0.500,1552.7992,-119.0402
0.500,1552.7993,-119.0401
0.500,1552.7994,-119.0391
0.500,1552.7995,-119.0390
0.500,1552.7996,-119.0396
0.500,1552.7997,-119.0404
0.500,1552.7998,-119.0398
0.500,1552.7999,-119.0394
0.500,1552.8000,-119.0393
0.500,1552.8001,-119.0399
0.500,1552.8002,-119.0400
0.500,1552.8003,-119.0405
0.500,1552.8004,-119.0400
0.500,1552.8005,-119.0394
0.500,1552.8006,-119.0395
0.500,1552.8007,-119.0391
0.500,1552.8008,-119.0391
0.500,1552.8009,-119.0389
0.500,1552.8010,-119.0389
0.500,1552.8011,-119.0393
0.500,1552.8012,-119.0395
0.500,1552.8013,-119.0402
0.500,1552.8014,-119.0402
0.500,1552.8015,-119.0398
0.500,1552.8016,-119.0404
0.500,1552.8017,-119.0412
0.500,1552.8018,-119.0409
0.500,1552.8019,-119.0400
0.500,1552.8020,-119.0404
0.500,1552.8021,-119.0414
0.500,1552.8022,-119.0410
0.500,1552.8023,-119.0405
0.500,1552.8024,-119.0409
0.500,1552.8025,-119.0411
0.500,1552.8026,-119.0413
0.500,1552.8027,-119.0410
0.500,1552.8028,-119.0421
0.500,1552.8029,-119.0424
0.500,1552.8030,-119.0414
0.500,1552.8031,-119.0408
0.500,1552.8032,-119.0417
0.500,1552.8033,-119.0418
0.500,1552.8034,-119.0421
0.500,1552.8035,-119.0427
0.500,1552.8036,-119.0424
0.500,1552.8037,-119.0422
0.500,1552.8038,-119.0424
0.500,1552.8039,-119.0430
0.500,1552.8040,-119.0428
0.500,1552.8041,-119.0433
0.500,1552.8042,-119.0436
0.500,1552.8043,-119.0432
0.500,1552.8044,-119.0429
0.500,1552.8045,-119.0434
0.500,1552.8046,-119.0439
0.500,1552.8047,-119.0430
0.500,1552.8048,-119.0427
0.500,1552.8049,-119.0434
0.500,1552.8050,-119.0440
0.500,1552.8051,-119.0428
0.500,1552.8052,-119.0431
0.500,1552.8053,-119.0438
0.500,1552.8054,-119.0435
0.500,1552.8055,-119.0430
0.500,1552.8056,-119.0437
0.500,1552.8057,-119.0448
0.500,1552.8058,-119.0438
0.500,1552.8059,-119.0433
0.500,1552.8060,-119.0435
0.500,1552.8061,-119.0443
0.500,1552.8062,-119.0436
0.500,1552.8063,-119.0434
0.500,1552.8064,-119.0443
0.500,1552.8065,-119.0441
0.500,1552.8066,-119.0438
0.500,1552.8067,-119.0438
0.500,1552.8068,-119.0443
0.500,1552.8069,-119.0444
0.500,1552.8070,-119.0447
0.500,1552.8071,-119.0443
0.500,1552.8072,-119.0439
0.500,1552.8073,-119.0442
0.500,1552.8074,-119.0449
0.500,1552.8075,-119.0439
0.500,1552.8076,-119.0434
0.500,1552.8077,-119.0435
0.500,1552.8078,-119.0434
0.500,1552.8079,-119.0432
0.500,1552.8080,-119.0425
0.500,1552.8081,-119.0432
0.500,1552.8082,-119.0438
0.500,1552.8083,-119.0432
0.500,1552.8084,-119.0428
0.500,1552.8085,-119.0439
0.500,1552.8086,-119.0442
0.500,1552.8087,-119.0440
0.500,1552.8088,-119.0446
0.500,1552.8089,-119.0448
0.500,1552.8090,-119.0447
0.500,1552.8091,-119.0438
0.500,1552.8092,-119.0449
0.500,1552.8093,-119.0453
0.500,1552.8094,-119.0451
0.500,1552.8095,-119.0445
0.500,1552.8096,-119.0443
0.500,1552.8097,-119.0449
0.500,1552.8098,-119.0446
0.500,1552.8099,-119.0448
0.500,1552.8100,-119.0457
0.500,1552.8101,-119.0459
0.500,1552.8102,-119.0452
0.500,1552.8103,-119.0450
0.500,1552.8104,-119.0452
0.500,1552.8105,-119.0449
0.500,1552.8106,-119.0452
0.500,1552.8107,-119.0453
0.500,1552.8108,-119.0453
0.500,1552.8109,-119.0448
0.500,1552.8110,-119.0449
0.500,1552.8111,-119.0458
0.500,1552.8112,-119.0458
0.500,1552.8113,-119.0460
0.500,1552.8114,-119.0461
0.500,1552.8115,-119.0459
0.500,1552.8116,-119.0460
0.500,1552.8117,-119.0458
0.500,1552.8118,-119.0466
0.500,1552.8119,-119.0463
0.500,1552.8120,-119.0462
0.500,1552.8121,-119.0462
0.500,1552.8122,-119.0472
0.500,1552.8123,-119.0473
0.500,1552.8124,-119.0469
0.500,1552.8125,-119.0477
0.500,1552.8126,-119.0479
0.500,1552.8127,-119.0476
0.500,1552.8128,-119.0468
0.500,1552.8129,-119.0474
0.500,1552.8130,-119.0478
0.500,1552.8131,-119.0476
0.500,1552.8132,-119.0473
0.500,1552.8133,-119.0473
0.500,1552.8134,-119.0477
0.500,1552.8135,-119.0479
0.500,1552.8136,-119.0473
0.500,1552.8137,-119.0484
0.500,1552.8138,-119.0488
0.500,1552.8139,-119.0484
0.500,1552.8140,-119.0474
0.500,1552.8141,-119.0481
0.500,1552.8142,-119.0486
0.500,1552.8143,-119.0483
0.500,1552.8144,-119.0483
0.500,1552.8145,-119.0484
0.500,1552.8146,-119.0486
0.500,1552.8147,-119.0478
0.500,1552.8148,-119.0481
0.500,1552.8149,-119.0485
0.500,1552.8150,-119.0485
0.500,1552.8151,-119.0478
0.500,1552.8152,-119.0473
0.500,1552.8153,-119.0481
0.500,1552.8154,-119.0480
0.500,1552.8155,-119.0478
0.500,1552.8156,-119.0482
0.500,1552.8157,-119.0488
0.500,1552.8158,-119.0487
0.500,1552.8159,-119.0482
0.500,1552.8160,-119.0490
0.500,1552.8161,-119.0492
0.500,1552.8162,-119.0489
0.500,1552.8163,-119.0486
0.500,1552.8164,-119.0484
0.500,1552.8165,-119.0486
0.500,1552.8166,-119.0480
0.500,1552.8167,-119.0482
0.500,1552.8168,-119.0488
0.500,1552.8169,-119.0492
0.500,1552.8170,-119.0486
0.500,1552.8171,-119.0482
0.500,1552.8172,-119.0487
0.500,1552.8173,-119.0486
0.500,1552.8174,-119.0487
0.500,1552.8175,-119.0491
0.500,1552.8176,-119.0494
0.500,1552.8177,-119.0486
0.500,1552.8178,-119.0484
0.500,1552.8179,-119.0490
0.500,1552.8180,-119.0489
0.500,1552.8181,-119.0487
0.500,1552.8182,-119.0486
0.500,1552.8183,-119.0489
0.500,1552.8184,-119.0487
0.500,1552.8185,-119.0480
0.500,1552.8186,-119.0479
0.500,1552.8187,-119.0484
0.500,1552.8188,-119.0487
0.500,1552.8189,-119.0482
0.500,1552.8190,-119.0476
0.500,1552.8191,-119.0480
0.500,1552.8192,-119.0474
0.500,1552.8193,-119.0473
0.500,1552.8194,-119.0473
0.500,1552.8195,-119.0476
0.500,1552.8196,-119.0471
0.500,1552.8197,-119.0467
0.500,1552.8198,-119.0476
0.500,1552.8199,-119.0478
0.500,1552.8200,-119.0477
0.500,1552.8201,-119.0472
0.500,1552.8202,-119.0473
0.500,1552.8203,-119.0479
0.500,1552.8204,-119.0477
0.500,1552.8205,-119.0477
0.500,1552.8206,-119.0481
0.500,1552.8207,-119.0483
0.500,1552.8208,-119.0484
0.500,1552.8209,-119.0478
0.500,1552.8210,-119.0482
0.500,1552.8211,-119.0482
0.500,1552.8212,-119.0479
0.500,1552.8213,-119.0479
0.500,1552.8214,-119.0480
0.500,1552.8215,-119.0483
0.500,1552.8216,-119.0480
0.500,1552.8217,-119.0476
0.500,1552.8218,-119.0481
0.500,1552.8219,-119.0483
0.500,1552.8220,-119.0486
0.500,1552.8221,-119.0478
0.500,1552.8222,-119.0477
0.500,1552.8223,-119.0481
0.500,1552.8224,-119.0479
0.500,1552.8225,-119.0482
0.500,1552.8226,-119.0483
0.500,1552.8227,-119.0483
0.500,1552.8228,-119.0481
0.500,1552.8229,-119.0476
0.500,1552.8230,-119.0483
0.500,1552.8231,-119.0485
0.500,1552.8232,-119.0486
0.500,1552.8233,-119.0487
0.500,1552.8234,-119.0488
0.500,1552.8235,-119.0492
0.500,1552.8236,-119.0489
0.500,1552.8237,-119.0481
0.500,1552.8238,-119.0482
0.500,1552.8239,-119.0485
0.500,1552.8240,-119.0487
0.500,1552.8241,-119.0486
0.500,1552.8242,-119.0481
0.500,1552.8243,-119.0485
0.500,1552.8244,-119.0488
0.500,1552.8245,-119.0483
0.500,1552.8246,-119.0486
0.500,1552.8247,-119.0486
0.500,1552.8248,-119.0490
0.500,1552.8249,-119.0481
0.500,1552.8250,-119.0481
0.500,1552.8251,-119.0484
0.500,1552.8252,-119.0481
0.500,1552.8253,-119.0478
0.500,1552.8254,-119.0476
0.500,1552.8255,-119.0477
0.500,1552.8256,-119.0483
0.500,1552.8257,-119.0478
0.500,1552.8258,-119.0477
0.500,1552.8259,-119.0480
0.500,1552.8260,-119.0481
0.500,1552.8261,-119.0479
0.500,1552.8262,-119.0474
0.500,1552.8263,-119.0473
0.500,1552.8264,-119.0478
0.500,1552.8265,-119.0474
0.500,1552.8266,-119.0474
0.500,1552.8267,-119.0473
0.500,1552.8268,-119.0477
0.500,1552.8269,-119.0475
0.500,1552.8270,-119.0467
0.500,1552.8271,-119.0465
0.500,1552.8272,-119.0469
0.500,1552.8273,-119.0469
0.500,1552.8274,-119.0471
0.500,1552.8275,-119.0468
0.500,1552.8276,-119.0470
0.500,1552.8277,-119.0470
0.500,1552.8278,-119.0465
0.500,1552.8279,-119.0467
0.500,1552.8280,-119.0472
0.500,1552.8281,-119.0477
0.500,1552.8282,-119.0473
0.500,1552.8283,-119.0469
0.500,1552.8284,-119.0471
0.500,1552.8285,-119.0473
0.500,1552.8286,-119.0471
0.500,1552.8287,-119.0470
0.500,1552.8288,-119.0467
0.500,1552.8289,-119.0471
0.500,1552.8290,-119.0473
0.500,1552.8291,-119.0466
0.500,1552.8292,-119.0465
0.500,1552.8293,-119.0467
0.500,1552.8294,-119.0468
0.500,1552.8295,-119.0474
0.500,1552.8296,-119.0472
0.500,1552.8297,-119.0473
0.500,1552.8298,-119.0476
0.500,1552.8299,-119.0470
0.500,1552.8300,-119.0467
0.500,1552.8301,-119.0468
0.500,1552.8302,-119.0471
0.500,1552.8303,-119.0471
0.500,1552.8304,-119.0466
0.500,1552.8305,-119.0465
0.500,1552.8306,-119.0470
0.500,1552.8307,-119.0466
0.500,1552.8308,-119.0463
0.500,1552.8309,-119.0461
0.500,1552.8310,-119.0460
0.500,1552.8311,-119.0465
0.500,1552.8312,-119.0466
0.500,1552.8313,-119.0458
0.500,1552.8314,-119.0456
0.500,1552.8315,-119.0461
0.500,1552.8316,-119.0460
0.500,1552.8317,-119.0462
0.500,1552.8318,-119.0460
0.500,1552.8319,-119.0459
0.500,1552.8320,-119.0466
0.500,1552.8321,-119.0461
0.500,1552.8322,-119.0453
0.500,1552.8323,-119.0455
0.500,1552.8324,-119.0456
0.500,1552.8325,-119.0460
0.500,1552.8326,-119.0460
0.500,1552.8327,-119.0452
0.500,1552.8328,-119.0457
0.500,1552.8329,-119.0457
0.500,1552.8330,-119.0451
0.500,1552.8331,-119.0449
0.500,1552.8332,-119.0448
0.500,1552.8333,-119.0448
0.500,1552.8334,-119.0454
0.500,1552.8335,-119.0453
0.500,1552.8336,-119.0445
0.500,1552.8337,-119.0448
0.500,1552.8338,-119.0451
0.500,1552.8339,-119.0455
0.500,1552.8340,-119.0458
0.500,1552.8341,-119.0451
0.500,1552.8342,-119.0451
0.500,1552.8343,-119.0454
0.500,1552.8344,-119.0452
0.500,1552.8345,-119.0448
0.500,1552.8346,-119.0450
0.500,1552.8347,-119.0450
0.500,1552.8348,-119.0451
0.500,1552.8349,-119.0455
0.500,1552.8350,-119.0448
0.500,1552.8351,-119.0448
0.500,1552.8352,-119.0451
0.500,1552.8353,-119.0450
0.500,1552.8354,-119.0448
0.500,1552.8355,-119.0443
0.500,1552.8356,-119.0443
0.500,1552.8357,-119.0448
0.500,1552.8358,-119.0445
0.500,1552.8359,-119.0436
0.500,1552.8360,-119.0439
0.500,1552.8361,-119.0442
0.500,1552.8362,-119.0445
0.500,1552.8363,-119.0455
0.500,1552.8364,-119.0453
0.500,1552.8365,-119.0448
0.500,1552.8366,-119.0450
0.500,1552.8367,-119.0453
0.500,1552.8368,-119.0452
0.500,1552.8369,-119.0449
0.500,1552.8370,-119.0450
0.500,1552.8371,-119.0450
0.500,1552.8372,-119.0457
0.500,1552.8373,-119.0459
0.500,1552.8374,-119.0451
0.500,1552.8375,-119.0452
0.500,1552.8376,-119.0449
0.500,1552.8377,-119.0453
0.500,1552.8378,-119.0451
0.500,1552.8379,-119.0461
0.500,1552.8380,-119.0463
0.500,1552.8381,-119.0469
0.500,1552.8382,-119.0462
0.500,1552.8383,-119.0453
0.500,1552.8384,-119.0449
0.500,1552.8385,-119.0455
0.500,1552.8386,-119.0462
0.500,1552.8387,-119.0474
0.500,1552.8388,-119.0467
0.500,1552.8389,-119.0448
0.500,1552.8390,-119.0442
0.500,1552.8391,-119.0459
0.500,1552.8392,-119.0469
0.500,1552.8393,-119.0451
0.500,1552.8394,-119.0440
0.500,1552.8395,-119.0439
0.500,1552.8396,-119.0439
0.500,1552.8397,-119.0451
0.500,1552.8398,-119.0458
0.500,1552.8399,-119.0453
0.500,1552.8400,-119.0450
0.500,1552.8401,-119.0441
0.500,1552.8402,-119.0450
0.500,1552.8403,-119.0461
0.500,1552.8404,-119.0457
0.500,1552.8405,-119.0448
0.500,1552.8406,-119.0452
0.500,1552.8407,-119.0452
0.500,1552.8408,-119.0460
0.500,1552.8409,-119.0449
0.500,1552.8410,-119.0452
0.500,1552.8411,-119.0453
0.500,1552.8412,-119.0444
0.500,1552.8413,-119.0437
0.500,1552.8414,-119.0440
0.500,1552.8415,-119.0437
0.500,1552.8416,-119.0439
0.500,1552.8417,-119.0437
0.500,1552.8418,-119.0448
0.500,1552.8419,-119.0441
0.500,1552.8420,-119.0432
0.500,1552.8421,-119.0432
0.500,1552.8422,-119.0445
0.500,1552.8423,-119.0446
0.500,1552.8424,-119.0438
0.500,1552.8425,-119.0433
0.500,1552.8426,-119.0437
0.500,1552.8427,-119.0437
0.500,1552.8428,-119.0436
0.500,1552.8429,-119.0437
0.500,1552.8430,-119.0431
0.500,1552.8431,-119.0430
0.500,1552.8432,-119.0432
0.500,1552.8433,-119.0433
0.500,1552.8434,-119.0435
0.500,1552.8435,-119.0439
0.500,1552.8436,-119.0427
0.500,1552.8437,-119.0437
0.500,1552.8438,-119.0440
0.500,1552.8439,-119.0441
0.500,1552.8440,-119.0438
0.500,1552.8441,-119.0439
0.500,1552.8442,-119.0435
0.500,1552.8443,-119.0441
0.500,1552.8444,-119.0435
0.500,1552.8445,-119.0430
0.500,1552.8446,-119.0427
0.500,1552.8447,-119.0429
0.500,1552.8448,-119.0432
0.500,1552.8449,-119.0432
0.500,1552.8450,-119.0422
0.500,1552.8451,-119.0419
0.500,1552.8452,-119.0422
0.500,1552.8453,-119.0430
0.500,1552.8454,-119.0432
0.500,1552.8455,-119.0433
0.500,1552.8456,-119.0430
0.500,1552.8457,-119.0423
0.500,1552.8458,-119.0424
0.500,1552.8459,-119.0435
0.500,1552.8460,-119.0430
0.500,1552.8461,-119.0422
0.500,1552.8462,-119.0424
0.500,1552.8463,-119.0426
0.500,1552.8464,-119.0427
0.500,1552.8465,-119.0417
0.500,1552.8466,-119.0415
0.500,1552.8467,-119.0419
0.500,1552.8468,-119.0422
0.500,1552.8469,-119.0413
0.500,1552.8470,-119.0415
0.500,1552.8471,-119.0421
0.500,1552.8472,-119.0420
0.500,1552.8473,-119.0417
0.500,1552.8474,-119.0425
0.500,1552.8475,-119.0425
0.500,1552.8476,-119.0421
0.500,1552.8477,-119.0417
0.500,1552.8478,-119.0428
0.500,1552.8479,-119.0424
0.500,1552.8480,-119.0421
0.500,1552.8481,-119.0421
0.500,1552.8482,-119.0426
0.500,1552.8483,-119.0423
0.500,1552.8484,-119.0423
0.500,1552.8485,-119.0421
0.500,1552.8486,-119.0423
0.500,1552.8487,-119.0415
0.500,1552.8488,-119.0411
0.500,1552.8489,-119.0412
0.500,1552.8490,-119.0417
0.500,1552.8491,-119.0412
0.500,1552.8492,-119.0412
0.500,1552.8493,-119.0409
0.500,1552.8494,-119.0413
0.500,1552.8495,-119.0408
0.500,1552.8496,-119.0417
0.500,1552.8497,-119.0419
0.500,1552.8498,-119.0416
0.500,1552.8499,-119.0417
0.500,1552.8500,-119.0415
0.500,1552.8501,-119.0418
0.500,1552.8502,-119.0417
0.500,1552.8503,-119.0417
0.500,1552.8504,-119.0423
0.500,1552.8505,-119.0424
0.500,1552.8506,-119.0418
0.500,1552.8507,-119.0415
0.500,1552.8508,-119.0420
0.500,1552.8509,-119.0425
