Frequency_Hz,Magnitude_dB
10000000.0,-67.45606880348967
14998333.3333,-60.52246795273231
19996666.6667,-62.551116373244405
24995000.0,-62.04136620698244
29993333.3333,-66.02934274881981
34991666.6667,-62.58831597654071
39990000.0,-62.99533988475508
44988333.3333,-60.405691427125284
49986666.6667,-62.71614093370084
54985000.0,-64.49603619046073
59983333.3333,-61.880283150562754
64981666.6667,-65.4181307240463
69980000.0,-60.29266276615486
74978333.3333,-60.396374017411816
79976666.6667,-62.473943952536274
84975000.0,-61.80395258095722
89973333.3333,-61.39861453405569
94971666.6667,-60.603675494542
99970000.0,-61.04779722221204
104968333.333,-62.64137669919761
109966666.667,-59.57125960824299
114965000.0,-61.76397495321876
119963333.333,-62.51071915904319
124961666.667,-64.33214384075195
129960000.0,-61.53579543441218
134958333.333,-61.75252325645224
139956666.667,-60.10501433036274
144955000.0,-62.30927140331736
149953333.333,-61.7149532725734
154951666.667,-62.62870155942203
159950000.0,-62.62337074306586
164948333.333,-61.768150755388795
169946666.667,-61.42863798102966
174945000.0,-62.79477937378292
179943333.333,-62.177332226214226
184941666.667,-62.674060527213776
189940000.0,-62.73090446487808
194938333.333,-61.94721427232243
199936666.667,-62.751913525450014
204935000.0,-63.3339306883657
209933333.333,-61.66115368154646
214931666.667,-61.60300998260919
219930000.0,-63.74998783644887
224928333.333,-61.80535626797877
229926666.667,-61.76934863218457
234925000.0,-62.732432932573545
239923333.333,-62.31281766611198
244921666.667,-61.47767142318757
249920000.0,-61.97692924234011
254918333.333,-62.344001568705295
259916666.667,-63.98710530149144
264915000.0,-64.73117709727555
269913333.333,-63.21720017343819
274911666.667,-64.18066285838013
279910000.0,-62.5966425919688
284908333.333,-63.01542739426793
289906666.667,-64.01131250137115
294905000.0,-62.083614161763585
299903333.333,-62.066026041257665
304901666.667,-62.069865527446694
309900000.0,-64.69868248134466
314898333.333,-62.84655136319528
319896666.667,-61.911902256261435
324895000.0,-62.55087109633984
329893333.333,-61.89964226169381
334891666.667,-61.870727524020865
339890000.0,-62.135544125718425
344888333.333,-63.79216323764862
349886666.667,-63.43897957723879
354885000.0,-62.91316480818978
359883333.333,-65.49488756478648
364881666.667,-62.54893135968578
369880000.0,-63.38829845117945
374878333.333,-62.82259628191447
379876666.667,-62.08826295437969
384875000.0,-64.23173122862387
389873333.333,-61.4112598958624
394871666.667,-62.5805044204699
399870000.0,-62.761060860039535
404868333.333,-63.11235924469269
409866666.667,-61.23204289003165
414865000.0,-62.60657350341447
419863333.333,-62.28635888028645
424861666.667,-62.791958176689036
429860000.0,-62.21287313742094
434858333.333,-61.67407433846062
439856666.667,-61.576296108700824
444855000.0,-63.31075496200195
449853333.333,-62.589521077532154
454851666.667,-63.778688658087944
459850000.0,-62.751411920480095
464848333.333,-62.37137216972432
469846666.667,-62.7647448411234
474845000.0,-63.121619150227566
479843333.333,-64.23850616432182
484841666.667,-61.12561157834012
489840000.0,-62.04161616714093
494838333.333,-61.91905455735386
499836666.667,-61.92635265293718
504835000.0,-62.5682045417303
509833333.333,-62.80922532913144
514831666.667,-63.702394875431835
519830000.0,-62.07684459457354
524828333.333,-62.5779501447647
529826666.667,-62.26989927361711
534825000.0,-62.53938325502561
539823333.333,-61.80290701302831
544821666.667,-62.12753669139452
549820000.0,-62.48251971034726
554818333.333,-62.92385578545283
559816666.667,-63.04261911662758
564815000.0,-62.568710296851165
569813333.333,-61.91460371756695
574811666.667,-61.901623289614705
579810000.0,-62.228707194452525
584808333.333,-62.09483834661492
589806666.667,-62.31121682100266
594805000.0,-62.496086019832504
599803333.333,-61.80888714093755
604801666.667,-61.672590996160565
609800000.0,-62.21406902963761
614798333.333,-62.15783767867219
619796666.667,-62.119340677661654
624795000.0,-61.776340767882076
629793333.333,-62.26490352121282
634791666.667,-61.52832490664929
639790000.0,-63.202865340584644
644788333.333,-62.68476042946055
649786666.667,-63.08828764976654
654785000.0,-63.0569269500861
659783333.333,-62.30141878918641
664781666.667,-61.99145589077976
669780000.0,-62.82170884792418
674778333.333,-61.93019428509765
679776666.667,-61.76292276013762
684775000.0,-62.61468800029587
689773333.333,-60.79658574492627
694771666.667,-62.08828700225074
699770000.0,-62.48469407808454
704768333.333,-61.945818800910864
709766666.667,-62.589720317937754
714765000.0,-62.397075380134616
719763333.333,-62.402027423954706
724761666.667,-62.490299391515094
729760000.0,-61.47895212833252
734758333.333,-62.547185400753236
739756666.667,-62.077760348324546
744755000.0,-62.902363772790295
749753333.333,-62.735801991086284
754751666.667,-62.88940890471139
759750000.0,-62.2764705361392
764748333.333,-61.24621756364366
769746666.667,-61.99273775484582
774745000.0,-62.551899379927356
779743333.333,-62.260630341589746
784741666.667,-62.13485517625102
789740000.0,-61.922819007352025
794738333.333,-61.85261216417503
799736666.667,-61.16751888737464
804735000.0,-61.831806160393654
809733333.333,-62.30107984348899
814731666.667,-62.191698939162556
819730000.0,-61.61601001262475
824728333.333,-62.06671133840921
829726666.667,-62.034879932567435
834725000.0,-61.553941941777275
839723333.333,-62.686987082327434
844721666.667,-61.82253050770513
849720000.0,-61.15876849902971
854718333.333,-62.61567576777444
859716666.667,-62.00188360018465
864715000.0,-61.35027308794398
869713333.333,-62.757664186611606
874711666.667,-62.415546943967755
879710000.0,-61.74902881413698
884708333.333,-62.065377057849375
889706666.667,-61.637717238196004
894705000.0,-62.29962205707933
899703333.333,-61.89782955510657
904701666.667,-62.16368538856515
909700000.0,-61.59222837787197
914698333.333,-61.74303897414988
919696666.667,-61.08120303563909
924695000.0,-61.56315329860305
929693333.333,-61.598678248076226
934691666.667,-61.94247663436819
939690000.0,-61.775444866649316
944688333.333,-62.29537397207498
949686666.667,-62.293771153023236
954685000.0,-61.12116721182683
959683333.333,-62.2210701645818
964681666.667,-61.917011749446615
969680000.0,-61.392128915120416
974678333.333,-60.91935977232323
979676666.667,-61.81110217822901
984675000.0,-61.45782266935009
989673333.333,-60.55409301032134
994671666.667,-61.422872731634506
999670000.0,-61.55352801891807
1004668333.33,-61.36638765095073
1009666666.67,-61.95015112177698
1014665000.0,-62.27306071002619
1019663333.33,-62.09207923628824
1024661666.67,-61.455995254032786
1029660000.0,-61.37283845738166
1034658333.33,-61.4486052703899
1039656666.67,-61.90565365289703
1044655000.0,-62.24605258112753
1049653333.33,-61.85055724832565
1054651666.67,-62.07354340554726
1059650000.0,-61.7002863364816
1064648333.33,-62.802471030655084
1069646666.67,-61.909621898428746
1074645000.0,-62.13847468625886
1079643333.33,-61.58560736901044
1084641666.67,-62.26733495004372
1089640000.0,-61.28261206598745
1094638333.33,-62.34869173101441
1099636666.67,-62.117908610731334
1104635000.0,-62.20425030622284
1109633333.33,-62.18210155191332
1114631666.67,-62.20568744167345
1119630000.0,-62.04721389592483
1124628333.33,-62.216581920316244
1129626666.67,-62.58319243407682
1134625000.0,-62.59472870853991
1139623333.33,-61.644061286032475
1144621666.67,-63.06151429145324
1149620000.0,-61.92046981626991
1154618333.33,-61.82935979369227
1159616666.67,-62.27423195475727
1164615000.0,-62.17313944494801
1169613333.33,-61.928163919339
1174611666.67,-62.42745866861704
1179610000.0,-62.022581956948144
1184608333.33,-62.00044887627843
1189606666.67,-62.05466850659862
1194605000.0,-61.97005373887771
1199603333.33,-62.33139728805685
1204601666.67,-61.803594263682896
1209600000.0,-61.05495896628737
1214598333.33,-62.64310013664169
1219596666.67,-62.487633438726526
1224595000.0,-61.061616065088735
1229593333.33,-61.71401969891572
1234591666.67,-61.82004324788232
1239590000.0,-61.93023025172441
1244588333.33,-61.24658676506882
1249586666.67,-62.32283828066892
1254585000.0,-61.50828664066091
1259583333.33,-61.86084981841429
1264581666.67,-61.071040206953306
1269580000.0,-61.80060008291726
1274578333.33,-61.594535998783144
1279576666.67,-61.429119327633316
1284575000.0,-61.71067761014184
1289573333.33,-61.01267043939099
1294571666.67,-62.11101985861512
1299570000.0,-61.31532188457668
1304568333.33,-61.6201710430194
1309566666.67,-61.84979916128907
1314565000.0,-62.50716231872427
1319563333.33,-61.529202697415506
1324561666.67,-62.31483613104661
1329560000.0,-61.346604141053824
1334558333.33,-62.02607528032648
1339556666.67,-62.56391067800267
1344555000.0,-62.253468558327924
1349553333.33,-61.89413854157629
1354551666.67,-61.570648356283016
1359550000.0,-62.04524086627691
1364548333.33,-62.20798147201946
1369546666.67,-61.03420080828243
1374545000.0,-61.82036220600031
1379543333.33,-62.09284666176272
1384541666.67,-61.980094941763554
1389540000.0,-61.877522787366445
1394538333.33,-62.321498662388336
1399536666.67,-62.5212329717101
1404535000.0,-61.45960461337531
1409533333.33,-61.83754846882553
1414531666.67,-62.26990471841499
1419530000.0,-62.58146236893796
1424528333.33,-62.138944777420065
1429526666.67,-61.06145057971544
1434525000.0,-61.759438850912005
1439523333.33,-62.272951486385246
1444521666.67,-62.31638902775384
1449520000.0,-61.926414940085735
1454518333.33,-62.15032736005287
1459516666.67,-61.97080530899201
1464515000.0,-61.52300515907263
1469513333.33,-62.031569928667935
1474511666.67,-62.97934771050994
1479510000.0,-61.88492282344466
1484508333.33,-61.71373508320358
1489506666.67,-61.19087054677931
1494505000.0,-61.28671945045484
1499503333.33,-62.07762988332757
1504501666.67,-61.91996849051655
1509500000.0,-61.722684740624075
1514498333.33,-62.32544510222254
1519496666.67,-61.777386862117254
1524495000.0,-61.768717740870215
1529493333.33,-61.84792829324927
1534491666.67,-61.99497713814299
1539490000.0,-62.30424354061111
1544488333.33,-62.27576338138946
1549486666.67,-61.80393737078099
1554485000.0,-61.28432439445015
1559483333.33,-61.859775881084474
1564481666.67,-61.62523613964123
1569480000.0,-61.626308528921356
1574478333.33,-62.14403870228043
1579476666.67,-62.594223435938886
1584475000.0,-61.90170047348728
1589473333.33,-62.41285225815655
1594471666.67,-61.98592869901247
1599470000.0,-62.132538877239945
1604468333.33,-62.77837352102331
1609466666.67,-61.63210518692623
