Voltage (V),Wavelength (nm),Insertion Loss (dB)
0.000,1545.04,-14.5007
0.000,1545.04,-14.4992
0.000,1545.04,-14.5003
0.000,1545.04,-14.5064
0.000,1545.04,-14.5069
0.000,1545.04,-14.5029
0.000,1545.04,-14.5004
0.000,1545.04,-14.4968
0.000,1545.04,-14.4958
0.000,1545.04,-14.5017
0.000,1545.04,-14.5046
0.000,1545.04,-14.5032
0.000,1545.04,-14.5027
0.000,1545.04,-14.5013
0.000,1545.04,-14.4981
0.000,1545.04,-14.4947
0.000,1545.04,-14.4942
0.000,1545.04,-14.4972
0.000,1545.04,-14.5003
0.000,1545.04,-14.5022
0.000,1545.04,-14.5028
0.000,1545.04,-14.5029
0.000,1545.04,-14.4989
0.000,1545.04,-14.4925
0.000,1545.04,-14.4951
0.000,1545.04,-14.4981
0.000,1545.04,-14.5013
0.000,1545.04,-14.5040
0.000,1545.04,-14.4980
0.000,1545.04,-14.4930
0.000,1545.05,-14.4952
0.000,1545.05,-14.4964
0.000,1545.05,-14.4982
0.000,1545.05,-14.5027
0.000,1545.05,-14.5033
0.000,1545.05,-14.5000
0.000,1545.05,-14.4962
0.000,1545.05,-14.4937
0.000,1545.05,-14.4929
0.000,1545.05,-14.4931
0.000,1545.05,-14.4938
0.000,1545.05,-14.4981
0.000,1545.05,-14.5006
0.000,1545.05,-14.4947
0.000,1545.05,-14.4915
0.000,1545.05,-14.4904
0.000,1545.05,-14.4894
0.000,1545.05,-14.4943
0.000,1545.05,-14.4988
0.000,1545.05,-14.4959
0.000,1545.05,-14.4913
0.000,1545.05,-14.4900
0.000,1545.05,-14.4889
0.000,1545.05,-14.4876
0.000,1545.05,-14.4893
0.000,1545.05,-14.4916
0.000,1545.05,-14.4932
0.000,1545.05,-14.4939
0.000,1545.05,-14.4935
0.000,1545.05,-14.4943
0.000,1545.05,-14.4938
0.000,1545.05,-14.4931
0.000,1545.05,-14.4882
0.000,1545.05,-14.4865
0.000,1545.05,-14.4903
0.000,1545.05,-14.4935
0.000,1545.05,-14.4943
0.000,1545.05,-14.4953
0.000,1545.05,-14.4946
0.000,1545.05,-14.4909
0.000,1545.05,-14.4863
0.000,1545.05,-14.4880
0.000,1545.05,-14.4921
0.000,1545.05,-14.4926
0.000,1545.05,-14.4927
0.000,1545.05,-14.4934
0.000,1545.05,-14.4891
0.000,1545.05,-14.4854
0.000,1545.05,-14.4867
0.000,1545.05,-14.4895
0.000,1545.05,-14.4913
0.000,1545.05,-14.4932
0.000,1545.05,-14.4921
0.000,1545.05,-14.4873
0.000,1545.05,-14.4839
0.000,1545.05,-14.4827
0.000,1545.05,-14.4841
0.000,1545.05,-14.4885
0.000,1545.05,-14.4919
0.000,1545.05,-14.4911
0.000,1545.05,-14.4873
0.000,1545.05,-14.4843
0.000,1545.05,-14.4828
0.000,1545.05,-14.4823
0.000,1545.05,-14.4861
0.000,1545.05,-14.4905
0.000,1545.05,-14.4887
0.000,1545.05,-14.4840
0.000,1545.05,-14.4816
0.000,1545.05,-14.4805
0.000,1545.05,-14.4819
0.000,1545.05,-14.4860
0.000,1545.05,-14.4873
0.000,1545.05,-14.4855
0.000,1545.05,-14.4855
0.000,1545.05,-14.4824
0.000,1545.05,-14.4788
0.000,1545.05,-14.4797
0.000,1545.05,-14.4832
0.000,1545.05,-14.4850
0.000,1545.05,-14.4850
0.000,1545.05,-14.4853
0.000,1545.05,-14.4846
0.000,1545.05,-14.4807
0.000,1545.05,-14.4763
0.000,1545.05,-14.4755
0.000,1545.05,-14.4794
0.000,1545.05,-14.4811
0.000,1545.05,-14.4829
0.000,1545.05,-14.4837
0.000,1545.05,-14.4827
0.000,1545.05,-14.4773
0.000,1545.05,-14.4731
0.000,1545.05,-14.4752
0.000,1545.05,-14.4780
0.000,1545.05,-14.4794
0.000,1545.05,-14.4820
0.000,1545.05,-14.4834
0.000,1545.05,-14.4812
0.000,1545.05,-14.4767
0.000,1545.06,-14.4744
0.000,1545.06,-14.4755
0.000,1545.06,-14.4770
0.000,1545.06,-14.4799
0.000,1545.06,-14.4836
0.000,1545.06,-14.4828
0.000,1545.06,-14.4789
0.000,1545.06,-14.4758
0.000,1545.06,-14.4746
0.000,1545.06,-14.4741
0.000,1545.06,-14.4761
0.000,1545.06,-14.4809
0.000,1545.06,-14.4812
0.000,1545.06,-14.4780
0.000,1545.06,-14.4757
0.000,1545.06,-14.4732
0.000,1545.06,-14.4731
0.000,1545.06,-14.4775
0.000,1545.06,-14.4817
0.000,1545.06,-14.4808
0.000,1545.06,-14.4784
0.000,1545.06,-14.4765
0.000,1545.06,-14.4725
0.000,1545.06,-14.4725
0.000,1545.06,-14.4774
0.000,1545.06,-14.4797
0.000,1545.06,-14.4800
0.000,1545.06,-14.4793
0.000,1545.06,-14.4770
0.000,1545.06,-14.4732
0.000,1545.06,-14.4716
0.000,1545.06,-14.4747
0.000,1545.06,-14.4781
0.000,1545.06,-14.4787
0.000,1545.06,-14.4798
0.000,1545.06,-14.4776
0.000,1545.06,-14.4727
0.000,1545.06,-14.4700
0.000,1545.06,-14.4713
0.000,1545.06,-14.4739
0.000,1545.06,-14.4753
0.000,1545.06,-14.4771
0.000,1545.06,-14.4757
0.000,1545.06,-14.4700
0.000,1545.06,-14.4675
0.000,1545.06,-14.4694
0.000,1545.06,-14.4717
0.000,1545.06,-14.4747
0.000,1545.06,-14.4765
0.000,1545.06,-14.4722
0.000,1545.06,-14.4679
0.000,1545.06,-14.4674
0.000,1545.06,-14.4673
0.000,1545.06,-14.4698
0.000,1545.06,-14.4751
0.000,1545.06,-14.4763
0.000,1545.06,-14.4720
0.000,1545.06,-14.4686
0.000,1545.06,-14.4666
0.000,1545.06,-14.4670
0.000,1545.06,-14.4721
0.000,1545.06,-14.4762
0.000,1545.06,-14.4749
0.000,1545.06,-14.4733
0.000,1545.06,-14.4714
0.000,1545.06,-14.4697
0.000,1545.06,-14.4676
0.000,1545.06,-14.4657
0.000,1545.06,-14.4654
0.000,1545.06,-14.4684
0.000,1545.06,-14.4714
0.000,1545.06,-14.4735
0.000,1545.06,-14.4719
0.000,1545.06,-14.4710
0.000,1545.06,-14.4667
0.000,1545.06,-14.4625
0.000,1545.06,-14.4640
0.000,1545.06,-14.4684
0.000,1545.06,-14.4708
0.000,1545.06,-14.4714
0.000,1545.06,-14.4708
0.000,1545.06,-14.4677
0.000,1545.06,-14.4623
0.000,1545.06,-14.4590
0.000,1545.06,-14.4632
0.000,1545.06,-14.4661
0.000,1545.06,-14.4680
0.000,1545.06,-14.4696
0.000,1545.06,-14.4686
0.000,1545.06,-14.4643
0.000,1545.06,-14.4598
0.000,1545.06,-14.4597
0.000,1545.06,-14.4629
0.000,1545.06,-14.4642
0.000,1545.06,-14.4671
0.000,1545.06,-14.4682
0.000,1545.06,-14.4639
0.000,1545.06,-14.4598
0.000,1545.06,-14.4590
0.000,1545.06,-14.4600
0.000,1545.07,-14.4621
0.000,1545.07,-14.4666
0.000,1545.07,-14.4681
0.000,1545.07,-14.4635
0.000,1545.07,-14.4593
0.000,1545.07,-14.4578
0.000,1545.07,-14.4579
0.000,1545.07,-14.4617
0.000,1545.07,-14.4666
0.000,1545.07,-14.4651
0.000,1545.07,-14.4611
0.000,1545.07,-14.4591
0.000,1545.07,-14.4560
0.000,1545.07,-14.4539
0.000,1545.07,-14.4584
0.000,1545.07,-14.4638
0.000,1545.07,-14.4644
0.000,1545.07,-14.4624
0.000,1545.07,-14.4608
0.000,1545.07,-14.4584
0.000,1545.07,-14.4552
0.000,1545.07,-14.4558
0.000,1545.07,-14.4613
0.000,1545.07,-14.4634
0.000,1545.07,-14.4629
0.000,1545.07,-14.4609
0.000,1545.07,-14.4556
0.000,1545.07,-14.4530
0.000,1545.07,-14.4565
0.000,1545.07,-14.4608
0.000,1545.07,-14.4617
0.000,1545.07,-14.4627
0.000,1545.07,-14.4618
0.000,1545.07,-14.4565
0.000,1545.07,-14.4527
0.000,1545.07,-14.4519
0.000,1545.07,-14.4543
0.000,1545.07,-14.4566
0.000,1545.07,-14.4578
0.000,1545.07,-14.4598
0.000,1545.07,-14.4608
0.000,1545.07,-14.4574
0.000,1545.07,-14.4512
0.000,1545.07,-14.4501
0.000,1545.07,-14.4513
0.000,1545.07,-14.4523
0.000,1545.07,-14.4551
0.000,1545.07,-14.4589
0.000,1545.07,-14.4576
0.000,1545.07,-14.4525
0.000,1545.07,-14.4494
0.000,1545.07,-14.4488
0.000,1545.07,-14.4485
0.000,1545.07,-14.4522
0.000,1545.07,-14.4576
0.000,1545.07,-14.4556
0.000,1545.07,-14.4506
0.000,1545.07,-14.4492
0.000,1545.07,-14.4471
0.000,1545.07,-14.4495
0.000,1545.07,-14.4553
0.000,1545.07,-14.4564
0.000,1545.07,-14.4538
0.000,1545.07,-14.4521
0.000,1545.07,-14.4504
0.000,1545.07,-14.4463
0.000,1545.07,-14.4456
0.000,1545.07,-14.4493
0.000,1545.07,-14.4531
0.000,1545.07,-14.4544
0.000,1545.07,-14.4535
0.000,1545.07,-14.4529
0.000,1545.07,-14.4519
0.000,1545.07,-14.4498
0.000,1545.07,-14.4463
0.000,1545.07,-14.4442
0.000,1545.07,-14.4428
0.000,1545.07,-14.4455
0.000,1545.07,-14.4484
0.000,1545.07,-14.4501
0.000,1545.07,-14.4508
0.000,1545.07,-14.4510
0.000,1545.07,-14.4513
0.000,1545.07,-14.4484
0.000,1545.07,-14.4430
0.000,1545.07,-14.4409
0.000,1545.07,-14.4441
0.000,1545.07,-14.4472
0.000,1545.07,-14.4486
0.000,1545.07,-14.4509
0.000,1545.07,-14.4491
0.000,1545.07,-14.4440
0.000,1545.07,-14.4400
0.000,1545.07,-14.4412
0.000,1545.07,-14.4433
0.000,1545.07,-14.4451
0.000,1545.07,-14.4484
0.000,1545.07,-14.4503
0.000,1545.07,-14.4484
0.000,1545.07,-14.4436
0.000,1545.08,-14.4409
0.000,1545.08,-14.4409
0.000,1545.08,-14.4413
0.000,1545.08,-14.4435
0.000,1545.08,-14.4470
0.000,1545.08,-14.4484
0.000,1545.08,-14.4450
0.000,1545.08,-14.4405
0.000,1545.08,-14.4391
0.000,1545.08,-14.4376
0.000,1545.08,-14.4395
0.000,1545.08,-14.4455
0.000,1545.08,-14.4477
0.000,1545.08,-14.4450
0.000,1545.08,-14.4423
0.000,1545.08,-14.4402
0.000,1545.08,-14.4376
0.000,1545.08,-14.4387
0.000,1545.08,-14.4440
0.000,1545.08,-14.4467
0.000,1545.08,-14.4454
0.000,1545.08,-14.4435
0.000,1545.08,-14.4397
0.000,1545.08,-14.4356
0.000,1545.08,-14.4375
0.000,1545.08,-14.4426
0.000,1545.08,-14.4439
0.000,1545.08,-14.4433
0.000,1545.08,-14.4433
0.000,1545.08,-14.4373
0.000,1545.08,-14.4337
0.000,1545.08,-14.4374
0.000,1545.08,-14.4409
0.000,1545.08,-14.4430
0.000,1545.08,-14.4440
0.000,1545.08,-14.4405
0.000,1545.08,-14.4328
0.000,1545.08,-14.4324
0.000,1545.08,-14.4370
0.000,1545.08,-14.4386
0.000,1545.08,-14.4420
0.000,1545.08,-14.4426
0.000,1545.08,-14.4356
0.000,1545.08,-14.4312
0.000,1545.08,-14.4332
0.000,1545.08,-14.4353
0.000,1545.08,-14.4408
0.000,1545.08,-14.4422
0.000,1545.08,-14.4356
0.000,1545.08,-14.4319
0.000,1545.08,-14.4309
0.000,1545.08,-14.4307
0.000,1545.08,-14.4319
0.000,1545.08,-14.4370
0.000,1545.08,-14.4403
0.000,1545.08,-14.4403
0.000,1545.08,-14.4377
0.000,1545.08,-14.4340
0.000,1545.08,-14.4327
0.000,1545.08,-14.4308
0.000,1545.08,-14.4288
0.000,1545.08,-14.4308
0.000,1545.08,-14.4376
0.000,1545.08,-14.4391
0.000,1545.08,-14.4365
0.000,1545.08,-14.4343
0.000,1545.08,-14.4307
0.000,1545.08,-14.4269
0.000,1545.08,-14.4314
0.000,1545.08,-14.4376
0.000,1545.08,-14.4381
0.000,1545.08,-14.4370
0.000,1545.08,-14.4358
0.000,1545.08,-14.4296
0.000,1545.08,-14.4262
0.000,1545.08,-14.4315
0.000,1545.08,-14.4357
0.000,1545.08,-14.4373
0.000,1545.08,-14.4382
0.000,1545.08,-14.4320
0.000,1545.08,-14.4272
0.000,1545.08,-14.4278
0.000,1545.08,-14.4312
0.000,1545.08,-14.4332
0.000,1545.08,-14.4349
0.000,1545.08,-14.4377
0.000,1545.08,-14.4395
0.000,1545.08,-14.4394
0.000,1545.08,-14.4337
0.000,1545.08,-14.4292
0.000,1545.08,-14.4274
0.000,1545.08,-14.4292
0.000,1545.08,-14.4302
0.000,1545.08,-14.4337
0.000,1545.08,-14.4389
0.000,1545.08,-14.4343
0.000,1545.08,-14.4279
0.000,1545.08,-14.4264
0.000,1545.08,-14.4267
0.000,1545.08,-14.4297
0.000,1545.09,-14.4361
0.000,1545.09,-14.4368
0.000,1545.09,-14.4319
0.000,1545.09,-14.4275
0.000,1545.09,-14.4264
0.000,1545.09,-14.4246
0.000,1545.09,-14.4252
0.000,1545.09,-14.4323
0.000,1545.09,-14.4362
0.000,1545.09,-14.4327
0.000,1545.09,-14.4290
0.000,1545.09,-14.4266
0.000,1545.09,-14.4221
0.000,1545.09,-14.4253
0.000,1545.09,-14.4322
0.000,1545.09,-14.4330
0.000,1545.09,-14.4312
0.000,1545.09,-14.4295
0.000,1545.09,-14.4238
0.000,1545.09,-14.4226
0.000,1545.09,-14.4295
0.000,1545.09,-14.4332
0.000,1545.09,-14.4333
0.000,1545.09,-14.4327
0.000,1545.09,-14.4319
0.000,1545.09,-14.4270
0.000,1545.09,-14.4215
0.000,1545.09,-14.4219
0.000,1545.09,-14.4268
0.000,1545.09,-14.4297
0.000,1545.09,-14.4304
0.000,1545.09,-14.4326
0.000,1545.09,-14.4325
0.000,1545.09,-14.4256
0.000,1545.09,-14.4194
0.000,1545.09,-14.4216
0.000,1545.09,-14.4248
0.000,1545.09,-14.4255
0.000,1545.09,-14.4304
0.000,1545.09,-14.4318
0.000,1545.09,-14.4257
0.000,1545.09,-14.4210
0.000,1545.09,-14.4212
0.000,1545.09,-14.4231
0.000,1545.09,-14.4239
0.000,1545.09,-14.4265
0.000,1545.09,-14.4309
0.000,1545.09,-14.4329
0.000,1545.09,-14.4292
0.000,1545.09,-14.4242
0.000,1545.09,-14.4222
0.000,1545.09,-14.4212
0.000,1545.09,-14.4190
0.000,1545.09,-14.4237
0.000,1545.09,-14.4309
0.000,1545.09,-14.4300
0.000,1545.09,-14.4244
0.000,1545.09,-14.4220
0.000,1545.09,-14.4211
0.000,1545.09,-14.4180
0.000,1545.09,-14.4199
0.000,1545.09,-14.4261
0.000,1545.09,-14.4297
0.000,1545.09,-14.4277
0.000,1545.09,-14.4257
0.000,1545.09,-14.4216
0.000,1545.09,-14.4192
0.000,1545.09,-14.4235
0.000,1545.09,-14.4269
0.000,1545.09,-14.4253
0.000,1545.09,-14.4213
0.000,1545.09,-14.4171
0.000,1545.09,-14.4185
0.000,1545.09,-14.4235
0.000,1545.09,-14.4245
0.000,1545.09,-14.4248
0.000,1545.09,-14.4268
0.000,1545.09,-14.4221
0.000,1545.09,-14.4148
