Frequency_Hz,Magnitude_dB
10000000.0,-63.928220555424815
14998333.3333,-61.360862149526774
19996666.6667,-68.35479900682539
24995000.0,-71.69470374884804
29993333.3333,-72.24811186929068
34991666.6667,-70.68489075878792
39990000.0,-84.49789069679859
44988333.3333,-72.341833027109
49986666.6667,-71.17865529114425
54985000.0,-76.79964585819552
59983333.3333,-66.38872598637703
64981666.6667,-71.2410109273245
69980000.0,-70.46958404743818
74978333.3333,-69.65532043233328
79976666.6667,-70.18338882673794
84975000.0,-74.06531488623095
89973333.3333,-79.96002702504477
94971666.6667,-83.25393265089079
99970000.0,-73.42667899804363
104968333.333,-87.06957635517836
109966666.667,-72.13934923996166
114965000.0,-72.03481131227005
119963333.333,-73.7327747990027
124961666.667,-68.9774110098731
129960000.0,-73.78814389816141
134958333.333,-80.66321934613383
139956666.667,-74.99949685105558
144955000.0,-77.79966128960695
149953333.333,-68.98731006361028
154951666.667,-70.72596381902139
159950000.0,-68.2545571713749
164948333.333,-71.35171000483004
169946666.667,-66.68861866220031
174945000.0,-75.22964966513572
179943333.333,-75.60128185927596
184941666.667,-72.43154344786763
189940000.0,-67.13873585163648
194938333.333,-67.47469352112208
199936666.667,-68.46106958828155
204935000.0,-67.94790835511795
209933333.333,-74.29217331833884
214931666.667,-72.82954550974426
219930000.0,-69.54410952497793
224928333.333,-66.52452672052294
229926666.667,-68.08560113114451
234925000.0,-70.01891081295093
239923333.333,-67.85726011136869
244921666.667,-68.243300629044
249920000.0,-68.08756336831894
254918333.333,-67.49805801652886
259916666.667,-65.16549454119333
264915000.0,-68.66321412210748
269913333.333,-66.38093119822345
274911666.667,-64.92982320316247
279910000.0,-67.60349081322585
284908333.333,-64.23810940274836
289906666.667,-63.96452462934806
294905000.0,-65.87011476366216
299903333.333,-65.87218628769067
304901666.667,-65.4105815777247
309900000.0,-68.38355300393562
314898333.333,-66.44369481223063
319896666.667,-65.44714964365154
324895000.0,-64.3616379557173
329893333.333,-64.57234176363647
334891666.667,-65.23113179666939
339890000.0,-63.49833428942931
344888333.333,-64.12669003841887
349886666.667,-65.74243264584607
354885000.0,-64.4437030516177
359883333.333,-63.08334321928177
364881666.667,-62.18658113984594
369880000.0,-65.46361937978547
374878333.333,-63.4664336529202
379876666.667,-63.641988603984714
384875000.0,-62.44651190221592
389873333.333,-62.59016091982235
394871666.667,-63.30729493779063
399870000.0,-61.90370789081062
404868333.333,-62.71698701596277
409866666.667,-62.26070193867778
414865000.0,-63.82049479833655
419863333.333,-62.123831879055174
424861666.667,-62.27845850491437
429860000.0,-62.323794104468824
434858333.333,-61.9357702285754
439856666.667,-61.991503162586234
444855000.0,-61.85691248002606
449853333.333,-61.71466339976565
454851666.667,-60.51094052448215
459850000.0,-61.25234920458275
464848333.333,-60.72608736032628
469846666.667,-61.506740193599036
474845000.0,-61.69934021339141
479843333.333,-61.398796822648876
484841666.667,-60.64571659327548
489840000.0,-61.07595817170477
494838333.333,-60.4804522360313
499836666.667,-60.25137770741351
504835000.0,-59.944800248646814
509833333.333,-60.11604676382709
514831666.667,-60.891218801243106
519830000.0,-60.96043292396405
524828333.333,-60.00347622640122
529826666.667,-60.16547389543595
534825000.0,-60.02199385837987
539823333.333,-59.77046665666251
544821666.667,-59.77562775789004
549820000.0,-59.77188173781784
554818333.333,-59.706942767431784
559816666.667,-60.197423993262944
564815000.0,-59.67639000075464
569813333.333,-60.4792700004127
574811666.667,-59.89134837698201
579810000.0,-60.17747996085667
584808333.333,-59.740592907982524
589806666.667,-59.19390028424857
594805000.0,-59.05096060273383
599803333.333,-59.163352559398575
604801666.667,-58.36850549710333
609800000.0,-59.10224446258702
614798333.333,-59.73756657186251
619796666.667,-59.166137939080905
624795000.0,-59.22838750534893
629793333.333,-58.41613716689409
634791666.667,-57.951886301103286
639790000.0,-58.483128131523415
644788333.333,-58.33538651178962
649786666.667,-58.415918000079245
654785000.0,-57.72775875555859
659783333.333,-58.385950920044145
664781666.667,-57.572781879932506
669780000.0,-57.98425773265751
674778333.333,-57.7490081407619
679776666.667,-57.967776744257705
684775000.0,-58.00703833764139
689773333.333,-56.91352829768149
694771666.667,-57.534367920349545
699770000.0,-57.2173962000315
704768333.333,-57.295537688844504
709766666.667,-57.522471325508214
714765000.0,-57.577686264014844
719763333.333,-57.172921450942155
724761666.667,-57.467012089697675
729760000.0,-57.37404598105185
734758333.333,-56.77868778674145
739756666.667,-57.22810302372983
744755000.0,-57.467623335872354
749753333.333,-56.69609694171524
754751666.667,-56.91390219899402
759750000.0,-56.61792112013127
764748333.333,-56.316054350022206
769746666.667,-56.240110041528304
774745000.0,-56.895069579712455
779743333.333,-56.373872154296514
784741666.667,-56.15317078512297
789740000.0,-56.043645312634354
794738333.333,-56.30789087236279
799736666.667,-56.19383313791171
804735000.0,-56.51573953028142
809733333.333,-55.916737273890085
