Voltage (V),Wavelength (nm),Insertion Loss (dB)
0.000,1552.78,-14.0723
0.000,1552.78,-14.0703
0.000,1552.78,-14.0668
0.000,1552.78,-14.0645
0.000,1552.78,-14.0699
0.000,1552.78,-14.0763
0.000,1552.78,-14.0785
0.000,1552.78,-14.0773
0.000,1552.78,-14.0740
0.000,1552.78,-14.0708
0.000,1552.78,-14.0665
0.000,1552.78,-14.0651
0.000,1552.78,-14.0700
0.000,1552.78,-14.0749
0.000,1552.78,-14.0746
0.000,1552.78,-14.0722
0.000,1552.78,-14.0653
0.000,1552.78,-14.0596
0.000,1552.78,-14.0635
0.000,1552.78,-14.0690
0.000,1552.78,-14.0695
0.000,1552.78,-14.0720
0.000,1552.78,-14.0724
0.000,1552.78,-14.0647
0.000,1552.78,-14.0597
0.000,1552.78,-14.0618
0.000,1552.78,-14.0658
0.000,1552.78,-14.0685
0.000,1552.78,-14.0713
0.000,1552.78,-14.0690
0.000,1552.78,-14.0634
0.000,1552.78,-14.0588
0.000,1552.78,-14.0584
0.000,1552.78,-14.0609
0.000,1552.78,-14.0633
0.000,1552.78,-14.0676
0.000,1552.78,-14.0694
0.000,1552.78,-14.0699
0.000,1552.78,-14.0667
0.000,1552.78,-14.0615
0.000,1552.78,-14.0580
0.000,1552.78,-14.0577
0.000,1552.78,-14.0582
0.000,1552.78,-14.0576
0.000,1552.78,-14.0578
0.000,1552.78,-14.0622
0.000,1552.78,-14.0676
0.000,1552.78,-14.0682
0.000,1552.78,-14.0647
0.000,1552.78,-14.0594
0.000,1552.78,-14.0562
0.000,1552.78,-14.0546
0.000,1552.78,-14.0553
0.000,1552.78,-14.0596
0.000,1552.78,-14.0662
0.000,1552.78,-14.0681
0.000,1552.78,-14.0632
0.000,1552.78,-14.0601
0.000,1552.78,-14.0549
0.000,1552.78,-14.0520
0.000,1552.78,-14.0564
0.000,1552.78,-14.0641
0.000,1552.78,-14.0658
0.000,1552.78,-14.0623
0.000,1552.78,-14.0603
0.000,1552.79,-14.0535
0.000,1552.79,-14.0499
0.000,1552.79,-14.0546
0.000,1552.79,-14.0600
0.000,1552.79,-14.0631
0.000,1552.79,-14.0638
0.000,1552.79,-14.0616
0.000,1552.79,-14.0577
0.000,1552.79,-14.0512
0.000,1552.79,-14.0510
0.000,1552.79,-14.0550
0.000,1552.79,-14.0585
0.000,1552.79,-14.0617
0.000,1552.79,-14.0640
0.000,1552.79,-14.0622
0.000,1552.79,-14.0555
0.000,1552.79,-14.0496
0.000,1552.79,-14.0507
0.000,1552.79,-14.0546
0.000,1552.79,-14.0569
0.000,1552.79,-14.0610
0.000,1552.79,-14.0631
0.000,1552.79,-14.0583
0.000,1552.79,-14.0521
0.000,1552.79,-14.0497
0.000,1552.79,-14.0500
0.000,1552.79,-14.0527
0.000,1552.79,-14.0576
0.000,1552.79,-14.0615
0.000,1552.79,-14.0588
0.000,1552.79,-14.0517
0.000,1552.79,-14.0498
0.000,1552.79,-14.0485
0.000,1552.79,-14.0478
0.000,1552.79,-14.0515
0.000,1552.79,-14.0579
0.000,1552.79,-14.0617
0.000,1552.79,-14.0595
0.000,1552.79,-14.0542
0.000,1552.79,-14.0508
0.000,1552.79,-14.0482
0.000,1552.79,-14.0469
0.000,1552.79,-14.0522
0.000,1552.79,-14.0571
0.000,1552.79,-14.0562
0.000,1552.79,-14.0525
0.000,1552.79,-14.0484
0.000,1552.79,-14.0446
0.000,1552.79,-14.0463
0.000,1552.79,-14.0541
0.000,1552.79,-14.0563
0.000,1552.79,-14.0556
0.000,1552.79,-14.0553
0.000,1552.79,-14.0522
0.000,1552.79,-14.0462
0.000,1552.79,-14.0430
0.000,1552.79,-14.0470
0.000,1552.79,-14.0523
0.000,1552.79,-14.0538
0.000,1552.79,-14.0555
0.000,1552.79,-14.0500
0.000,1552.79,-14.0439
0.000,1552.79,-14.0425
0.000,1552.79,-14.0445
0.000,1552.79,-14.0481
0.000,1552.79,-14.0505
0.000,1552.79,-14.0533
0.000,1552.79,-14.0549
0.000,1552.79,-14.0527
0.000,1552.79,-14.0472
0.000,1552.79,-14.0409
0.000,1552.79,-14.0417
0.000,1552.79,-14.0450
0.000,1552.79,-14.0458
0.000,1552.79,-14.0511
0.000,1552.79,-14.0555
0.000,1552.79,-14.0523
0.000,1552.79,-14.0450
0.000,1552.79,-14.0405
0.000,1552.79,-14.0420
0.000,1552.79,-14.0448
0.000,1552.79,-14.0502
0.000,1552.79,-14.0544
0.000,1552.79,-14.0517
0.000,1552.79,-14.0477
0.000,1552.79,-14.0437
0.000,1552.79,-14.0412
0.000,1552.79,-14.0402
0.000,1552.79,-14.0413
0.000,1552.79,-14.0463
0.000,1552.79,-14.0512
0.000,1552.79,-14.0531
0.000,1552.79,-14.0493
0.000,1552.79,-14.0456
0.000,1552.79,-14.0410
0.000,1552.79,-14.0386
0.000,1552.79,-14.0435
0.000,1552.79,-14.0495
0.000,1552.79,-14.0510
0.000,1552.79,-14.0481
0.000,1552.80,-14.0445
0.000,1552.80,-14.0393
0.000,1552.80,-14.0360
0.000,1552.80,-14.0364
0.000,1552.80,-14.0414
0.000,1552.80,-14.0450
0.000,1552.80,-14.0459
0.000,1552.80,-14.0469
0.000,1552.80,-14.0466
0.000,1552.80,-14.0443
0.000,1552.80,-14.0395
0.000,1552.80,-14.0330
0.000,1552.80,-14.0350
0.000,1552.80,-14.0410
0.000,1552.80,-14.0433
0.000,1552.80,-14.0459
0.000,1552.80,-14.0435
0.000,1552.80,-14.0357
0.000,1552.80,-14.0330
0.000,1552.80,-14.0364
0.000,1552.80,-14.0399
0.000,1552.80,-14.0438
0.000,1552.80,-14.0435
0.000,1552.80,-14.0373
0.000,1552.80,-14.0328
0.000,1552.80,-14.0321
0.000,1552.80,-14.0323
0.000,1552.80,-14.0347
0.000,1552.80,-14.0395
0.000,1552.80,-14.0434
0.000,1552.80,-14.0408
0.000,1552.80,-14.0347
0.000,1552.80,-14.0317
0.000,1552.80,-14.0302
0.000,1552.80,-14.0313
0.000,1552.80,-14.0377
0.000,1552.80,-14.0407
0.000,1552.80,-14.0375
0.000,1552.80,-14.0323
0.000,1552.80,-14.0290
0.000,1552.80,-14.0255
0.000,1552.80,-14.0271
0.000,1552.80,-14.0348
0.000,1552.80,-14.0386
0.000,1552.80,-14.0366
0.000,1552.80,-14.0343
0.000,1552.80,-14.0308
0.000,1552.80,-14.0263
0.000,1552.80,-14.0233
0.000,1552.80,-14.0255
0.000,1552.80,-14.0328
0.000,1552.80,-14.0350
0.000,1552.80,-14.0338
0.000,1552.80,-14.0322
0.000,1552.80,-14.0277
0.000,1552.80,-14.0234
0.000,1552.80,-14.0234
0.000,1552.80,-14.0269
0.000,1552.80,-14.0310
0.000,1552.80,-14.0332
0.000,1552.80,-14.0347
0.000,1552.80,-14.0345
0.000,1552.80,-14.0296
0.000,1552.80,-14.0216
0.000,1552.80,-14.0206
0.000,1552.80,-14.0253
0.000,1552.80,-14.0280
0.000,1552.80,-14.0301
0.000,1552.80,-14.0329
0.000,1552.80,-14.0322
0.000,1552.80,-14.0259
0.000,1552.80,-14.0199
0.000,1552.80,-14.0217
0.000,1552.80,-14.0262
0.000,1552.80,-14.0324
0.000,1552.80,-14.0328
0.000,1552.80,-14.0254
0.000,1552.80,-14.0205
0.000,1552.80,-14.0203
0.000,1552.80,-14.0219
0.000,1552.80,-14.0227
0.000,1552.80,-14.0288
0.000,1552.80,-14.0320
0.000,1552.80,-14.0256
0.000,1552.80,-14.0217
0.000,1552.80,-14.0211
0.000,1552.80,-14.0197
0.000,1552.80,-14.0241
0.000,1552.80,-14.0286
0.000,1552.80,-14.0262
0.000,1552.80,-14.0219
0.000,1552.80,-14.0182
0.000,1552.80,-14.0135
0.000,1552.80,-14.0162
0.000,1552.80,-14.0227
0.000,1552.80,-14.0271
0.000,1552.80,-14.0278
0.000,1552.80,-14.0268
0.000,1552.80,-14.0245
0.000,1552.80,-14.0214
0.000,1552.81,-14.0175
0.000,1552.81,-14.0143
0.000,1552.81,-14.0165
0.000,1552.81,-14.0222
0.000,1552.81,-14.0237
0.000,1552.81,-14.0237
0.000,1552.81,-14.0230
0.000,1552.81,-14.0171
0.000,1552.81,-14.0114
0.000,1552.81,-14.0128
0.000,1552.81,-14.0186
0.000,1552.81,-14.0220
0.000,1552.81,-14.0223
0.000,1552.81,-14.0244
0.000,1552.81,-14.0202
0.000,1552.81,-14.0127
0.000,1552.81,-14.0122
0.000,1552.81,-14.0151
0.000,1552.81,-14.0192
0.000,1552.81,-14.0224
0.000,1552.81,-14.0217
0.000,1552.81,-14.0157
0.000,1552.81,-14.0109
0.000,1552.81,-14.0108
0.000,1552.81,-14.0105
0.000,1552.81,-14.0126
0.000,1552.81,-14.0160
0.000,1552.81,-14.0195
0.000,1552.81,-14.0221
0.000,1552.81,-14.0225
0.000,1552.81,-14.0187
0.000,1552.81,-14.0127
0.000,1552.81,-14.0109
0.000,1552.81,-14.0107
0.000,1552.81,-14.0153
0.000,1552.81,-14.0188
0.000,1552.81,-14.0151
0.000,1552.81,-14.0117
0.000,1552.81,-14.0091
0.000,1552.81,-14.0084
0.000,1552.81,-14.0142
0.000,1552.81,-14.0197
0.000,1552.81,-14.0198
0.000,1552.81,-14.0168
0.000,1552.81,-14.0145
0.000,1552.81,-14.0108
0.000,1552.81,-14.0079
0.000,1552.81,-14.0075
0.000,1552.81,-14.0108
0.000,1552.81,-14.0150
0.000,1552.81,-14.0176
0.000,1552.81,-14.0153
0.000,1552.81,-14.0100
0.000,1552.81,-14.0046
0.000,1552.81,-14.0054
0.000,1552.81,-14.0099
0.000,1552.81,-14.0127
0.000,1552.81,-14.0144
0.000,1552.81,-14.0131
0.000,1552.81,-14.0078
0.000,1552.81,-14.0035
0.000,1552.81,-14.0054
0.000,1552.81,-14.0096
0.000,1552.81,-14.0116
0.000,1552.81,-14.0139
0.000,1552.81,-14.0162
0.000,1552.81,-14.0114
0.000,1552.81,-14.0047
0.000,1552.81,-14.0038
0.000,1552.81,-14.0071
0.000,1552.81,-14.0108
0.000,1552.81,-14.0129
0.000,1552.81,-14.0123
0.000,1552.81,-14.0085
0.000,1552.81,-14.0044
0.000,1552.81,-14.0035
0.000,1552.81,-14.0041
0.000,1552.81,-14.0071
0.000,1552.81,-14.0107
0.000,1552.81,-14.0138
0.000,1552.81,-14.0138
0.000,1552.81,-14.0098
0.000,1552.81,-14.0072
0.000,1552.81,-14.0051
0.000,1552.81,-14.0037
0.000,1552.81,-14.0019
0.000,1552.81,-14.0051
0.000,1552.81,-14.0100
0.000,1552.81,-14.0128
0.000,1552.81,-14.0126
0.000,1552.81,-14.0097
0.000,1552.81,-14.0053
0.000,1552.81,-14.0012
0.000,1552.81,-14.0009
0.000,1552.81,-14.0075
0.000,1552.81,-14.0111
0.000,1552.81,-14.0101
0.000,1552.81,-14.0082
0.000,1552.81,-14.0053
0.000,1552.81,-14.0020
0.000,1552.82,-14.0016
0.000,1552.82,-14.0057
0.000,1552.82,-14.0101
0.000,1552.82,-14.0109
0.000,1552.82,-14.0109
0.000,1552.82,-14.0095
0.000,1552.82,-14.0043
0.000,1552.82,-14.0002
0.000,1552.82,-14.0020
0.000,1552.82,-14.0065
0.000,1552.82,-14.0098
0.000,1552.82,-14.0108
0.000,1552.82,-14.0084
0.000,1552.82,-14.0037
0.000,1552.82,-13.9989
0.000,1552.82,-13.9985
0.000,1552.82,-14.0011
0.000,1552.82,-14.0033
0.000,1552.82,-14.0063
0.000,1552.82,-14.0088
0.000,1552.82,-14.0096
0.000,1552.82,-14.0056
0.000,1552.82,-14.0007
0.000,1552.82,-13.9992
0.000,1552.82,-13.9998
0.000,1552.82,-14.0020
0.000,1552.82,-14.0055
0.000,1552.82,-14.0087
0.000,1552.82,-14.0080
0.000,1552.82,-14.0039
0.000,1552.82,-14.0003
0.000,1552.82,-13.9986
0.000,1552.82,-13.9999
0.000,1552.82,-14.0051
0.000,1552.82,-14.0104
0.000,1552.82,-14.0083
0.000,1552.82,-14.0034
0.000,1552.82,-14.0003
0.000,1552.82,-13.9983
0.000,1552.82,-13.9992
0.000,1552.82,-14.0029
0.000,1552.82,-14.0074
0.000,1552.82,-14.0075
0.000,1552.82,-14.0050
0.000,1552.82,-14.0017
0.000,1552.82,-13.9975
0.000,1552.82,-13.9978
0.000,1552.82,-14.0029
0.000,1552.82,-14.0065
0.000,1552.82,-14.0060
0.000,1552.82,-14.0033
0.000,1552.82,-13.9987
0.000,1552.82,-13.9958
0.000,1552.82,-13.9973
0.000,1552.82,-14.0013
0.000,1552.82,-14.0046
0.000,1552.82,-14.0050
0.000,1552.82,-14.0053
0.000,1552.82,-14.0034
0.000,1552.82,-13.9998
0.000,1552.82,-13.9961
0.000,1552.82,-13.9951
0.000,1552.82,-13.9982
0.000,1552.82,-14.0008
0.000,1552.82,-14.0032
0.000,1552.82,-14.0052
0.000,1552.82,-14.0069
0.000,1552.82,-14.0046
0.000,1552.82,-13.9997
0.000,1552.82,-13.9961
0.000,1552.82,-13.9951
0.000,1552.82,-13.9980
0.000,1552.82,-14.0017
0.000,1552.82,-14.0038
0.000,1552.82,-13.9996
0.000,1552.82,-13.9940
0.000,1552.82,-13.9943
0.000,1552.82,-13.9955
0.000,1552.82,-14.0009
0.000,1552.82,-14.0038
0.000,1552.82,-14.0006
0.000,1552.82,-13.9974
0.000,1552.82,-13.9949
0.000,1552.82,-13.9942
0.000,1552.82,-13.9928
0.000,1552.82,-13.9957
0.000,1552.82,-14.0002
0.000,1552.82,-14.0021
0.000,1552.82,-14.0014
0.000,1552.82,-13.9981
0.000,1552.82,-13.9953
0.000,1552.82,-13.9926
0.000,1552.82,-13.9925
0.000,1552.82,-13.9980
0.000,1552.82,-14.0008
0.000,1552.82,-13.9986
0.000,1552.82,-13.9970
0.000,1552.82,-13.9937
0.000,1552.82,-13.9910
0.000,1552.82,-13.9920
0.000,1552.83,-13.9960
0.000,1552.83,-13.9994
0.000,1552.83,-13.9994
0.000,1552.83,-13.9984
0.000,1552.83,-13.9962
0.000,1552.83,-13.9916
0.000,1552.83,-13.9901
0.000,1552.83,-13.9922
0.000,1552.83,-13.9955
0.000,1552.83,-13.9983
0.000,1552.83,-13.9993
0.000,1552.83,-13.9982
0.000,1552.83,-13.9935
0.000,1552.83,-13.9912
0.000,1552.83,-13.9916
0.000,1552.83,-13.9934
0.000,1552.83,-13.9954
0.000,1552.83,-13.9975
0.000,1552.83,-14.0000
0.000,1552.83,-13.9989
0.000,1552.83,-13.9956
0.000,1552.83,-13.9906
0.000,1552.83,-13.9898
0.000,1552.83,-13.9918
0.000,1552.83,-13.9948
0.000,1552.83,-13.9989
0.000,1552.83,-13.9951
0.000,1552.83,-13.9904
0.000,1552.83,-13.9891
0.000,1552.83,-13.9903
0.000,1552.83,-13.9948
0.000,1552.83,-13.9976
0.000,1552.83,-13.9959
0.000,1552.83,-13.9925
0.000,1552.83,-13.9903
0.000,1552.83,-13.9892
0.000,1552.83,-13.9882
0.000,1552.83,-13.9899
0.000,1552.83,-13.9937
0.000,1552.83,-13.9958
0.000,1552.83,-13.9952
0.000,1552.83,-13.9929
0.000,1552.83,-13.9912
0.000,1552.83,-13.9885
0.000,1552.83,-13.9863
0.000,1552.83,-13.9868
0.000,1552.83,-13.9909
0.000,1552.83,-13.9939
0.000,1552.83,-13.9948
0.000,1552.83,-13.9942
0.000,1552.83,-13.9926
0.000,1552.83,-13.9886
0.000,1552.83,-13.9857
0.000,1552.83,-13.9870
0.000,1552.83,-13.9907
0.000,1552.83,-13.9933
0.000,1552.83,-13.9942
0.000,1552.83,-13.9937
0.000,1552.83,-13.9906
0.000,1552.83,-13.9877
0.000,1552.83,-13.9893
0.000,1552.83,-13.9924
0.000,1552.83,-13.9952
0.000,1552.83,-13.9963
0.000,1552.83,-13.9966
0.000,1552.83,-13.9934
0.000,1552.83,-13.9892
0.000,1552.83,-13.9893
0.000,1552.83,-13.9911
0.000,1552.83,-13.9935
0.000,1552.83,-13.9963
0.000,1552.83,-13.9966
0.000,1552.83,-13.9941
0.000,1552.83,-13.9899
0.000,1552.83,-13.9882
0.000,1552.83,-13.9887
0.000,1552.83,-13.9895
0.000,1552.83,-13.9926
0.000,1552.83,-13.9959
0.000,1552.83,-13.9969
0.000,1552.83,-13.9948
0.000,1552.83,-13.9917
0.000,1552.83,-13.9894
0.000,1552.83,-13.9884
0.000,1552.83,-13.9889
0.000,1552.83,-13.9922
0.000,1552.83,-13.9949
0.000,1552.83,-13.9941
0.000,1552.83,-13.9918
0.000,1552.83,-13.9893
0.000,1552.83,-13.9873
0.000,1552.83,-13.9868
0.000,1552.83,-13.9894
0.000,1552.83,-13.9938
0.000,1552.83,-13.9945
0.000,1552.83,-13.9931
0.000,1552.83,-13.9921
0.000,1552.83,-13.9898
0.000,1552.83,-13.9879
0.000,1552.83,-13.9897
0.000,1552.84,-13.9933
0.000,1552.84,-13.9952
0.000,1552.84,-13.9950
0.000,1552.84,-13.9930
0.000,1552.84,-13.9894
0.000,1552.84,-13.9893
0.000,1552.84,-13.9934
0.000,1552.84,-13.9953
0.000,1552.84,-13.9970
0.000,1552.84,-13.9972
0.000,1552.84,-13.9933
0.000,1552.84,-13.9904
0.000,1552.84,-13.9919
0.000,1552.84,-13.9942
0.000,1552.84,-13.9970
0.000,1552.84,-13.9988
0.000,1552.84,-13.9965
0.000,1552.84,-13.9918
0.000,1552.84,-13.9908
0.000,1552.84,-13.9931
0.000,1552.84,-13.9956
0.000,1552.84,-13.9989
0.000,1552.84,-14.0000
0.000,1552.84,-13.9962
0.000,1552.84,-13.9930
0.000,1552.84,-13.9932
0.000,1552.84,-13.9930
0.000,1552.84,-13.9946
0.000,1552.84,-13.9980
0.000,1552.84,-14.0005
0.000,1552.84,-13.9996
0.000,1552.84,-13.9962
0.000,1552.84,-13.9943
0.000,1552.84,-13.9933
0.000,1552.84,-13.9932
0.000,1552.84,-13.9971
0.000,1552.84,-14.0010
0.000,1552.84,-14.0020
0.000,1552.84,-14.0005
0.000,1552.84,-13.9981
0.000,1552.84,-13.9965
0.000,1552.84,-13.9945
0.000,1552.84,-13.9942
0.000,1552.84,-13.9973
0.000,1552.84,-14.0011
0.000,1552.84,-14.0017
0.000,1552.84,-14.0012
0.000,1552.84,-14.0009
0.000,1552.84,-13.9988
0.000,1552.84,-13.9958
0.000,1552.84,-13.9941
0.000,1552.84,-13.9957
0.000,1552.84,-13.9998
0.000,1552.84,-14.0017
0.000,1552.84,-14.0016
0.000,1552.84,-14.0024
0.000,1552.84,-14.0016
0.000,1552.84,-13.9988
0.000,1552.84,-13.9964
0.000,1552.84,-13.9964
0.000,1552.84,-13.9986
0.000,1552.84,-14.0013
0.000,1552.84,-14.0029
0.000,1552.84,-14.0028
0.000,1552.84,-13.9989
0.000,1552.84,-13.9969
0.000,1552.84,-13.9991
0.000,1552.84,-14.0007
0.000,1552.84,-14.0047
0.000,1552.84,-14.0068
0.000,1552.84,-14.0029
0.000,1552.84,-13.9991
0.000,1552.84,-13.9979
0.000,1552.84,-13.9997
0.000,1552.84,-13.9994
0.000,1552.84,-14.0008
0.000,1552.84,-14.0048
0.000,1552.84,-14.0057
0.000,1552.84,-14.0039
0.000,1552.84,-14.0021
0.000,1552.84,-14.0001
0.000,1552.84,-13.9988
0.000,1552.84,-13.9991
0.000,1552.84,-14.0023
0.000,1552.84,-14.0072
0.000,1552.84,-14.0063
0.000,1552.84,-14.0041
0.000,1552.84,-14.0033
0.000,1552.84,-14.0017
0.000,1552.84,-14.0014
0.000,1552.84,-14.0047
0.000,1552.84,-14.0070
0.000,1552.84,-14.0076
0.000,1552.84,-14.0066
0.000,1552.84,-14.0055
0.000,1552.84,-14.0048
0.000,1552.84,-14.0029
0.000,1552.84,-14.0010
0.000,1552.84,-14.0013
0.000,1552.84,-14.0041
0.000,1552.85,-14.0080
0.000,1552.85,-14.0087
0.000,1552.85,-14.0074
0.000,1552.85,-14.0052
0.000,1552.85,-14.0023
0.000,1552.85,-14.0035
0.000,1552.85,-14.0056
0.000,1552.85,-14.0060
0.000,1552.85,-14.0076
0.000,1552.85,-14.0045
0.000,1552.85,-14.0013
0.000,1552.85,-14.0025
0.000,1552.85,-14.0045
0.000,1552.85,-14.0050
0.000,1552.85,-14.0059
0.000,1552.85,-14.0098
0.000,1552.85,-14.0103
0.000,1552.85,-14.0053
0.000,1552.85,-14.0029
0.000,1552.85,-14.0038
0.000,1552.85,-14.0045
0.000,1552.85,-14.0055
0.000,1552.85,-14.0073
0.000,1552.85,-14.0096
0.000,1552.85,-14.0109
0.000,1552.85,-14.0080
0.000,1552.85,-14.0060
0.000,1552.85,-14.0065
0.000,1552.85,-14.0058
0.000,1552.85,-14.0061
0.000,1552.85,-14.0098
0.000,1552.85,-14.0139
0.000,1552.85,-14.0127
0.000,1552.85,-14.0092
0.000,1552.85,-14.0091
0.000,1552.85,-14.0090
0.000,1552.85,-14.0084
0.000,1552.85,-14.0126
0.000,1552.85,-14.0145
0.000,1552.85,-14.0134
0.000,1552.85,-14.0130
0.000,1552.85,-14.0121
0.000,1552.85,-14.0093
0.000,1552.85,-14.0077
0.000,1552.85,-14.0086
0.000,1552.85,-14.0127
0.000,1552.85,-14.0149
0.000,1552.85,-14.0136
0.000,1552.85,-14.0133
0.000,1552.85,-14.0136
0.000,1552.85,-14.0122
0.000,1552.85,-14.0090
0.000,1552.85,-14.0102
0.000,1552.85,-14.0134
0.000,1552.85,-14.0141
0.000,1552.85,-14.0137
0.000,1552.85,-14.0150
0.000,1552.85,-14.0116
0.000,1552.85,-14.0083
0.000,1552.85,-14.0099
0.000,1552.85,-14.0122
0.000,1552.85,-14.0146
0.000,1552.85,-14.0155
0.000,1552.85,-14.0128
0.000,1552.85,-14.0106
0.000,1552.85,-14.0104
0.000,1552.85,-14.0114
0.000,1552.85,-14.0124
0.000,1552.85,-14.0143
0.000,1552.85,-14.0151
0.000,1552.85,-14.0141
0.000,1552.85,-14.0128
0.000,1552.85,-14.0120
0.000,1552.85,-14.0121
0.000,1552.85,-14.0120
0.000,1552.85,-14.0130
0.000,1552.85,-14.0159
0.000,1552.85,-14.0189
0.000,1552.85,-14.0173
0.000,1552.85,-14.0136
0.000,1552.85,-14.0123
0.000,1552.85,-14.0113
0.000,1552.85,-14.0125
0.000,1552.85,-14.0162
0.000,1552.85,-14.0166
0.000,1552.85,-14.0145
0.000,1552.85,-14.0134
0.000,1552.85,-14.0123
0.000,1552.85,-14.0140
0.000,1552.85,-14.0177
0.000,1552.85,-14.0191
0.000,1552.85,-14.0195
0.000,1552.85,-14.0200
0.000,1552.85,-14.0187
0.000,1552.85,-14.0162
0.000,1552.85,-14.0176
0.000,1552.85,-14.0210
0.000,1552.85,-14.0219
0.000,1552.85,-14.0228
0.000,1552.85,-14.0217
0.000,1552.86,-14.0190
0.000,1552.86,-14.0194
0.000,1552.86,-14.0215
0.000,1552.86,-14.0229
0.000,1552.86,-14.0238
0.000,1552.86,-14.0252
0.000,1552.86,-14.0262
0.000,1552.86,-14.0229
0.000,1552.86,-14.0200
0.000,1552.86,-14.0190
0.000,1552.86,-14.0203
0.000,1552.86,-14.0219
0.000,1552.86,-14.0228
0.000,1552.86,-14.0255
0.000,1552.86,-14.0272
0.000,1552.86,-14.0227
0.000,1552.86,-14.0204
0.000,1552.86,-14.0205
0.000,1552.86,-14.0220
0.000,1552.86,-14.0264
0.000,1552.86,-14.0244
0.000,1552.86,-14.0228
0.000,1552.86,-14.0221
0.000,1552.86,-14.0222
0.000,1552.86,-14.0220
0.000,1552.86,-14.0210
0.000,1552.86,-14.0204
0.000,1552.86,-14.0206
0.000,1552.86,-14.0215
0.000,1552.86,-14.0242
0.000,1552.86,-14.0260
0.000,1552.86,-14.0272
0.000,1552.86,-14.0250
0.000,1552.86,-14.0239
0.000,1552.86,-14.0241
0.000,1552.86,-14.0218
0.000,1552.86,-14.0228
0.000,1552.86,-14.0271
0.000,1552.86,-14.0268
0.000,1552.86,-14.0261
0.000,1552.86,-14.0234
0.000,1552.86,-14.0234
0.000,1552.86,-14.0270
0.000,1552.86,-14.0281
0.000,1552.86,-14.0294
0.000,1552.86,-14.0293
0.000,1552.86,-14.0253
0.000,1552.86,-14.0256
0.000,1552.86,-14.0289
0.000,1552.86,-14.0311
0.000,1552.86,-14.0328
0.000,1552.86,-14.0339
0.000,1552.86,-14.0322
0.000,1552.86,-14.0295
0.000,1552.86,-14.0289
0.000,1552.86,-14.0301
0.000,1552.86,-14.0312
0.000,1552.86,-14.0328
0.000,1552.86,-14.0344
0.000,1552.86,-14.0348
0.000,1552.86,-14.0331
0.000,1552.86,-14.0312
0.000,1552.86,-14.0304
0.000,1552.86,-14.0308
0.000,1552.86,-14.0318
0.000,1552.86,-14.0312
0.000,1552.86,-14.0315
0.000,1552.86,-14.0328
0.000,1552.86,-14.0364
0.000,1552.86,-14.0376
0.000,1552.86,-14.0366
0.000,1552.86,-14.0340
0.000,1552.86,-14.0331
0.000,1552.86,-14.0333
0.000,1552.86,-14.0331
0.000,1552.86,-14.0339
0.000,1552.86,-14.0363
0.000,1552.86,-14.0356
0.000,1552.86,-14.0341
0.000,1552.86,-14.0327
0.000,1552.86,-14.0311
0.000,1552.86,-14.0321
0.000,1552.86,-14.0353
0.000,1552.86,-14.0367
0.000,1552.86,-14.0363
0.000,1552.86,-14.0358
0.000,1552.86,-14.0354
0.000,1552.86,-14.0332
0.000,1552.86,-14.0313
0.000,1552.86,-14.0318
0.000,1552.86,-14.0347
0.000,1552.86,-14.0362
0.000,1552.86,-14.0363
0.000,1552.86,-14.0369
0.000,1552.86,-14.0359
0.000,1552.86,-14.0325
0.000,1552.86,-14.0326
0.000,1552.86,-14.0359
0.000,1552.86,-14.0366
0.000,1552.86,-14.0374
0.000,1552.87,-14.0387
0.000,1552.87,-14.0362
0.000,1552.87,-14.0348
0.000,1552.87,-14.0368
0.000,1552.87,-14.0382
0.000,1552.87,-14.0398
0.000,1552.87,-14.0426
0.000,1552.87,-14.0400
0.000,1552.87,-14.0375
0.000,1552.87,-14.0380
0.000,1552.87,-14.0393
0.000,1552.87,-14.0409
0.000,1552.87,-14.0424
0.000,1552.87,-14.0423
0.000,1552.87,-14.0403
0.000,1552.87,-14.0385
0.000,1552.87,-14.0390
0.000,1552.87,-14.0381
0.000,1552.87,-14.0383
0.000,1552.87,-14.0398
0.000,1552.87,-14.0427
0.000,1552.87,-14.0442
0.000,1552.87,-14.0420
0.000,1552.87,-14.0402
0.000,1552.87,-14.0403
0.000,1552.87,-14.0393
0.000,1552.87,-14.0381
0.000,1552.87,-14.0407
0.000,1552.87,-14.0450
0.000,1552.87,-14.0449
0.000,1552.87,-14.0436
0.000,1552.87,-14.0426
0.000,1552.87,-14.0404
0.000,1552.87,-14.0393
0.000,1552.87,-14.0427
0.000,1552.87,-14.0450
0.000,1552.87,-14.0452
0.000,1552.87,-14.0457
0.000,1552.87,-14.0457
0.000,1552.87,-14.0426
0.000,1552.87,-14.0396
0.000,1552.87,-14.0406
0.000,1552.87,-14.0431
0.000,1552.87,-14.0450
0.000,1552.87,-14.0458
0.000,1552.87,-14.0472
0.000,1552.87,-14.0452
0.000,1552.87,-14.0400
0.000,1552.87,-14.0424
0.000,1552.87,-14.0441
0.000,1552.87,-14.0456
0.000,1552.87,-14.0481
0.000,1552.87,-14.0482
0.000,1552.87,-14.0457
0.000,1552.87,-14.0435
0.000,1552.87,-14.0428
0.000,1552.87,-14.0444
0.000,1552.87,-14.0445
0.000,1552.87,-14.0446
0.000,1552.87,-14.0472
0.000,1552.87,-14.0499
0.000,1552.87,-14.0506
0.000,1552.87,-14.0475
0.000,1552.87,-14.0453
0.000,1552.87,-14.0457
0.000,1552.87,-14.0462
