Frequency_Hz,Magnitude_dB
10000000.0,-61.038307809583685
14998333.3333,-60.646400388182904
19996666.6667,-66.250507904638
24995000.0,-68.28100798643091
29993333.3333,-78.72073250533386
34991666.6667,-84.54754367028868
39990000.0,-79.94066233263035
44988333.3333,-74.46454446536463
49986666.6667,-83.13567344405686
54985000.0,-67.64255208711377
59983333.3333,-70.76412081150595
64981666.6667,-77.19886564512338
69980000.0,-90.74482263912948
74978333.3333,-70.73796792649533
79976666.6667,-68.27079114175714
84975000.0,-89.85978712748624
89973333.3333,-79.90203482750603
94971666.6667,-92.20471169168863
99970000.0,-77.99463807425208
104968333.333,-73.65216751088599
109966666.667,-77.83476687254552
114965000.0,-70.68917505803694
119963333.333,-74.45818015551248
124961666.667,-77.26099586884808
129960000.0,-75.24240389003631
134958333.333,-79.74618185186591
139956666.667,-77.77598198958708
144955000.0,-80.04697493764361
149953333.333,-76.85223993652181
154951666.667,-85.53794513936919
159950000.0,-85.1491055048815
164948333.333,-80.69558589723223
169946666.667,-78.23027856918578
174945000.0,-83.56852120571928
179943333.333,-83.22663608222814
184941666.667,-79.52048347570505
189940000.0,-80.22373519282752
194938333.333,-98.44635674785836
199936666.667,-78.36373183693175
204935000.0,-85.07296463893533
209933333.333,-83.9157265707978
214931666.667,-84.325225073243
219930000.0,-86.23848158015113
224928333.333,-78.56401527846432
229926666.667,-90.11254057423444
234925000.0,-83.25173495198335
239923333.333,-79.77978521389385
244921666.667,-79.65355728062242
249920000.0,-78.38506561155177
254918333.333,-93.88697078396336
259916666.667,-82.35132412141763
264915000.0,-75.62420863282836
269913333.333,-84.4433253344194
274911666.667,-79.49215323892199
279910000.0,-88.12601949938372
284908333.333,-94.97482309360177
289906666.667,-73.00666000062002
294905000.0,-88.64901231200594
299903333.333,-87.39156691585784
304901666.667,-73.92186600738637
309900000.0,-77.95545528744869
314898333.333,-78.54075832667557
319896666.667,-75.4316360631145
324895000.0,-75.27168979715287
329893333.333,-82.1337568144352
334891666.667,-82.58229338816284
339890000.0,-76.08745320102213
344888333.333,-83.49181865783515
349886666.667,-80.08510905237316
354885000.0,-82.57999085150072
359883333.333,-77.5271189540227
364881666.667,-80.55016197055274
369880000.0,-81.17792477921533
374878333.333,-74.0323982075378
379876666.667,-80.6167848612279
384875000.0,-79.102066996877
389873333.333,-81.01742312769562
394871666.667,-76.86773598442458
399870000.0,-87.12142112864258
404868333.333,-85.29911665825254
409866666.667,-85.8277375499683
414865000.0,-83.18151725344921
419863333.333,-78.28561960574628
424861666.667,-77.26187055830819
429860000.0,-80.87014625404878
434858333.333,-82.37234018449088
439856666.667,-77.90030391346657
444855000.0,-81.90446748949326
449853333.333,-83.8484975866359
454851666.667,-92.80913194587514
459850000.0,-79.01256357848477
464848333.333,-84.32279849808543
469846666.667,-82.96949259894404
474845000.0,-79.15317468781305
479843333.333,-75.66400794630441
484841666.667,-80.14277765174123
489840000.0,-80.87754287093986
494838333.333,-90.3708038412585
499836666.667,-74.66853991766713
504835000.0,-80.6317044966392
509833333.333,-81.08889341738566
514831666.667,-80.38148885574509
519830000.0,-91.14037949157655
524828333.333,-74.08303021542761
529826666.667,-80.96506919953839
534825000.0,-83.84843137719771
539823333.333,-86.95808332562181
544821666.667,-74.8468209486674
549820000.0,-92.93271655705348
554818333.333,-81.15996612739549
559816666.667,-99.28334782918981
564815000.0,-78.69489728178748
569813333.333,-90.63194775074186
574811666.667,-93.40308644297116
579810000.0,-88.07239256144065
584808333.333,-83.56942604244189
589806666.667,-77.82558009033242
594805000.0,-91.9307714875587
599803333.333,-81.36126405398393
604801666.667,-88.32978791152593
609800000.0,-78.57325178684498
614798333.333,-82.308327536478
619796666.667,-77.18192963381438
624795000.0,-75.4240990873884
629793333.333,-81.62955847574361
634791666.667,-80.11633368851561
639790000.0,-81.7285961336685
644788333.333,-94.98111245144942
649786666.667,-78.32501575344853
654785000.0,-84.0285927542443
659783333.333,-77.99792700785827
664781666.667,-83.6827383192522
669780000.0,-86.46020171743001
674778333.333,-75.386631614638
679776666.667,-81.08164827212674
684775000.0,-77.04759980933514
689773333.333,-85.58032022249364
694771666.667,-84.9337856528106
699770000.0,-78.99475432573595
704768333.333,-82.02244244994216
709766666.667,-77.35678280157519
714765000.0,-77.95091904668419
719763333.333,-85.04748440881468
724761666.667,-91.93919833444689
729760000.0,-84.294437292167
734758333.333,-87.92082850994804
739756666.667,-83.069152129417
744755000.0,-86.56548283219587
749753333.333,-87.40888931606663
754751666.667,-86.78135869183437
