2026/1/10,15:53:26,,,
Soft ware,IL STS,Ver.4.7.3,,
TSL,SANTEC,TSL-710,20090003,0003.0051,,,
PowerMeter,SANTEC,MPM-210,20090002,Ver.1.12,,,
 ,Module1,MPM-211,20090004,20090004M211
PowerMonitor,USB-6210 22435060,,,
Start,1545.000000,nm,,
Stop,1555.000000,nm,,
Step,0.000100,nm,,
Speed,1.000000,nm/s,,
Source power,10.000000,dBm,,
Averaging Time,0.000100,s,,
Power meter range,,dBm,,
TSL PM- range,0,,,
Wavelength(nm),IL Module1_CH1,,,
1546.69880000,-104.16845953,,,
1546.69890000,-104.16994994,,,
1546.69900000,-104.16913794,,,
1546.69910000,-104.16823104,,,
1546.69920000,-104.16877186,,,
1546.69930000,-104.16939561,,,
1546.69940000,-104.17322453,,,
1546.69950000,-104.17015030,,,
1546.69960000,-104.16903988,,,
1546.69970000,-104.16998292,,,
1546.69980000,-104.17046525,,,
1546.69990000,-104.16950842,,,
1546.70000000,-104.16835253,,,
1546.70010000,-104.17205862,,,
1546.70020000,-104.16754528,,,
1546.70030000,-104.16520457,,,
1546.70040000,-104.16741790,,,
1546.70050000,-104.16684663,,,
1546.70060000,-104.16984202,,,
1546.70070000,-104.16884975,,,
1546.70080000,-104.16793053,,,
1546.70090000,-104.16875967,,,
1546.70100000,-104.16646285,,,
1546.70110000,-104.16626181,,,
1546.70120000,-104.16640894,,,
1546.70130000,-104.16495972,,,
1546.70140000,-104.16467022,,,
1546.70150000,-104.16888585,,,
1546.70160000,-104.16918586,,,
1546.70170000,-104.16987021,,,
1546.70180000,-104.16957379,,,
1546.70190000,-104.16901251,,,
1546.70200000,-104.16617085,,,
1546.70210000,-104.16798782,,,
1546.70220000,-104.16938644,,,
1546.70230000,-104.16822881,,,
1546.70240000,-104.16678767,,,
1546.70250000,-104.16736861,,,
1546.70260000,-104.17256719,,,
1546.70270000,-104.17102073,,,
1546.70280000,-104.17159940,,,
1546.70290000,-104.16769432,,,
1546.70300000,-104.17028640,,,
1546.70310000,-104.17116135,,,
1546.70320000,-104.16966735,,,
1546.70330000,-104.16931440,,,
1546.70340000,-104.16949366,,,
1546.70350000,-104.16971371,,,
1546.70360000,-104.17112058,,,
1546.70370000,-104.17022174,,,
1546.70380000,-104.17052122,,,
1546.70390000,-104.16742551,,,
1546.70400000,-104.16896428,,,
1546.70410000,-104.16966418,,,
1546.70420000,-104.17061582,,,
1546.70430000,-104.16958384,,,
1546.70440000,-104.16848988,,,
1546.70450000,-104.17020687,,,
1546.70460000,-104.16796774,,,
1546.70470000,-104.16650206,,,
1546.70480000,-104.16843025,,,
1546.70490000,-104.16815785,,,
1546.70500000,-104.16741936,,,
1546.70510000,-104.16870161,,,
1546.70520000,-104.16957011,,,
1546.70530000,-104.17027767,,,
1546.70540000,-104.17062993,,,
1546.70550000,-104.17025986,,,
1546.70560000,-104.16768192,,,
1546.70570000,-104.16773506,,,
1546.70580000,-104.16598360,,,
1546.70590000,-104.16786969,,,
1546.70600000,-104.16685247,,,
1546.70610000,-104.16691136,,,
1546.70620000,-104.16906586,,,
1546.70630000,-104.16838299,,,
1546.70640000,-104.16595037,,,
1546.70650000,-104.16892172,,,
1546.70660000,-104.16726161,,,
1546.70670000,-104.16680385,,,
1546.70680000,-104.16834389,,,
1546.70690000,-104.16952744,,,
1546.70700000,-104.17050195,,,
1546.70710000,-104.17241379,,,
1546.70720000,-104.17066496,,,
1546.70730000,-104.16897389,,,
1546.70740000,-104.16899156,,,
1546.70750000,-104.16748492,,,
1546.70760000,-104.16947886,,,
1546.70770000,-104.16787224,,,
1546.70780000,-104.16669690,,,
1546.70790000,-104.16812587,,,
1546.70800000,-104.16591158,,,
1546.70810000,-104.16930744,,,
1546.70820000,-104.16961432,,,
1546.70830000,-104.16934230,,,
1546.70840000,-104.16521418,,,
1546.70850000,-104.16800342,,,
1546.70860000,-104.16863749,,,
1546.70870000,-104.16708426,,,
1546.70880000,-104.16724044,,,
1546.70890000,-104.16605564,,,
1546.70900000,-104.16516073,,,
1546.70910000,-104.16599017,,,
1546.70920000,-104.16480710,,,
1546.70930000,-104.16608208,,,
1546.70940000,-104.16557356,,,
1546.70950000,-104.16498980,,,
1546.70960000,-104.16490550,,,
1546.70970000,-104.16419575,,,
1546.70980000,-104.16343705,,,
1546.70990000,-104.16241264,,,
1546.71000000,-104.16322350,,,
1546.71010000,-104.16510889,,,
1546.71020000,-104.16809164,,,
1546.71030000,-104.16449462,,,
1546.71040000,-104.16389015,,,
1546.71050000,-104.16486775,,,
1546.71060000,-104.16670549,,,
1546.71070000,-104.16508720,,,
1546.71080000,-104.16536268,,,
1546.71090000,-104.16560432,,,
1546.71100000,-104.16678764,,,
1546.71110000,-104.16604052,,,
1546.71120000,-104.16456087,,,
1546.71130000,-104.16781439,,,
1546.71140000,-104.16718030,,,
1546.71150000,-104.16516183,,,
1546.71160000,-104.16427747,,,
1546.71170000,-104.16750531,,,
1546.71180000,-104.16766109,,,
1546.71190000,-104.16961149,,,
1546.71200000,-104.16466783,,,
1546.71210000,-104.16681793,,,
1546.71220000,-104.16949531,,,
1546.71230000,-104.16604145,,,
1546.71240000,-104.16799770,,,
1546.71250000,-104.16511664,,,
1546.71260000,-104.16516112,,,
1546.71270000,-104.16553395,,,
1546.71280000,-104.16588649,,,
1546.71290000,-104.16557652,,,
1546.71300000,-104.16623371,,,
1546.71310000,-104.16686072,,,
1546.71320000,-104.16348078,,,
1546.71330000,-104.16659423,,,
1546.71340000,-104.16682915,,,
1546.71350000,-104.16637536,,,
1546.71360000,-104.16719899,,,
1546.71370000,-104.16731308,,,
1546.71380000,-104.16745498,,,
1546.71390000,-104.16696679,,,
1546.71400000,-104.16684027,,,
1546.71410000,-104.16796472,,,
1546.71420000,-104.16607913,,,
1546.71430000,-104.16700605,,,
1546.71440000,-104.16474801,,,
1546.71450000,-104.16567757,,,
1546.71460000,-104.16553286,,,
1546.71470000,-104.16745789,,,
1546.71480000,-104.16842130,,,
1546.71490000,-104.16469835,,,
1546.71500000,-104.16804960,,,
1546.71510000,-104.17094063,,,
1546.71520000,-104.16961941,,,
1546.71530000,-104.17051903,,,
1546.71540000,-104.17212735,,,
1546.71550000,-104.16858708,,,
1546.71560000,-104.16679936,,,
1546.71570000,-104.16636002,,,
1546.71580000,-104.16723463,,,
1546.71590000,-104.16664789,,,
1546.71600000,-104.16902651,,,
1546.71610000,-104.16688143,,,
1546.71620000,-104.16633076,,,
1546.71630000,-104.16726928,,,
1546.71640000,-104.16742596,,,
1546.71650000,-104.16903813,,,
1546.71660000,-104.16780908,,,
1546.71670000,-104.16724643,,,
1546.71680000,-104.16754991,,,
1546.71690000,-104.16608017,,,
1546.71700000,-104.16703846,,,
1546.71710000,-104.16847496,,,
1546.71720000,-104.16771984,,,
1546.71730000,-104.16671430,,,
1546.71740000,-104.16751924,,,
1546.71750000,-104.16628211,,,
1546.71760000,-104.16523577,,,
1546.71770000,-104.16496820,,,
1546.71780000,-104.16442495,,,
1546.71790000,-104.16818999,,,
1546.71800000,-104.16753832,,,
1546.71810000,-104.16684274,,,
1546.71820000,-104.16625972,,,
1546.71830000,-104.16744804,,,
1546.71840000,-104.16723933,,,
1546.71850000,-104.16558257,,,
1546.71860000,-104.16558546,,,
1546.71870000,-104.16689585,,,
1546.71880000,-104.16483034,,,
1546.71890000,-104.16408593,,,
1546.71900000,-104.16506647,,,
1546.71910000,-104.16458285,,,
1546.71920000,-104.16707992,,,
1546.71930000,-104.16785248,,,
1546.71940000,-104.16848753,,,
1546.71950000,-104.16519305,,,
1546.71960000,-104.16505808,,,
1546.71970000,-104.16463732,,,
1546.71980000,-104.16596099,,,
1546.71990000,-104.16751803,,,
1546.72000000,-104.16602109,,,
1546.72010000,-104.16610154,,,
1546.72020000,-104.16610224,,,
1546.72030000,-104.16742787,,,
1546.72040000,-104.16873132,,,
1546.72050000,-104.16804929,,,
1546.72060000,-104.16836675,,,
1546.72070000,-104.16955143,,,
1546.72080000,-104.16781791,,,
1546.72090000,-104.16572350,,,
1546.72100000,-104.16644230,,,
1546.72110000,-104.16662623,,,
1546.72120000,-104.16559189,,,
1546.72130000,-104.16719793,,,
1546.72140000,-104.16771756,,,
1546.72150000,-104.16829395,,,
1546.72160000,-104.16680435,,,
1546.72170000,-104.16700386,,,
1546.72180000,-104.16582752,,,
1546.72190000,-104.16483476,,,
1546.72200000,-104.16675348,,,
1546.72210000,-104.16641247,,,
1546.72220000,-104.16478451,,,
1546.72230000,-104.16583466,,,
1546.72240000,-104.16498466,,,
1546.72250000,-104.16470812,,,
1546.72260000,-104.16285441,,,
1546.72270000,-104.16348825,,,
1546.72280000,-104.16271790,,,
1546.72290000,-104.16395558,,,
1546.72300000,-104.16592126,,,
1546.72310000,-104.16565983,,,
1546.72320000,-104.16380399,,,
1546.72330000,-104.16203507,,,
1546.72340000,-104.16068104,,,
1546.72350000,-104.16023648,,,
1546.72360000,-104.16149468,,,
1546.72370000,-104.16184542,,,
1546.72380000,-104.16169862,,,
1546.72390000,-104.15964587,,,
1546.72400000,-104.15849579,,,
1546.72410000,-104.16012850,,,
1546.72420000,-104.16147688,,,
1546.72430000,-104.16098301,,,
1546.72440000,-104.16372827,,,
1546.72450000,-104.16270381,,,
1546.72460000,-104.16380801,,,
1546.72470000,-104.16359379,,,
1546.72480000,-104.16347856,,,
1546.72490000,-104.16379111,,,
1546.72500000,-104.16310240,,,
1546.72510000,-104.16307068,,,
1546.72520000,-104.16395191,,,
1546.72530000,-104.16420415,,,
1546.72540000,-104.16463729,,,
1546.72550000,-104.16346204,,,
1546.72560000,-104.16709955,,,
1546.72570000,-104.16431328,,,
1546.72580000,-104.16312306,,,
1546.72590000,-104.16651921,,,
1546.72600000,-104.16625564,,,
1546.72610000,-104.16479784,,,
1546.72620000,-104.16482351,,,
1546.72630000,-104.16412649,,,
1546.72640000,-104.16253718,,,
1546.72650000,-104.16173024,,,
1546.72660000,-104.16045921,,,
1546.72670000,-104.16032807,,,
1546.72680000,-104.16098067,,,
1546.72690000,-104.16331633,,,
1546.72700000,-104.16556026,,,
1546.72710000,-104.16341085,,,
1546.72720000,-104.16173222,,,
1546.72730000,-104.16169596,,,
1546.72740000,-104.16203075,,,
1546.72750000,-104.16405500,,,
1546.72760000,-104.16239013,,,
1546.72770000,-104.16538127,,,
1546.72780000,-104.16272744,,,
1546.72790000,-104.16242643,,,
1546.72800000,-104.16080711,,,
1546.72810000,-104.16241420,,,
1546.72820000,-104.16490431,,,
1546.72830000,-104.16237827,,,
1546.72840000,-104.16225119,,,
1546.72850000,-104.16287171,,,
1546.72860000,-104.16341368,,,
1546.72870000,-104.16237914,,,
1546.72880000,-104.16126114,,,
1546.72890000,-104.16099202,,,
1546.72900000,-104.15903824,,,
1546.72910000,-104.15781309,,,
1546.72920000,-104.16119762,,,
1546.72930000,-104.16087351,,,
1546.72940000,-104.16166084,,,
1546.72950000,-104.15937510,,,
1546.72960000,-104.15986616,,,
1546.72970000,-104.15973556,,,
1546.72980000,-104.15771109,,,
1546.72990000,-104.15750538,,,
1546.73000000,-104.15884862,,,
1546.73010000,-104.15873325,,,
1546.73020000,-104.16064575,,,
1546.73030000,-104.16006172,,,
1546.73040000,-104.15854435,,,
1546.73050000,-104.15767475,,,
1546.73060000,-104.15822352,,,
1546.73070000,-104.15841932,,,
1546.73080000,-104.15873883,,,
1546.73090000,-104.15927020,,,
1546.73100000,-104.15974190,,,
1546.73110000,-104.15951423,,,
1546.73120000,-104.15965411,,,
1546.73130000,-104.15918608,,,
1546.73140000,-104.16206531,,,
1546.73150000,-104.15850751,,,
1546.73160000,-104.16056317,,,
1546.73170000,-104.16320973,,,
1546.73180000,-104.16433004,,,
1546.73190000,-104.16455539,,,
1546.73200000,-104.16305041,,,
1546.73210000,-104.16181264,,,
1546.73220000,-104.16101192,,,
1546.73230000,-104.16082396,,,
1546.73240000,-104.16030378,,,
1546.73250000,-104.15852252,,,
1546.73260000,-104.16033915,,,
1546.73270000,-104.16255004,,,
1546.73280000,-104.16248975,,,
1546.73290000,-104.16126382,,,
1546.73300000,-104.16067742,,,
1546.73310000,-104.16284601,,,
1546.73320000,-104.16054420,,,
1546.73330000,-104.15975506,,,
1546.73340000,-104.16158333,,,
1546.73350000,-104.15991940,,,
1546.73360000,-104.15768618,,,
1546.73370000,-104.15729133,,,
1546.73380000,-104.15882291,,,
1546.73390000,-104.15622455,,,
1546.73400000,-104.15753591,,,
1546.73410000,-104.15780904,,,
1546.73420000,-104.15815954,,,
1546.73430000,-104.15811779,,,
1546.73440000,-104.15523313,,,
1546.73450000,-104.15603770,,,
1546.73460000,-104.15795132,,,
1546.73470000,-104.15752812,,,
1546.73480000,-104.15638651,,,
1546.73490000,-104.15573583,,,
1546.73500000,-104.15443013,,,
1546.73510000,-104.15398449,,,
1546.73520000,-104.15262568,,,
1546.73530000,-104.15087218,,,
1546.73540000,-104.15520695,,,
1546.73550000,-104.15529527,,,
1546.73560000,-104.15444077,,,
1546.73570000,-104.15478242,,,
1546.73580000,-104.15461414,,,
1546.73590000,-104.15442871,,,
1546.73600000,-104.15391085,,,
1546.73610000,-104.15347346,,,
1546.73620000,-104.15583516,,,
1546.73630000,-104.15515199,,,
1546.73640000,-104.15758448,,,
1546.73650000,-104.16047729,,,
1546.73660000,-104.15889719,,,
1546.73670000,-104.15947285,,,
1546.73680000,-104.16068914,,,
1546.73690000,-104.16100742,,,
1546.73700000,-104.16085554,,,
1546.73710000,-104.16274239,,,
1546.73720000,-104.15932174,,,
1546.73730000,-104.16070939,,,
1546.73740000,-104.15976180,,,
1546.73750000,-104.15990197,,,
1546.73760000,-104.16130737,,,
1546.73770000,-104.16180951,,,
1546.73780000,-104.16109088,,,
1546.73790000,-104.15909342,,,
1546.73800000,-104.15990707,,,
1546.73810000,-104.16034294,,,
1546.73820000,-104.16068032,,,
1546.73830000,-104.15901467,,,
1546.73840000,-104.15998507,,,
1546.73850000,-104.16073479,,,
1546.73860000,-104.16063705,,,
1546.73870000,-104.15940454,,,
1546.73880000,-104.16154942,,,
1546.73890000,-104.16025683,,,
1546.73900000,-104.15957499,,,
1546.73910000,-104.16299259,,,
1546.73920000,-104.16354547,,,
1546.73930000,-104.16200189,,,
1546.73940000,-104.16153036,,,
1546.73950000,-104.16161499,,,
1546.73960000,-104.15955695,,,
1546.73970000,-104.15819800,,,
1546.73980000,-104.15646406,,,
1546.73990000,-104.15685487,,,
1546.74000000,-104.15893185,,,
1546.74010000,-104.15827736,,,
1546.74020000,-104.15705993,,,
1546.74030000,-104.15636437,,,
1546.74040000,-104.15728726,,,
1546.74050000,-104.15415586,,,
1546.74060000,-104.15573599,,,
1546.74070000,-104.15654745,,,
1546.74080000,-104.15434238,,,
1546.74090000,-104.15396674,,,
1546.74100000,-104.15574625,,,
1546.74110000,-104.15594263,,,
1546.74120000,-104.15454872,,,
1546.74130000,-104.15711680,,,
1546.74140000,-104.15417406,,,
1546.74150000,-104.15541063,,,
1546.74160000,-104.15480396,,,
1546.74170000,-104.15419537,,,
1546.74180000,-104.15489025,,,
1546.74190000,-104.15674068,,,
1546.74200000,-104.15817708,,,
1546.74210000,-104.15707204,,,
1546.74220000,-104.15561081,,,
1546.74230000,-104.15644640,,,
1546.74240000,-104.15764764,,,
1546.74250000,-104.15693881,,,
1546.74260000,-104.15890045,,,
1546.74270000,-104.16009237,,,
1546.74280000,-104.16012802,,,
1546.74290000,-104.15990351,,,
1546.74300000,-104.16068543,,,
1546.74310000,-104.15895995,,,
1546.74320000,-104.15933607,,,
1546.74330000,-104.15796179,,,
1546.74340000,-104.15811238,,,
1546.74350000,-104.15693150,,,
1546.74360000,-104.15582338,,,
1546.74370000,-104.15793085,,,
1546.74380000,-104.15779372,,,
1546.74390000,-104.15601870,,,
1546.74400000,-104.15780187,,,
1546.74410000,-104.15827176,,,
1546.74420000,-104.15832732,,,
1546.74430000,-104.15861770,,,
1546.74440000,-104.15907086,,,
1546.74450000,-104.15825536,,,
1546.74460000,-104.15632214,,,
1546.74470000,-104.15762047,,,
1546.74480000,-104.15890396,,,
1546.74490000,-104.15782580,,,
1546.74500000,-104.15599290,,,
1546.74510000,-104.15453254,,,
1546.74520000,-104.15809161,,,
1546.74530000,-104.15534912,,,
1546.74540000,-104.15843689,,,
1546.74550000,-104.15529234,,,
1546.74560000,-104.15379411,,,
1546.74570000,-104.15414707,,,
1546.74580000,-104.15294314,,,
1546.74590000,-104.15327884,,,
1546.74600000,-104.15443296,,,
1546.74610000,-104.15429183,,,
1546.74620000,-104.15333986,,,
1546.74630000,-104.15405053,,,
1546.74640000,-104.15454562,,,
1546.74650000,-104.15435810,,,
1546.74660000,-104.15487988,,,
1546.74670000,-104.15692056,,,
1546.74680000,-104.15731738,,,
1546.74690000,-104.15639960,,,
1546.74700000,-104.15594321,,,
1546.74710000,-104.15474532,,,
1546.74720000,-104.15351466,,,
1546.74730000,-104.15783241,,,
1546.74740000,-104.15666165,,,
1546.74750000,-104.15675866,,,
1546.74760000,-104.15814813,,,
1546.74770000,-104.15404183,,,
1546.74780000,-104.15527785,,,
1546.74790000,-104.15391572,,,
1546.74800000,-104.15482277,,,
1546.74810000,-104.15761989,,,
1546.74820000,-104.15478945,,,
1546.74830000,-104.15403794,,,
1546.74840000,-104.15520244,,,
1546.74850000,-104.15567061,,,
1546.74860000,-104.15685335,,,
1546.74870000,-104.15681449,,,
1546.74880000,-104.15565705,,,
1546.74890000,-104.15681942,,,
1546.74900000,-104.15868090,,,
1546.74910000,-104.16009744,,,
1546.74920000,-104.16024956,,,
1546.74930000,-104.15951492,,,
1546.74940000,-104.16105810,,,
1546.74950000,-104.15823513,,,
1546.74960000,-104.15821138,,,
1546.74970000,-104.15843292,,,
1546.74980000,-104.15745192,,,
1546.74990000,-104.15720704,,,
1546.75000000,-104.15766031,,,
1546.75010000,-104.15697120,,,
1546.75020000,-104.15596971,,,
1546.75030000,-104.15484855,,,
1546.75040000,-104.15952802,,,
1546.75050000,-104.15677714,,,
1546.75060000,-104.15634323,,,
1546.75070000,-104.15887567,,,
1546.75080000,-104.15810857,,,
1546.75090000,-104.15646689,,,
1546.75100000,-104.15639293,,,
1546.75110000,-104.15635143,,,
1546.75120000,-104.15509110,,,
1546.75130000,-104.15451539,,,
1546.75140000,-104.15331802,,,
1546.75150000,-104.15210745,,,
1546.75160000,-104.15210993,,,
1546.75170000,-104.15287225,,,
1546.75180000,-104.15368428,,,
1546.75190000,-104.15392146,,,
1546.75200000,-104.15462130,,,
1546.75210000,-104.15520079,,,
1546.75220000,-104.15367459,,,
1546.75230000,-104.15390045,,,
1546.75240000,-104.15691711,,,
1546.75250000,-104.15636095,,,
1546.75260000,-104.15589001,,,
1546.75270000,-104.15407522,,,
1546.75280000,-104.15426224,,,
1546.75290000,-104.15496703,,,
1546.75300000,-104.15545916,,,
1546.75310000,-104.15663316,,,
1546.75320000,-104.15695172,,,
1546.75330000,-104.15704088,,,
1546.75340000,-104.15755278,,,
1546.75350000,-104.15716870,,,
1546.75360000,-104.15449198,,,
1546.75370000,-104.15523427,,,
1546.75380000,-104.15640682,,,
1546.75390000,-104.15599472,,,
1546.75400000,-104.15625424,,,
1546.75410000,-104.15659643,,,
1546.75420000,-104.15673429,,,
1546.75430000,-104.15616787,,,
1546.75440000,-104.15598862,,,
1546.75450000,-104.15660663,,,
1546.75460000,-104.15702161,,,
1546.75470000,-104.15657369,,,
1546.75480000,-104.15515472,,,
1546.75490000,-104.15531814,,,
1546.75500000,-104.15682662,,,
1546.75510000,-104.15531570,,,
1546.75520000,-104.15387525,,,
1546.75530000,-104.15731126,,,
1546.75540000,-104.15508808,,,
1546.75550000,-104.15673346,,,
1546.75560000,-104.15883691,,,
1546.75570000,-104.15639631,,,
1546.75580000,-104.15305228,,,
1546.75590000,-104.15692496,,,
1546.75600000,-104.15677091,,,
1546.75610000,-104.15858745,,,
1546.75620000,-104.15711935,,,
1546.75630000,-104.15616430,,,
1546.75640000,-104.15370769,,,
1546.75650000,-104.15482421,,,
1546.75660000,-104.15541711,,,
1546.75670000,-104.15495658,,,
1546.75680000,-104.15382491,,,
1546.75690000,-104.15411765,,,
1546.75700000,-104.15523090,,,
1546.75710000,-104.15337395,,,
1546.75720000,-104.14994863,,,
1546.75730000,-104.15406106,,,
1546.75740000,-104.15407496,,,
1546.75750000,-104.15507796,,,
1546.75760000,-104.15628983,,,
1546.75770000,-104.15411623,,,
1546.75780000,-104.15506320,,,
1546.75790000,-104.15500676,,,
1546.75800000,-104.15379322,,,
1546.75810000,-104.15543237,,,
1546.75820000,-104.15414440,,,
1546.75830000,-104.15611017,,,
1546.75840000,-104.15650879,,,
1546.75850000,-104.15165601,,,
1546.75860000,-104.15311815,,,
1546.75870000,-104.15453404,,,
1546.75880000,-104.15790071,,,
1546.75890000,-104.15593352,,,
1546.75900000,-104.15312278,,,
1546.75910000,-104.15634396,,,
1546.75920000,-104.15810068,,,
1546.75930000,-104.15828982,,,
1546.75940000,-104.15787313,,,
1546.75950000,-104.15753667,,,
1546.75960000,-104.15885335,,,
1546.75970000,-104.15929209,,,
1546.75980000,-104.15791445,,,
1546.75990000,-104.15659032,,,
1546.76000000,-104.15714225,,,
1546.76010000,-104.15643117,,,
1546.76020000,-104.15679585,,,
1546.76030000,-104.15668824,,,
1546.76040000,-104.15625198,,,
1546.76050000,-104.15459800,,,
1546.76060000,-104.15285788,,,
1546.76070000,-104.15272714,,,
1546.76080000,-104.15085620,,,
1546.76090000,-104.14799712,,,
1546.76100000,-104.15044279,,,
1546.76110000,-104.15194891,,,
1546.76120000,-104.15468624,,,
1546.76130000,-104.15662983,,,
1546.76140000,-104.15502178,,,
1546.76150000,-104.15599377,,,
1546.76160000,-104.15522754,,,
1546.76170000,-104.15610565,,,
1546.76180000,-104.15630887,,,
1546.76190000,-104.15563289,,,
1546.76200000,-104.15569940,,,
1546.76210000,-104.15770660,,,
1546.76220000,-104.15241888,,,
1546.76230000,-104.15270612,,,
1546.76240000,-104.15238451,,,
1546.76250000,-104.15361593,,,
1546.76260000,-104.15222623,,,
1546.76270000,-104.14976438,,,
1546.76280000,-104.15133254,,,
1546.76290000,-104.15076853,,,
1546.76300000,-104.15016696,,,
1546.76310000,-104.15010248,,,
1546.76320000,-104.14989561,,,
1546.76330000,-104.15075040,,,
1546.76340000,-104.15030487,,,
1546.76350000,-104.15017970,,,
1546.76360000,-104.15260213,,,
1546.76370000,-104.15114198,,,
1546.76380000,-104.15308689,,,
1546.76390000,-104.15424403,,,
1546.76400000,-104.15315942,,,
1546.76410000,-104.15443879,,,
1546.76420000,-104.15564480,,,
1546.76430000,-104.15523731,,,
1546.76440000,-104.15515009,,,
1546.76450000,-104.15478082,,,
1546.76460000,-104.15381191,,,
1546.76470000,-104.15650891,,,
1546.76480000,-104.15697597,,,
1546.76490000,-104.15665382,,,
1546.76500000,-104.15714726,,,
1546.76510000,-104.15694477,,,
1546.76520000,-104.15782166,,,
1546.76530000,-104.15545150,,,
1546.76540000,-104.15942040,,,
1546.76550000,-104.15701448,,,
1546.76560000,-104.15832168,,,
1546.76570000,-104.15851120,,,
1546.76580000,-104.15799641,,,
1546.76590000,-104.15352426,,,
1546.76600000,-104.15556220,,,
1546.76610000,-104.15820049,,,
1546.76620000,-104.15905133,,,
1546.76630000,-104.15815742,,,
1546.76640000,-104.15775568,,,
1546.76650000,-104.15681265,,,
1546.76660000,-104.15727603,,,
1546.76670000,-104.15706470,,,
1546.76680000,-104.15546718,,,
1546.76690000,-104.15366511,,,
1546.76700000,-104.15623170,,,
1546.76710000,-104.15783800,,,
1546.76720000,-104.15698523,,,
1546.76730000,-104.15567973,,,
1546.76740000,-104.15791973,,,
1546.76750000,-104.15688689,,,
1546.76760000,-104.15768271,,,
1546.76770000,-104.15903713,,,
1546.76780000,-104.15820976,,,
1546.76790000,-104.15968651,,,
1546.76800000,-104.15847641,,,
1546.76810000,-104.15589191,,,
1546.76820000,-104.15550360,,,
1546.76830000,-104.15256787,,,
1546.76840000,-104.15755507,,,
1546.76850000,-104.15606964,,,
1546.76860000,-104.15759569,,,
1546.76870000,-104.15654875,,,
1546.76880000,-104.15653760,,,
1546.76890000,-104.15803073,,,
1546.76900000,-104.15766736,,,
1546.76910000,-104.15452068,,,
1546.76920000,-104.15341376,,,
1546.76930000,-104.15439081,,,
1546.76940000,-104.15659105,,,
1546.76950000,-104.15614371,,,
1546.76960000,-104.15771368,,,
1546.76970000,-104.15885419,,,
1546.76980000,-104.15856217,,,
1546.76990000,-104.15849056,,,
1546.77000000,-104.15676320,,,
1546.77010000,-104.15776653,,,
1546.77020000,-104.15818855,,,
1546.77030000,-104.15753244,,,
1546.77040000,-104.15745998,,,
1546.77050000,-104.15781151,,,
1546.77060000,-104.15717261,,,
1546.77070000,-104.15692077,,,
1546.77080000,-104.15696194,,,
1546.77090000,-104.15866497,,,
1546.77100000,-104.16067809,,,
1546.77110000,-104.16047611,,,
1546.77120000,-104.15854678,,,
1546.77130000,-104.15986119,,,
1546.77140000,-104.16110570,,,
1546.77150000,-104.16063815,,,
1546.77160000,-104.16090980,,,
1546.77170000,-104.15902534,,,
1546.77180000,-104.15753745,,,
1546.77190000,-104.15890794,,,
1546.77200000,-104.16063797,,,
1546.77210000,-104.16192055,,,
1546.77220000,-104.16183345,,,
1546.77230000,-104.16078612,,,
1546.77240000,-104.16072873,,,
1546.77250000,-104.16172321,,,
1546.77260000,-104.16108203,,,
1546.77270000,-104.16070996,,,
1546.77280000,-104.16018629,,,
1546.77290000,-104.15704459,,,
1546.77300000,-104.15808120,,,
1546.77310000,-104.15584747,,,
1546.77320000,-104.15612931,,,
1546.77330000,-104.15946249,,,
1546.77340000,-104.15716115,,,
1546.77350000,-104.15598022,,,
1546.77360000,-104.15721875,,,
1546.77370000,-104.15924795,,,
1546.77380000,-104.15726841,,,
1546.77390000,-104.15760043,,,
1546.77400000,-104.15797285,,,
1546.77410000,-104.15741819,,,
1546.77420000,-104.15817509,,,
1546.77430000,-104.15840571,,,
1546.77440000,-104.15636264,,,
1546.77450000,-104.15468821,,,
1546.77460000,-104.15639013,,,
1546.77470000,-104.15670771,,,
1546.77480000,-104.15651369,,,
1546.77490000,-104.15503572,,,
1546.77500000,-104.15383076,,,
1546.77510000,-104.15298005,,,
1546.77520000,-104.15336247,,,
1546.77530000,-104.15850693,,,
1546.77540000,-104.15714524,,,
1546.77550000,-104.15584378,,,
1546.77560000,-104.15380011,,,
1546.77570000,-104.15174363,,,
1546.77580000,-104.15384887,,,
1546.77590000,-104.15535521,,,
1546.77600000,-104.15648360,,,
1546.77610000,-104.15678618,,,
1546.77620000,-104.15665417,,,
1546.77630000,-104.15760520,,,
1546.77640000,-104.15849401,,,
1546.77650000,-104.15654752,,,
1546.77660000,-104.15554799,,,
1546.77670000,-104.15636777,,,
1546.77680000,-104.15685326,,,
1546.77690000,-104.15634709,,,
1546.77700000,-104.15551660,,,
1546.77710000,-104.15645001,,,
1546.77720000,-104.15760008,,,
1546.77730000,-104.15814874,,,
1546.77740000,-104.15918656,,,
1546.77750000,-104.15738077,,,
1546.77760000,-104.15920666,,,
1546.77770000,-104.15516335,,,
1546.77780000,-104.15845578,,,
1546.77790000,-104.15921274,,,
1546.77800000,-104.15826515,,,
1546.77810000,-104.15788276,,,
1546.77820000,-104.15679804,,,
1546.77830000,-104.15822499,,,
1546.77840000,-104.15565184,,,
1546.77850000,-104.15567812,,,
1546.77860000,-104.15662380,,,
1546.77870000,-104.15756904,,,
1546.77880000,-104.15727519,,,
1546.77890000,-104.15767589,,,
1546.77900000,-104.15689678,,,
1546.77910000,-104.15653624,,,
1546.77920000,-104.15716222,,,
1546.77930000,-104.15565460,,,
