2026/1/10,15:51:01,,,
1545.00630000,-104.15548747,,,
1545.00640000,-104.15710183,,,
1545.00650000,-104.15706118,,,
1545.00660000,-104.15457431,,,
1545.00670000,-104.15372588,,,
1545.00680000,-104.15335781,,,
1545.00690000,-104.15202345,,,
1545.00700000,-104.15293365,,,
1545.00710000,-104.15300967,,,
1545.00720000,-104.15240649,,,
1545.00730000,-104.15188000,,,
1545.00740000,-104.15148498,,,
1545.00750000,-104.15305561,,,
1545.00760000,-104.15698249,,,
1545.00770000,-104.15504091,,,
1545.00780000,-104.15442166,,,
1545.00790000,-104.15348925,,,
1545.00800000,-104.15451528,,,
1545.00810000,-104.15483016,,,
1545.00820000,-104.15442281,,,
1545.00830000,-104.15519119,,,
1545.00840000,-104.15560606,,,
1545.00850000,-104.15528179,,,
1545.00860000,-104.15480258,,,
1545.00870000,-104.15489542,,,
1545.00880000,-104.15491751,,,
1545.00890000,-104.15478680,,,
1545.00900000,-104.15485123,,,
1545.00910000,-104.15676673,,,
1545.00920000,-104.15283712,,,
1545.00930000,-104.15251289,,,
1545.00940000,-104.15488830,,,
1545.00950000,-104.15732634,,,
1545.00960000,-104.15456391,,,
1545.00970000,-104.15484908,,,
1545.00980000,-104.15418759,,,
1545.00990000,-104.15187897,,,
1545.01000000,-104.15305493,,,
1545.01010000,-104.15065547,,,
1545.01020000,-104.15434300,,,
1545.01030000,-104.15379385,,,
1545.01040000,-104.15436882,,,
1545.01050000,-104.15547505,,,
1545.01060000,-104.15596110,,,
1545.01070000,-104.15661078,,,
1545.01080000,-104.15471540,,,
1545.01090000,-104.15621029,,,
1545.01100000,-104.15574031,,,
1545.01110000,-104.15527778,,,
1545.01120000,-104.15549901,,,
1545.01130000,-104.15437633,,,
1545.01140000,-104.15525740,,,
1545.01150000,-104.15420205,,,
1545.01160000,-104.15648806,,,
1545.01170000,-104.15404695,,,
1545.01180000,-104.15345728,,,
1545.01190000,-104.15594293,,,
1545.01200000,-104.15853063,,,
1545.01210000,-104.15646045,,,
1545.01220000,-104.15477970,,,
1545.01230000,-104.15624544,,,
1545.01240000,-104.15518881,,,
1545.01250000,-104.15867580,,,
1545.01260000,-104.15770732,,,
1545.01270000,-104.15934041,,,
1545.01280000,-104.16014348,,,
1545.01290000,-104.15848354,,,
1545.01300000,-104.15776047,,,
1545.01310000,-104.15776122,,,
1545.01320000,-104.15838718,,,
1545.01330000,-104.15853348,,,
1545.01340000,-104.15910971,,,
1545.01350000,-104.16072199,,,
1545.01360000,-104.15944830,,,
1545.01370000,-104.15679611,,,
1545.01380000,-104.15910299,,,
1545.01390000,-104.15811161,,,
1545.01400000,-104.15854275,,,
1545.01410000,-104.15956984,,,
1545.01420000,-104.15911495,,,
1545.01430000,-104.15765729,,,
1545.01440000,-104.15673277,,,
1545.01450000,-104.15964611,,,
1545.01460000,-104.16315263,,,
1545.01470000,-104.16188911,,,
1545.01480000,-104.15919551,,,
1545.01490000,-104.16004552,,,
1545.01500000,-104.15961837,,,
1545.01510000,-104.15880258,,,
1545.01520000,-104.15804004,,,
1545.01530000,-104.15771271,,,
1545.01540000,-104.15880407,,,
1545.01550000,-104.16079370,,,
1545.01560000,-104.15867645,,,
1545.01570000,-104.15700666,,,
1545.01580000,-104.15903940,,,
1545.01590000,-104.15956704,,,
1545.01600000,-104.15952534,,,
1545.01610000,-104.15790324,,,
1545.01620000,-104.15691574,,,
1545.01630000,-104.15831161,,,
1545.01640000,-104.16009972,,,
1545.01650000,-104.16169163,,,
1545.01660000,-104.16021126,,,
1545.01670000,-104.15833437,,,
1545.01680000,-104.15746786,,,
1545.01690000,-104.15808817,,,
1545.01700000,-104.15884210,,,
1545.01710000,-104.15971787,,,
1545.01720000,-104.16025796,,,
1545.01730000,-104.15928408,,,
1545.01740000,-104.15847768,,,
1545.01750000,-104.15960864,,,
1545.01760000,-104.15859689,,,
1545.01770000,-104.15884582,,,
1545.01780000,-104.15914476,,,
1545.01790000,-104.15798635,,,
1545.01800000,-104.15748662,,,
1545.01810000,-104.15721805,,,
1545.01820000,-104.15782629,,,
1545.01830000,-104.15913512,,,
1545.01840000,-104.15890505,,,
1545.01850000,-104.15870805,,,
1545.01860000,-104.15705904,,,
1545.01870000,-104.15782618,,,
1545.01880000,-104.15902996,,,
1545.01890000,-104.15812930,,,
1545.01900000,-104.15948261,,,
1545.01910000,-104.15943730,,,
1545.01920000,-104.15862485,,,
1545.01930000,-104.15867120,,,
1545.01940000,-104.16024566,,,
1545.01950000,-104.15801293,,,
1545.01960000,-104.15735760,,,
1545.01970000,-104.15843050,,,
1545.01980000,-104.15807883,,,
1545.01990000,-104.15901203,,,
1545.02000000,-104.16044306,,,
1545.02010000,-104.16079271,,,
1545.02020000,-104.16079692,,,
1545.02030000,-104.15851278,,,
1545.02040000,-104.15721228,,,
1545.02050000,-104.15911798,,,
1545.02060000,-104.15910574,,,
1545.02070000,-104.15947056,,,
1545.02080000,-104.15871407,,,
1545.02090000,-104.15922467,,,
1545.02100000,-104.15952703,,,
1545.02110000,-104.15993160,,,
1545.02120000,-104.15882215,,,
1545.02130000,-104.15599571,,,
1545.02140000,-104.15717941,,,
1545.02150000,-104.15679870,,,
1545.02160000,-104.15616517,,,
1545.02170000,-104.15631276,,,
1545.02180000,-104.15759716,,,
1545.02190000,-104.15676095,,,
1545.02200000,-104.15823206,,,
1545.02210000,-104.15825268,,,
1545.02220000,-104.15685580,,,
1545.02230000,-104.15813840,,,
1545.02240000,-104.15667834,,,
1545.02250000,-104.15704187,,,
1545.02260000,-104.15645444,,,
1545.02270000,-104.15591652,,,
1545.02280000,-104.15688403,,,
1545.02290000,-104.15735584,,,
1545.02300000,-104.15536155,,,
1545.02310000,-104.15468054,,,
1545.02320000,-104.15340869,,,
1545.02330000,-104.15334928,,,
1545.02340000,-104.15562272,,,
1545.02350000,-104.15660447,,,
1545.02360000,-104.15737427,,,
1545.02370000,-104.15828806,,,
1545.02380000,-104.15933059,,,
1545.02390000,-104.15735459,,,
1545.02400000,-104.15882175,,,
1545.02410000,-104.16003624,,,
1545.02420000,-104.15948233,,,
1545.02430000,-104.15806144,,,
1545.02440000,-104.15799349,,,
1545.02450000,-104.15990110,,,
1545.02460000,-104.16085617,,,
1545.02470000,-104.15921767,,,
1545.02480000,-104.15816452,,,
1545.02490000,-104.16054813,,,
1545.02500000,-104.15992314,,,
1545.02510000,-104.15996130,,,
1545.02520000,-104.15604469,,,
1545.02530000,-104.15940667,,,
1545.02540000,-104.15911803,,,
1545.02550000,-104.16056498,,,
1545.02560000,-104.15997045,,,
1545.02570000,-104.16006010,,,
1545.02580000,-104.16141289,,,
1545.02590000,-104.15979715,,,
1545.02600000,-104.15802816,,,
1545.02610000,-104.15862361,,,
1545.02620000,-104.15939465,,,
1545.02630000,-104.15968143,,,
1545.02640000,-104.15959531,,,
1545.02650000,-104.15616131,,,
1545.02660000,-104.15568003,,,
1545.02670000,-104.15467221,,,
1545.02680000,-104.15515497,,,
1545.02690000,-104.15806192,,,
1545.02700000,-104.15707457,,,
1545.02710000,-104.15639888,,,
1545.02720000,-104.15755920,,,
1545.02730000,-104.16034262,,,
1545.02740000,-104.16058141,,,
1545.02750000,-104.15827692,,,
1545.02760000,-104.15622268,,,
1545.02770000,-104.15550250,,,
1545.02780000,-104.15582713,,,
1545.02790000,-104.15841248,,,
1545.02800000,-104.15874283,,,
1545.02810000,-104.15976286,,,
1545.02820000,-104.15944072,,,
1545.02830000,-104.15821545,,,
1545.02840000,-104.15829701,,,
1545.02850000,-104.15874063,,,
1545.02860000,-104.15641839,,,
1545.02870000,-104.15768492,,,
1545.02880000,-104.15854395,,,
1545.02890000,-104.15991522,,,
1545.02900000,-104.16180170,,,
1545.02910000,-104.16138344,,,
1545.02920000,-104.15868766,,,
1545.02930000,-104.15739033,,,
1545.02940000,-104.15952572,,,
1545.02950000,-104.16171279,,,
1545.02960000,-104.16023945,,,
1545.02970000,-104.15954765,,,
1545.02980000,-104.15970873,,,
1545.02990000,-104.16006703,,,
1545.03000000,-104.16263538,,,
1545.03010000,-104.16161086,,,
1545.03020000,-104.15937457,,,
1545.03030000,-104.16070669,,,
1545.03040000,-104.16046840,,,
1545.03050000,-104.16089474,,,
1545.03060000,-104.16042065,,,
1545.03070000,-104.16248092,,,
1545.03080000,-104.16242439,,,
1545.03090000,-104.15986710,,,
1545.03100000,-104.16102567,,,
1545.03110000,-104.16063835,,,
1545.03120000,-104.15925717,,,
1545.03130000,-104.16156429,,,
1545.03140000,-104.16238037,,,
1545.03150000,-104.16348409,,,
1545.03160000,-104.16149954,,,
1545.03170000,-104.16002868,,,
1545.03180000,-104.15920825,,,
1545.03190000,-104.15832622,,,
1545.03200000,-104.15788032,,,
1545.03210000,-104.15865971,,,
1545.03220000,-104.15885125,,,
1545.03230000,-104.15851625,,,
1545.03240000,-104.15752690,,,
1545.03250000,-104.15558949,,,
1545.03260000,-104.15821125,,,
1545.03270000,-104.15606062,,,
1545.03280000,-104.15688285,,,
1545.03290000,-104.15580766,,,
1545.03300000,-104.15754050,,,
1545.03310000,-104.15800005,,,
1545.03320000,-104.15801070,,,
1545.03330000,-104.15890600,,,
1545.03340000,-104.15842519,,,
1545.03350000,-104.15795851,,,
1545.03360000,-104.15978580,,,
1545.03370000,-104.15972139,,,
1545.03380000,-104.15933174,,,
1545.03390000,-104.15846094,,,
1545.03400000,-104.15801919,,,
1545.03410000,-104.15787769,,,
1545.03420000,-104.15736741,,,
1545.03430000,-104.15757613,,,
1545.03440000,-104.15626507,,,
1545.03450000,-104.15707333,,,
1545.03460000,-104.15886820,,,
1545.03470000,-104.15955282,,,
1545.03480000,-104.15777307,,,
1545.03490000,-104.16129832,,,
1545.03500000,-104.16161972,,,
1545.03510000,-104.16051891,,,
1545.03520000,-104.16033066,,,
1545.03530000,-104.16242365,,,
1545.03540000,-104.15894127,,,
1545.03550000,-104.15955844,,,
1545.03560000,-104.16135312,,,
1545.03570000,-104.16195835,,,
1545.03580000,-104.16146651,,,
1545.03590000,-104.16191486,,,
1545.03600000,-104.15979833,,,
1545.03610000,-104.15941232,,,
1545.03620000,-104.15866273,,,
1545.03630000,-104.16049250,,,
1545.03640000,-104.15960397,,,
1545.03650000,-104.15772676,,,
1545.03660000,-104.15826216,,,
1545.03670000,-104.15816980,,,
1545.03680000,-104.15794022,,,
1545.03690000,-104.15728032,,,
1545.03700000,-104.15845756,,,
1545.03710000,-104.15754007,,,
1545.03720000,-104.15670401,,,
1545.03730000,-104.15803977,,,
1545.03740000,-104.15924124,,,
1545.03750000,-104.15973515,,,
1545.03760000,-104.15738950,,,
1545.03770000,-104.15826906,,,
1545.03780000,-104.15879691,,,
1545.03790000,-104.15861073,,,
1545.03800000,-104.15766357,,,
1545.03810000,-104.15766065,,,
1545.03820000,-104.15663878,,,
1545.03830000,-104.15561914,,,
1545.03840000,-104.15532761,,,
1545.03850000,-104.15497429,,,
1545.03860000,-104.15399046,,,
1545.03870000,-104.15516334,,,
1545.03880000,-104.15629013,,,
1545.03890000,-104.15481340,,,
1545.03900000,-104.15699158,,,
1545.03910000,-104.15848091,,,
1545.03920000,-104.15725350,,,
1545.03930000,-104.15379283,,,
1545.03940000,-104.15345668,,,
1545.03950000,-104.15333152,,,
1545.03960000,-104.15404078,,,
1545.03970000,-104.15440844,,,
1545.03980000,-104.15572366,,,
1545.03990000,-104.15675702,,,
1545.04000000,-104.15677505,,,
1545.04010000,-104.15520546,,,
1545.04020000,-104.15609973,,,
1545.04030000,-104.15755373,,,
1545.04040000,-104.15639190,,,
1545.04050000,-104.15479304,,,
1545.04060000,-104.15522839,,,
1545.04070000,-104.15437019,,,
1545.04080000,-104.15591102,,,
1545.04090000,-104.15810426,,,
1545.04100000,-104.15679239,,,
1545.04110000,-104.15680730,,,
1545.04120000,-104.15775672,,,
1545.04130000,-104.15787704,,,
1545.04140000,-104.15639603,,,
1545.04150000,-104.15532281,,,
1545.04160000,-104.15711876,,,
1545.04170000,-104.15900584,,,
1545.04180000,-104.15717562,,,
1545.04190000,-104.15681402,,,
1545.04200000,-104.15615163,,,
1545.04210000,-104.15779330,,,
1545.04220000,-104.16013373,,,
1545.04230000,-104.16045240,,,
1545.04240000,-104.15799478,,,
1545.04250000,-104.15926132,,,
1545.04260000,-104.15823109,,,
1545.04270000,-104.16010948,,,
1545.04280000,-104.16047629,,,
1545.04290000,-104.15968676,,,
1545.04300000,-104.15979619,,,
1545.04310000,-104.15912574,,,
1545.04320000,-104.15858833,,,
1545.04330000,-104.15975143,,,
1545.04340000,-104.15776249,,,
1545.04350000,-104.15519558,,,
1545.04360000,-104.15242539,,,
1545.04370000,-104.15307057,,,
1545.04380000,-104.15427242,,,
1545.04390000,-104.15542538,,,
1545.04400000,-104.15454766,,,
1545.04410000,-104.15535735,,,
1545.04420000,-104.15404038,,,
1545.04430000,-104.15744677,,,
1545.04440000,-104.15823760,,,
1545.04450000,-104.15728802,,,
1545.04460000,-104.15504784,,,
1545.04470000,-104.15548284,,,
1545.04480000,-104.15500857,,,
1545.04490000,-104.15700566,,,
1545.04500000,-104.15855563,,,
1545.04510000,-104.15632721,,,
1545.04520000,-104.15548005,,,
1545.04530000,-104.15705070,,,
1545.04540000,-104.15694681,,,
1545.04550000,-104.15788761,,,
1545.04560000,-104.15863673,,,
1545.04570000,-104.15966263,,,
1545.04580000,-104.16018171,,,
1545.04590000,-104.15733619,,,
1545.04600000,-104.15703717,,,
1545.04610000,-104.15555270,,,
1545.04620000,-104.15982493,,,
1545.04630000,-104.16035157,,,
1545.04640000,-104.16135038,,,
1545.04650000,-104.16072211,,,
1545.04660000,-104.15955105,,,
1545.04670000,-104.15942837,,,
1545.04680000,-104.15979120,,,
1545.04690000,-104.16034242,,,
1545.04700000,-104.15897469,,,
1545.04710000,-104.15950322,,,
1545.04720000,-104.16052682,,,
1545.04730000,-104.16083123,,,
1545.04740000,-104.16272536,,,
1545.04750000,-104.16173261,,,
1545.04760000,-104.15774933,,,
1545.04770000,-104.15993711,,,
1545.04780000,-104.16044631,,,
1545.04790000,-104.16032673,,,
1545.04800000,-104.15966281,,,
1545.04810000,-104.15836892,,,
1545.04820000,-104.15901334,,,
1545.04830000,-104.16172471,,,
1545.04840000,-104.16156804,,,
1545.04850000,-104.16055952,,,
1545.04860000,-104.16240386,,,
1545.04870000,-104.16172861,,,
1545.04880000,-104.15934263,,,
1545.04890000,-104.16259578,,,
1545.04900000,-104.16101080,,,
1545.04910000,-104.15867853,,,
1545.04920000,-104.15888884,,,
1545.04930000,-104.15723923,,,
1545.04940000,-104.15633598,,,
1545.04950000,-104.16019815,,,
1545.04960000,-104.15984847,,,
1545.04970000,-104.15843251,,,
1545.04980000,-104.15640461,,,
1545.04990000,-104.15520051,,,
1545.05000000,-104.15480258,,,
1545.05010000,-104.15649105,,,
1545.05020000,-104.15826899,,,
1545.05030000,-104.15849131,,,
1545.05040000,-104.15870700,,,
1545.05050000,-104.15736401,,,
1545.05060000,-104.15657263,,,
1545.05070000,-104.15559904,,,
1545.05080000,-104.15558736,,,
1545.05090000,-104.15711701,,,
1545.05100000,-104.15475671,,,
1545.05110000,-104.15800461,,,
1545.05120000,-104.15798009,,,
1545.05130000,-104.15767987,,,
1545.05140000,-104.15786857,,,
1545.05150000,-104.15668774,,,
1545.05160000,-104.15455876,,,
1545.05170000,-104.15528803,,,
1545.05180000,-104.15654161,,,
1545.05190000,-104.15722644,,,
1545.05200000,-104.15814236,,,
1545.05210000,-104.15851782,,,
1545.05220000,-104.15627507,,,
1545.05230000,-104.15338227,,,
1545.05240000,-104.15497202,,,
1545.05250000,-104.15764056,,,
1545.05260000,-104.15506741,,,
1545.05270000,-104.15582417,,,
1545.05280000,-104.15698481,,,
1545.05290000,-104.15768032,,,
1545.05300000,-104.15771179,,,
1545.05310000,-104.16003299,,,
1545.05320000,-104.16085905,,,
1545.05330000,-104.16021502,,,
1545.05340000,-104.16141267,,,
1545.05350000,-104.15897851,,,
1545.05360000,-104.15914303,,,
1545.05370000,-104.15991357,,,
1545.05380000,-104.15905107,,,
1545.05390000,-104.15606008,,,
1545.05400000,-104.15742549,,,
1545.05410000,-104.15642368,,,
1545.05420000,-104.15887772,,,
1545.05430000,-104.15775967,,,
1545.05440000,-104.15624810,,,
1545.05450000,-104.15912388,,,
1545.05460000,-104.15932522,,,
1545.05470000,-104.16023777,,,
1545.05480000,-104.15898796,,,
1545.05490000,-104.15624022,,,
1545.05500000,-104.15389264,,,
1545.05510000,-104.15520246,,,
1545.05520000,-104.15573393,,,
1545.05530000,-104.15626206,,,
1545.05540000,-104.15422038,,,
1545.05550000,-104.15302032,,,
1545.05560000,-104.15278833,,,
1545.05570000,-104.15323329,,,
1545.05580000,-104.15079983,,,
1545.05590000,-104.15132566,,,
1545.05600000,-104.15174526,,,
1545.05610000,-104.15126405,,,
1545.05620000,-104.15022309,,,
1545.05630000,-104.15173112,,,
1545.05640000,-104.15043222,,,
1545.05650000,-104.15305365,,,
1545.05660000,-104.15071618,,,
1545.05670000,-104.15083160,,,
1545.05680000,-104.15086455,,,
1545.05690000,-104.14837821,,,
1545.05700000,-104.14996833,,,
1545.05710000,-104.15242245,,,
1545.05720000,-104.15233548,,,
1545.05730000,-104.15353551,,,
1545.05740000,-104.15240407,,,
1545.05750000,-104.14963037,,,
1545.05760000,-104.14941099,,,
1545.05770000,-104.14958108,,,
1545.05780000,-104.14883907,,,
1545.05790000,-104.15013172,,,
1545.05800000,-104.15108372,,,
1545.05810000,-104.14764314,,,
1545.05820000,-104.14778632,,,
1545.05830000,-104.15070260,,,
1545.05840000,-104.15386214,,,
1545.05850000,-104.15489438,,,
1545.05860000,-104.15272230,,,
1545.05870000,-104.15660258,,,
1545.05880000,-104.15221049,,,
1545.05890000,-104.15627501,,,
1545.05900000,-104.15723953,,,
1545.05910000,-104.15569822,,,
1545.05920000,-104.15510104,,,
1545.05930000,-104.15670507,,,
1545.05940000,-104.15371273,,,
1545.05950000,-104.15329703,,,
1545.05960000,-104.15491076,,,
1545.05970000,-104.15435615,,,
1545.05980000,-104.15254979,,,
1545.05990000,-104.15329205,,,
1545.06000000,-104.15459237,,,
1545.06010000,-104.15084216,,,
1545.06020000,-104.15075665,,,
1545.06030000,-104.15224885,,,
1545.06040000,-104.15283121,,,
1545.06050000,-104.15359653,,,
1545.06060000,-104.15218998,,,
1545.06070000,-104.15248159,,,
1545.06080000,-104.15274461,,,
1545.06090000,-104.14990078,,,
1545.06100000,-104.15311247,,,
1545.06110000,-104.15473931,,,
1545.06120000,-104.15326847,,,
1545.06130000,-104.15188633,,,
1545.06140000,-104.15178723,,,
1545.06150000,-104.15137836,,,
1545.06160000,-104.15180218,,,
1545.06170000,-104.15375544,,,
1545.06180000,-104.15300510,,,
1545.06190000,-104.15076301,,,
1545.06200000,-104.15343460,,,
1545.06210000,-104.15366033,,,
1545.06220000,-104.15415014,,,
1545.06230000,-104.15453479,,,
1545.06240000,-104.15220580,,,
1545.06250000,-104.15427260,,,
1545.06260000,-104.15489065,,,
1545.06270000,-104.15390985,,,
1545.06280000,-104.15265919,,,
1545.06290000,-104.15295201,,,
1545.06300000,-104.15326403,,,
1545.06310000,-104.15581651,,,
1545.06320000,-104.15238572,,,
1545.06330000,-104.15346489,,,
1545.06340000,-104.15768871,,,
1545.06350000,-104.15497653,,,
1545.06360000,-104.15403806,,,
1545.06370000,-104.15460060,,,
1545.06380000,-104.15508235,,,
1545.06390000,-104.15790134,,,
1545.06400000,-104.15835348,,,
1545.06410000,-104.15834856,,,
1545.06420000,-104.15759653,,,
1545.06430000,-104.15692056,,,
1545.06440000,-104.15588974,,,
1545.06450000,-104.15662254,,,
1545.06460000,-104.15801653,,,
1545.06470000,-104.15675683,,,
1545.06480000,-104.15978285,,,
1545.06490000,-104.15730422,,,
1545.06500000,-104.15915232,,,
1545.06510000,-104.15628174,,,
1545.06520000,-104.15627054,,,
1545.06530000,-104.15726792,,,
1545.06540000,-104.15623000,,,
1545.06550000,-104.15842861,,,
1545.06560000,-104.15850499,,,
1545.06570000,-104.15587383,,,
1545.06580000,-104.15508948,,,
1545.06590000,-104.15561828,,,
1545.06600000,-104.15386299,,,
1545.06610000,-104.15654924,,,
1545.06620000,-104.15404123,,,
1545.06630000,-104.15797429,,,
1545.06640000,-104.15635492,,,
1545.06650000,-104.15271944,,,
1545.06660000,-104.15378684,,,
1545.06670000,-104.15245769,,,
1545.06680000,-104.15496572,,,
1545.06690000,-104.15746600,,,
1545.06700000,-104.15340049,,,
1545.06710000,-104.15177556,,,
1545.06720000,-104.15400533,,,
1545.06730000,-104.15389762,,,
1545.06740000,-104.15343729,,,
1545.06750000,-104.15475056,,,
1545.06760000,-104.15460129,,,
1545.06770000,-104.15427165,,,
1545.06780000,-104.15362237,,,
1545.06790000,-104.15397404,,,
1545.06800000,-104.15134235,,,
1545.06810000,-104.15196182,,,
1545.06820000,-104.15313675,,,
1545.06830000,-104.15480244,,,
1545.06840000,-104.15529685,,,
1545.06850000,-104.15178194,,,
1545.06860000,-104.15260385,,,
1545.06870000,-104.15289435,,,
1545.06880000,-104.15344169,,,
1545.06890000,-104.15534766,,,
1545.06900000,-104.15274296,,,
1545.06910000,-104.15470758,,,
1545.06920000,-104.15248162,,,
1545.06930000,-104.15575669,,,
1545.06940000,-104.15485186,,,
1545.06950000,-104.15318786,,,
1545.06960000,-104.15656859,,,
1545.06970000,-104.15364074,,,
1545.06980000,-104.15308243,,,
1545.06990000,-104.15411804,,,
1545.07000000,-104.15365758,,,
1545.07010000,-104.15443881,,,
1545.07020000,-104.15442456,,,
1545.07030000,-104.15606030,,,
1545.07040000,-104.15487015,,,
1545.07050000,-104.15698230,,,
1545.07060000,-104.15405908,,,
1545.07070000,-104.15432324,,,
1545.07080000,-104.15451409,,,
1545.07090000,-104.15299006,,,
1545.07100000,-104.15375308,,,
1545.07110000,-104.15557867,,,
1545.07120000,-104.15174318,,,
1545.07130000,-104.15233419,,,
1545.07140000,-104.15401666,,,
1545.07150000,-104.15238378,,,
1545.07160000,-104.15163446,,,
1545.07170000,-104.15126101,,,
1545.07180000,-104.15203003,,,
1545.07190000,-104.15397436,,,
1545.07200000,-104.14620982,,,
1545.07210000,-104.14654250,,,
1545.07220000,-104.14762569,,,
1545.07230000,-104.14929478,,,
1545.07240000,-104.15061855,,,
1545.07250000,-104.15121139,,,
1545.07260000,-104.15172544,,,
1545.07270000,-104.14991933,,,
1545.07280000,-104.14725760,,,
1545.07290000,-104.14789571,,,
1545.07300000,-104.14969591,,,
1545.07310000,-104.14901772,,,
1545.07320000,-104.15203809,,,
1545.07330000,-104.15191427,,,
1545.07340000,-104.14914022,,,
1545.07350000,-104.14671445,,,
1545.07360000,-104.14786235,,,
1545.07370000,-104.14710953,,,
1545.07380000,-104.14553621,,,
1545.07390000,-104.15045064,,,
1545.07400000,-104.15138391,,,
1545.07410000,-104.15135409,,,
1545.07420000,-104.15135950,,,
1545.07430000,-104.14972000,,,
1545.07440000,-104.14766300,,,
1545.07450000,-104.14800910,,,
1545.07460000,-104.14822726,,,
1545.07470000,-104.15179183,,,
1545.07480000,-104.15259671,,,
1545.07490000,-104.15274186,,,
1545.07500000,-104.15184777,,,
1545.07510000,-104.15239974,,,
1545.07520000,-104.15302137,,,
1545.07530000,-104.15283674,,,
1545.07540000,-104.15026158,,,
1545.07550000,-104.15124296,,,
1545.07560000,-104.15468933,,,
1545.07570000,-104.15274065,,,
1545.07580000,-104.15353698,,,
1545.07590000,-104.15641122,,,
1545.07600000,-104.15632106,,,
1545.07610000,-104.15586705,,,
1545.07620000,-104.15565629,,,
1545.07630000,-104.15555475,,,
1545.07640000,-104.15562039,,,
1545.07650000,-104.15556224,,,
1545.07660000,-104.15540253,,,
1545.07670000,-104.15517339,,,
1545.07680000,-104.15626736,,,
1545.07690000,-104.15776810,,,
1545.07700000,-104.15619173,,,
1545.07710000,-104.15488993,,,
1545.07720000,-104.15653130,,,
1545.07730000,-104.15710785,,,
1545.07740000,-104.15693406,,,
1545.07750000,-104.15622178,,,
1545.07760000,-104.15655424,,,
1545.07770000,-104.15617400,,,
1545.07780000,-104.15487051,,,
1545.07790000,-104.15175262,,,
1545.07800000,-104.15639547,,,
1545.07810000,-104.15691064,,,
1545.07820000,-104.15561215,,,
1545.07830000,-104.15543327,,,
1545.07840000,-104.15448855,,,
1545.07850000,-104.15443705,,,
1545.07860000,-104.15582086,,,
1545.07870000,-104.15657498,,,
1545.07880000,-104.15481175,,,
1545.07890000,-104.15283870,,,
1545.07900000,-104.15489905,,,
1545.07910000,-104.15891864,,,
1545.07920000,-104.15837142,,,
1545.07930000,-104.15685275,,,
1545.07940000,-104.15512286,,,
1545.07950000,-104.15513202,,,
1545.07960000,-104.15576816,,,
1545.07970000,-104.15682400,,,
1545.07980000,-104.15816842,,,
1545.07990000,-104.15683600,,,
1545.08000000,-104.15473667,,,
1545.08010000,-104.15472376,,,
1545.08020000,-104.15508648,,,
1545.08030000,-104.15569760,,,
1545.08040000,-104.15678480,,,
