2026/1/10,15:44:05,,,
Soft ware,IL STS,Ver.4.7.3,,
TSL,SANTEC,TSL-710,20090003,0003.0051,,,
PowerMeter,SANTEC,MPM-210,20090002,Ver.1.12,,,
 ,Module1,MPM-211,20090004,20090004M211
PowerMonitor,USB-6210 22435060,,,
Start,1545.000000,nm,,
Stop,1555.000000,nm,,
Step,0.000100,nm,,
Speed,1.000000,nm/s,,
Source power,-10.000000,dBm,,
Averaging Time,0.000100,s,,
Power meter range,,dBm,,
TSL PM- range,0,,,
Wavelength(nm),IL Module1_CH1,,,
1548.24050000,-37.94931946,,,
1548.24060000,-37.97075997,,,
1548.24070000,-37.98452274,,,
1548.24080000,-37.97691406,,,
1548.24090000,-37.96235361,,,
1548.24100000,-37.95478324,,,
1548.24110000,-37.95921358,,,
1548.24120000,-37.97193116,,,
1548.24130000,-37.97714855,,,
1548.24140000,-37.97513947,,,
1548.24150000,-37.96868101,,,
1548.24160000,-37.95503974,,,
1548.24170000,-37.95030195,,,
1548.24180000,-37.95847873,,,
1548.24190000,-37.97274949,,,
1548.24200000,-37.97723546,,,
1548.24210000,-37.99137106,,,
1548.24220000,-37.99259364,,,
1548.24230000,-37.98199983,,,
1548.24240000,-37.96586761,,,
1548.24250000,-37.96189878,,,
1548.24260000,-37.96836659,,,
1548.24270000,-37.98356661,,,
1548.24280000,-37.99024233,,,
1548.24290000,-37.98317989,,,
1548.24300000,-37.97490680,,,
1548.24310000,-37.96822687,,,
1548.24320000,-37.96844583,,,
1548.24330000,-37.97888605,,,
1548.24340000,-37.99061847,,,
1548.24350000,-37.99716753,,,
1548.24360000,-37.99650759,,,
1548.24370000,-37.98917673,,,
1548.24380000,-37.98161259,,,
1548.24390000,-37.97906757,,,
1548.24400000,-37.96958549,,,
1548.24410000,-37.97342958,,,
1548.24420000,-37.98847804,,,
1548.24430000,-38.00095484,,,
1548.24440000,-38.01209185,,,
1548.24450000,-38.01377786,,,
1548.24460000,-38.00764260,,,
1548.24470000,-38.00160297,,,
1548.24480000,-38.01462050,,,
1548.24490000,-38.03159644,,,
1548.24500000,-38.03621329,,,
1548.24510000,-38.02967357,,,
1548.24520000,-38.01782003,,,
1548.24530000,-38.00960908,,,
1548.24540000,-38.00449277,,,
1548.24550000,-38.00466210,,,
1548.24560000,-38.00475954,,,
1548.24570000,-38.01481820,,,
1548.24580000,-38.02150895,,,
1548.24590000,-38.01370370,,,
1548.24600000,-38.00314236,,,
1548.24610000,-37.98902410,,,
1548.24620000,-37.97943800,,,
1548.24630000,-37.97946898,,,
1548.24640000,-37.99090641,,,
1548.24650000,-38.00056912,,,
1548.24660000,-37.99643769,,,
1548.24670000,-37.99574975,,,
1548.24680000,-37.98535508,,,
1548.24690000,-37.97769376,,,
1548.24700000,-37.97587628,,,
1548.24710000,-37.97579726,,,
1548.24720000,-37.98750849,,,
1548.24730000,-38.00194824,,,
1548.24740000,-38.01310515,,,
1548.24750000,-38.01727093,,,
1548.24760000,-38.01113101,,,
1548.24770000,-38.00304853,,,
1548.24780000,-37.99383643,,,
1548.24790000,-37.99771031,,,
1548.24800000,-38.00711287,,,
1548.24810000,-38.01570967,,,
1548.24820000,-38.01850886,,,
1548.24830000,-38.01494077,,,
1548.24840000,-38.00400433,,,
1548.24850000,-37.99692074,,,
1548.24860000,-37.98557691,,,
1548.24870000,-37.98163927,,,
1548.24880000,-37.98624253,,,
1548.24890000,-37.98847759,,,
1548.24900000,-38.00265210,,,
1548.24910000,-38.01191699,,,
1548.24920000,-37.99910149,,,
1548.24930000,-37.99078263,,,
1548.24940000,-37.97656985,,,
1548.24950000,-37.97803954,,,
1548.24960000,-37.99142112,,,
1548.24970000,-38.00563177,,,
1548.24980000,-38.01079207,,,
1548.24990000,-38.00562989,,,
1548.25000000,-37.99418521,,,
1548.25010000,-37.98310122,,,
1548.25020000,-37.99076674,,,
1548.25030000,-37.99728627,,,
1548.25040000,-38.00349118,,,
1548.25050000,-38.00540340,,,
1548.25060000,-38.00293073,,,
1548.25070000,-37.98733445,,,
1548.25080000,-37.97186299,,,
1548.25090000,-37.96605137,,,
1548.25100000,-37.97003279,,,
1548.25110000,-37.98320706,,,
1548.25120000,-37.98678567,,,
1548.25130000,-37.97663670,,,
1548.25140000,-37.97683477,,,
1548.25150000,-37.96560656,,,
1548.25160000,-37.96727778,,,
1548.25170000,-37.97526724,,,
1548.25180000,-37.99063461,,,
1548.25190000,-37.99863072,,,
1548.25200000,-38.00006899,,,
1548.25210000,-37.99321186,,,
1548.25220000,-37.98664592,,,
1548.25230000,-37.97949020,,,
1548.25240000,-37.97323838,,,
1548.25250000,-37.96831762,,,
1548.25260000,-37.97868720,,,
1548.25270000,-37.98052117,,,
1548.25280000,-37.99157694,,,
1548.25290000,-37.99332791,,,
1548.25300000,-37.98281006,,,
1548.25310000,-37.96604248,,,
1548.25320000,-37.95079438,,,
1548.25330000,-37.94936310,,,
1548.25340000,-37.96268926,,,
1548.25350000,-37.97486377,,,
1548.25360000,-37.97990693,,,
1548.25370000,-37.97924662,,,
1548.25380000,-37.96731548,,,
1548.25390000,-37.95616195,,,
1548.25400000,-37.94865079,,,
1548.25410000,-37.94649368,,,
1548.25420000,-37.95077227,,,
1548.25430000,-37.96081937,,,
1548.25440000,-37.96303888,,,
1548.25450000,-37.95783028,,,
1548.25460000,-37.94451342,,,
1548.25470000,-37.93447287,,,
1548.25480000,-37.93209522,,,
1548.25490000,-37.93841755,,,
1548.25500000,-37.94597974,,,
1548.25510000,-37.95521022,,,
1548.25520000,-37.94943647,,,
1548.25530000,-37.93417940,,,
1548.25540000,-37.92553397,,,
1548.25550000,-37.91977217,,,
1548.25560000,-37.93206975,,,
1548.25570000,-37.94185086,,,
1548.25580000,-37.95116708,,,
1548.25590000,-37.95549458,,,
1548.25600000,-37.93357957,,,
1548.25610000,-37.92667218,,,
1548.25620000,-37.92188401,,,
1548.25630000,-37.93373964,,,
1548.25640000,-37.94590545,,,
1548.25650000,-37.95705174,,,
1548.25660000,-37.96031316,,,
1548.25670000,-37.95085597,,,
1548.25680000,-37.94350873,,,
1548.25690000,-37.93922376,,,
1548.25700000,-37.94543466,,,
1548.25710000,-37.95581220,,,
1548.25720000,-37.96290452,,,
1548.25730000,-37.96611375,,,
1548.25740000,-37.96135076,,,
1548.25750000,-37.94486728,,,
1548.25760000,-37.93950496,,,
1548.25770000,-37.93637523,,,
1548.25780000,-37.94213117,,,
1548.25790000,-37.95426584,,,
1548.25800000,-37.96095205,,,
1548.25810000,-37.94962781,,,
1548.25820000,-37.93698233,,,
1548.25830000,-37.92934828,,,
1548.25840000,-37.93390596,,,
1548.25850000,-37.93864277,,,
1548.25860000,-37.95473952,,,
1548.25870000,-37.96407068,,,
1548.25880000,-37.97168406,,,
1548.25890000,-37.96324700,,,
1548.25900000,-37.95691148,,,
1548.25910000,-37.95049180,,,
1548.25920000,-37.94737720,,,
1548.25930000,-37.95847540,,,
1548.25940000,-37.97212079,,,
1548.25950000,-37.98313062,,,
1548.25960000,-37.98678435,,,
1548.25970000,-37.97876482,,,
1548.25980000,-37.96476405,,,
1548.25990000,-37.95657449,,,
1548.26000000,-37.95465220,,,
1548.26010000,-37.97283701,,,
1548.26020000,-37.97656179,,,
1548.26030000,-37.98082402,,,
1548.26040000,-37.97649640,,,
1548.26050000,-37.96190564,,,
1548.26060000,-37.95025566,,,
1548.26070000,-37.94875995,,,
1548.26080000,-37.95598129,,,
1548.26090000,-37.96430889,,,
1548.26100000,-37.97362910,,,
1548.26110000,-37.95915770,,,
1548.26120000,-37.95187233,,,
1548.26130000,-37.93263462,,,
1548.26140000,-37.93518947,,,
1548.26150000,-37.93620578,,,
1548.26160000,-37.95697446,,,
1548.26170000,-37.95994664,,,
1548.26180000,-37.96028188,,,
1548.26190000,-37.95341199,,,
1548.26200000,-37.93728642,,,
1548.26210000,-37.92765123,,,
1548.26220000,-37.92993039,,,
1548.26230000,-37.93909532,,,
1548.26240000,-37.94450950,,,
1548.26250000,-37.95775996,,,
1548.26260000,-37.95160772,,,
1548.26270000,-37.94452230,,,
1548.26280000,-37.93722567,,,
1548.26290000,-37.92765147,,,
1548.26300000,-37.92506116,,,
1548.26310000,-37.92432536,,,
1548.26320000,-37.93352483,,,
1548.26330000,-37.94050117,,,
1548.26340000,-37.94811219,,,
1548.26350000,-37.94428992,,,
1548.26360000,-37.93002107,,,
1548.26370000,-37.91399232,,,
1548.26380000,-37.91183360,,,
1548.26390000,-37.92915320,,,
1548.26400000,-37.93963439,,,
1548.26410000,-37.94461126,,,
1548.26420000,-37.94110457,,,
1548.26430000,-37.92983889,,,
1548.26440000,-37.93139950,,,
1548.26450000,-37.93266449,,,
1548.26460000,-37.95144650,,,
1548.26470000,-37.94987149,,,
1548.26480000,-37.95015656,,,
1548.26490000,-37.93978632,,,
1548.26500000,-37.92863407,,,
1548.26510000,-37.91926995,,,
1548.26520000,-37.92100390,,,
1548.26530000,-37.92584161,,,
1548.26540000,-37.93059955,,,
1548.26550000,-37.93858247,,,
1548.26560000,-37.93377165,,,
1548.26570000,-37.92824030,,,
1548.26580000,-37.92033662,,,
1548.26590000,-37.91680260,,,
1548.26600000,-37.92120703,,,
1548.26610000,-37.93718468,,,
1548.26620000,-37.94397641,,,
1548.26630000,-37.95223298,,,
1548.26640000,-37.94714731,,,
1548.26650000,-37.94101355,,,
1548.26660000,-37.93038138,,,
1548.26670000,-37.93486099,,,
1548.26680000,-37.93715597,,,
1548.26690000,-37.94592382,,,
1548.26700000,-37.95475712,,,
1548.26710000,-37.95282924,,,
1548.26720000,-37.93818225,,,
1548.26730000,-37.92637965,,,
1548.26740000,-37.92102616,,,
1548.26750000,-37.93061737,,,
1548.26760000,-37.94051744,,,
1548.26770000,-37.95199428,,,
1548.26780000,-37.95321644,,,
1548.26790000,-37.94934999,,,
1548.26800000,-37.94453553,,,
1548.26810000,-37.93037154,,,
1548.26820000,-37.93807358,,,
1548.26830000,-37.94167400,,,
1548.26840000,-37.95001450,,,
1548.26850000,-37.95970397,,,
1548.26860000,-37.96933908,,,
1548.26870000,-37.96529002,,,
1548.26880000,-37.95429129,,,
1548.26890000,-37.94656380,,,
1548.26900000,-37.94380370,,,
1548.26910000,-37.95681400,,,
1548.26920000,-37.97674332,,,
1548.26930000,-37.97694384,,,
1548.26940000,-37.96844223,,,
1548.26950000,-37.96066006,,,
1548.26960000,-37.94495307,,,
1548.26970000,-37.94079448,,,
1548.26980000,-37.94638290,,,
1548.26990000,-37.95353171,,,
1548.27000000,-37.95739449,,,
1548.27010000,-37.95784881,,,
1548.27020000,-37.94878604,,,
1548.27030000,-37.93609840,,,
1548.27040000,-37.92480169,,,
1548.27050000,-37.92940201,,,
1548.27060000,-37.93727518,,,
1548.27070000,-37.93978599,,,
1548.27080000,-37.94898759,,,
1548.27090000,-37.94881970,,,
1548.27100000,-37.93513337,,,
1548.27110000,-37.92981907,,,
1548.27120000,-37.92941748,,,
1548.27130000,-37.92938209,,,
1548.27140000,-37.93835262,,,
1548.27150000,-37.94536589,,,
1548.27160000,-37.94934372,,,
1548.27170000,-37.94973432,,,
1548.27180000,-37.94561606,,,
1548.27190000,-37.93463977,,,
1548.27200000,-37.93092439,,,
1548.27210000,-37.93332185,,,
1548.27220000,-37.94026592,,,
1548.27230000,-37.95036158,,,
1548.27240000,-37.95409784,,,
1548.27250000,-37.95112698,,,
1548.27260000,-37.94534966,,,
1548.27270000,-37.93857217,,,
1548.27280000,-37.93829462,,,
1548.27290000,-37.94218004,,,
1548.27300000,-37.95214636,,,
1548.27310000,-37.96033832,,,
1548.27320000,-37.96726262,,,
1548.27330000,-37.96970232,,,
1548.27340000,-37.96698668,,,
1548.27350000,-37.95796399,,,
1548.27360000,-37.94728548,,,
1548.27370000,-37.93609276,,,
1548.27380000,-37.93312434,,,
1548.27390000,-37.93762424,,,
1548.27400000,-37.93418182,,,
1548.27410000,-37.94040257,,,
1548.27420000,-37.93313517,,,
1548.27430000,-37.92588956,,,
1548.27440000,-37.90726138,,,
1548.27450000,-37.89964532,,,
1548.27460000,-37.89985900,,,
1548.27470000,-37.90820869,,,
1548.27480000,-37.91666720,,,
1548.27490000,-37.91436113,,,
1548.27500000,-37.91050199,,,
1548.27510000,-37.91069762,,,
1548.27520000,-37.89454553,,,
1548.27530000,-37.89310484,,,
1548.27540000,-37.90082134,,,
1548.27550000,-37.90448060,,,
1548.27560000,-37.91747602,,,
1548.27570000,-37.91908266,,,
1548.27580000,-37.90904216,,,
1548.27590000,-37.89864719,,,
1548.27600000,-37.88354725,,,
1548.27610000,-37.88323294,,,
1548.27620000,-37.88383163,,,
1548.27630000,-37.88851911,,,
1548.27640000,-37.88919617,,,
1548.27650000,-37.87967784,,,
1548.27660000,-37.86738236,,,
1548.27670000,-37.85964141,,,
1548.27680000,-37.85505384,,,
1548.27690000,-37.86392064,,,
1548.27700000,-37.87246291,,,
1548.27710000,-37.87450495,,,
1548.27720000,-37.87879528,,,
1548.27730000,-37.86859762,,,
1548.27740000,-37.86397074,,,
1548.27750000,-37.85103376,,,
1548.27760000,-37.85664102,,,
1548.27770000,-37.87149547,,,
1548.27780000,-37.87313598,,,
1548.27790000,-37.88169987,,,
1548.27800000,-37.87902772,,,
1548.27810000,-37.86648473,,,
1548.27820000,-37.85545266,,,
1548.27830000,-37.85208640,,,
1548.27840000,-37.85499290,,,
1548.27850000,-37.85333134,,,
1548.27860000,-37.86649894,,,
1548.27870000,-37.85323380,,,
1548.27880000,-37.84270378,,,
1548.27890000,-37.83351845,,,
1548.27900000,-37.83393703,,,
1548.27910000,-37.84119547,,,
1548.27920000,-37.84663267,,,
1548.27930000,-37.85321935,,,
1548.27940000,-37.85333725,,,
1548.27950000,-37.84741481,,,
1548.27960000,-37.83660267,,,
1548.27970000,-37.82464198,,,
1548.27980000,-37.82341791,,,
1548.27990000,-37.82141473,,,
1548.28000000,-37.83142970,,,
1548.28010000,-37.83959125,,,
1548.28020000,-37.83994620,,,
1548.28030000,-37.82838761,,,
1548.28040000,-37.82023165,,,
1548.28050000,-37.80986165,,,
1548.28060000,-37.80483613,,,
1548.28070000,-37.81473430,,,
1548.28080000,-37.82320294,,,
1548.28090000,-37.82265596,,,
1548.28100000,-37.81643435,,,
1548.28110000,-37.81694425,,,
1548.28120000,-37.80608609,,,
1548.28130000,-37.81161384,,,
1548.28140000,-37.81692875,,,
1548.28150000,-37.82122312,,,
1548.28160000,-37.81722199,,,
1548.28170000,-37.80413742,,,
1548.28180000,-37.79566667,,,
1548.28190000,-37.79562998,,,
1548.28200000,-37.80836631,,,
1548.28210000,-37.81245965,,,
1548.28220000,-37.81758866,,,
1548.28230000,-37.81623647,,,
1548.28240000,-37.80663423,,,
1548.28250000,-37.80800908,,,
1548.28260000,-37.80343418,,,
1548.28270000,-37.80091528,,,
1548.28280000,-37.80644662,,,
1548.28290000,-37.81824054,,,
1548.28300000,-37.82630712,,,
1548.28310000,-37.82178516,,,
1548.28320000,-37.82342792,,,
1548.28330000,-37.80979029,,,
1548.28340000,-37.80394551,,,
1548.28350000,-37.80140275,,,
1548.28360000,-37.80576861,,,
1548.28370000,-37.81576116,,,
1548.28380000,-37.82375165,,,
1548.28390000,-37.82581621,,,
1548.28400000,-37.81976631,,,
1548.28410000,-37.81056374,,,
1548.28420000,-37.80961363,,,
1548.28430000,-37.80731124,,,
1548.28440000,-37.81648927,,,
1548.28450000,-37.82668223,,,
1548.28460000,-37.82708419,,,
1548.28470000,-37.82986521,,,
1548.28480000,-37.81607981,,,
1548.28490000,-37.81324672,,,
1548.28500000,-37.80765875,,,
1548.28510000,-37.82050624,,,
1548.28520000,-37.83258978,,,
1548.28530000,-37.83729478,,,
1548.28540000,-37.84261782,,,
1548.28550000,-37.84419672,,,
1548.28560000,-37.83430970,,,
1548.28570000,-37.82984103,,,
1548.28580000,-37.82886692,,,
1548.28590000,-37.84218221,,,
1548.28600000,-37.84476420,,,
1548.28610000,-37.85213317,,,
1548.28620000,-37.84374141,,,
1548.28630000,-37.83670577,,,
1548.28640000,-37.82494833,,,
1548.28650000,-37.81741133,,,
1548.28660000,-37.81835058,,,
1548.28670000,-37.82435632,,,
1548.28680000,-37.82779306,,,
1548.28690000,-37.83339280,,,
1548.28700000,-37.83685436,,,
1548.28710000,-37.83037878,,,
1548.28720000,-37.82073739,,,
1548.28730000,-37.82161388,,,
1548.28740000,-37.82313423,,,
1548.28750000,-37.83230961,,,
1548.28760000,-37.83835399,,,
1548.28770000,-37.83195387,,,
1548.28780000,-37.82432350,,,
1548.28790000,-37.82388504,,,
1548.28800000,-37.82197789,,,
1548.28810000,-37.83738836,,,
1548.28820000,-37.84527804,,,
1548.28830000,-37.84736820,,,
1548.28840000,-37.84915589,,,
1548.28850000,-37.84146713,,,
1548.28860000,-37.83158660,,,
1548.28870000,-37.82831535,,,
1548.28880000,-37.82525320,,,
1548.28890000,-37.83249522,,,
1548.28900000,-37.84240910,,,
1548.28910000,-37.84136805,,,
1548.28920000,-37.84668940,,,
1548.28930000,-37.84145242,,,
1548.28940000,-37.82948932,,,
1548.28950000,-37.82689346,,,
1548.28960000,-37.82664896,,,
1548.28970000,-37.83520832,,,
1548.28980000,-37.84681240,,,
1548.28990000,-37.84522797,,,
1548.29000000,-37.83699173,,,
1548.29010000,-37.82968609,,,
1548.29020000,-37.82184926,,,
1548.29030000,-37.82620751,,,
1548.29040000,-37.82649793,,,
1548.29050000,-37.84120415,,,
1548.29060000,-37.83582486,,,
1548.29070000,-37.83305262,,,
1548.29080000,-37.82282829,,,
1548.29090000,-37.82030375,,,
1548.29100000,-37.82070273,,,
1548.29110000,-37.82732551,,,
1548.29120000,-37.82908184,,,
1548.29130000,-37.83881194,,,
1548.29140000,-37.83571070,,,
1548.29150000,-37.82104197,,,
1548.29160000,-37.81825806,,,
1548.29170000,-37.81056739,,,
1548.29180000,-37.81339388,,,
1548.29190000,-37.82031021,,,
1548.29200000,-37.82583993,,,
1548.29210000,-37.83213984,,,
1548.29220000,-37.83032982,,,
1548.29230000,-37.82074321,,,
1548.29240000,-37.81301325,,,
1548.29250000,-37.81018052,,,
1548.29260000,-37.81511039,,,
1548.29270000,-37.82105087,,,
1548.29280000,-37.82876762,,,
1548.29290000,-37.83560460,,,
1548.29300000,-37.82757861,,,
1548.29310000,-37.81797199,,,
1548.29320000,-37.81548878,,,
1548.29330000,-37.81530609,,,
1548.29340000,-37.81633379,,,
1548.29350000,-37.82183496,,,
1548.29360000,-37.84175139,,,
1548.29370000,-37.83408001,,,
1548.29380000,-37.83785341,,,
1548.29390000,-37.82882382,,,
1548.29400000,-37.82533317,,,
1548.29410000,-37.82335052,,,
1548.29420000,-37.83316984,,,
1548.29430000,-37.83848176,,,
1548.29440000,-37.83683555,,,
1548.29450000,-37.83293151,,,
1548.29460000,-37.82714155,,,
1548.29470000,-37.81379737,,,
1548.29480000,-37.80876328,,,
1548.29490000,-37.81379025,,,
1548.29500000,-37.81864212,,,
1548.29510000,-37.82438046,,,
1548.29520000,-37.82405279,,,
1548.29530000,-37.81371013,,,
1548.29540000,-37.81907950,,,
1548.29550000,-37.81143353,,,
1548.29560000,-37.82097279,,,
1548.29570000,-37.83094286,,,
1548.29580000,-37.83989549,,,
1548.29590000,-37.83260821,,,
1548.29600000,-37.83107039,,,
1548.29610000,-37.82238048,,,
1548.29620000,-37.81469201,,,
1548.29630000,-37.81132279,,,
1548.29640000,-37.81050896,,,
1548.29650000,-37.80863853,,,
1548.29660000,-37.81019114,,,
1548.29670000,-37.80593928,,,
1548.29680000,-37.79590034,,,
1548.29690000,-37.77713826,,,
1548.29700000,-37.77522512,,,
1548.29710000,-37.77207234,,,
1548.29720000,-37.77260115,,,
1548.29730000,-37.77849920,,,
1548.29740000,-37.77944112,,,
1548.29750000,-37.77782269,,,
1548.29760000,-37.76381770,,,
1548.29770000,-37.75500029,,,
1548.29780000,-37.75039401,,,
1548.29790000,-37.74978303,,,
1548.29800000,-37.76218070,,,
1548.29810000,-37.77076929,,,
1548.29820000,-37.77053546,,,
1548.29830000,-37.76216952,,,
1548.29840000,-37.75997550,,,
1548.29850000,-37.75611075,,,
1548.29860000,-37.75983807,,,
1548.29870000,-37.77365745,,,
1548.29880000,-37.78028891,,,
1548.29890000,-37.78101435,,,
1548.29900000,-37.77656915,,,
1548.29910000,-37.77476221,,,
1548.29920000,-37.76849252,,,
1548.29930000,-37.76461398,,,
1548.29940000,-37.76466816,,,
1548.29950000,-37.77205768,,,
1548.29960000,-37.77986059,,,
1548.29970000,-37.78036882,,,
1548.29980000,-37.76682361,,,
1548.29990000,-37.75660303,,,
1548.30000000,-37.75472303,,,
1548.30010000,-37.76324094,,,
1548.30020000,-37.77287277,,,
1548.30030000,-37.77956717,,,
1548.30040000,-37.77970974,,,
1548.30050000,-37.77352675,,,
1548.30060000,-37.76084398,,,
1548.30070000,-37.75864362,,,
1548.30080000,-37.75447312,,,
1548.30090000,-37.76185633,,,
1548.30100000,-37.76015385,,,
1548.30110000,-37.75757582,,,
1548.30120000,-37.74710661,,,
1548.30130000,-37.73825110,,,
1548.30140000,-37.73316298,,,
1548.30150000,-37.72411594,,,
1548.30160000,-37.72738643,,,
1548.30170000,-37.73136569,,,
1548.30180000,-37.73385748,,,
1548.30190000,-37.73427824,,,
1548.30200000,-37.73390476,,,
1548.30210000,-37.72403500,,,
1548.30220000,-37.71595202,,,
1548.30230000,-37.71291489,,,
1548.30240000,-37.71144984,,,
1548.30250000,-37.71599743,,,
1548.30260000,-37.72033625,,,
1548.30270000,-37.72366566,,,
1548.30280000,-37.71772813,,,
1548.30290000,-37.70762639,,,
1548.30300000,-37.70230745,,,
1548.30310000,-37.69902667,,,
1548.30320000,-37.69786103,,,
1548.30330000,-37.70070924,,,
1548.30340000,-37.70607682,,,
1548.30350000,-37.69938728,,,
1548.30360000,-37.69942245,,,
1548.30370000,-37.68964872,,,
1548.30380000,-37.67848534,,,
1548.30390000,-37.68081946,,,
1548.30400000,-37.68856268,,,
1548.30410000,-37.69796308,,,
1548.30420000,-37.69013353,,,
1548.30430000,-37.68299141,,,
1548.30440000,-37.67593066,,,
1548.30450000,-37.67539963,,,
1548.30460000,-37.68360655,,,
1548.30470000,-37.68986724,,,
1548.30480000,-37.69414879,,,
1548.30490000,-37.69039180,,,
1548.30500000,-37.67874175,,,
1548.30510000,-37.67857588,,,
1548.30520000,-37.68036958,,,
1548.30530000,-37.67739032,,,
1548.30540000,-37.67992170,,,
1548.30550000,-37.68022939,,,
1548.30560000,-37.68295273,,,
1548.30570000,-37.68750387,,,
1548.30580000,-37.68832902,,,
1548.30590000,-37.68058032,,,
1548.30600000,-37.66708134,,,
1548.30610000,-37.65777710,,,
1548.30620000,-37.65862934,,,
1548.30630000,-37.66154377,,,
1548.30640000,-37.66601154,,,
1548.30650000,-37.66266701,,,
1548.30660000,-37.65536143,,,
1548.30670000,-37.65526380,,,
1548.30680000,-37.65373988,,,
1548.30690000,-37.66019088,,,
1548.30700000,-37.67142601,,,
1548.30710000,-37.67761690,,,
1548.30720000,-37.67571837,,,
1548.30730000,-37.66835429,,,
1548.30740000,-37.66252157,,,
1548.30750000,-37.66745391,,,
1548.30760000,-37.67380412,,,
1548.30770000,-37.67790341,,,
1548.30780000,-37.68125883,,,
1548.30790000,-37.68330880,,,
1548.30800000,-37.68178748,,,
1548.30810000,-37.67175582,,,
1548.30820000,-37.66214994,,,
1548.30830000,-37.66280011,,,
1548.30840000,-37.66945242,,,
1548.30850000,-37.67302839,,,
1548.30860000,-37.67970410,,,
1548.30870000,-37.68290320,,,
1548.30880000,-37.67392223,,,
1548.30890000,-37.66377051,,,
1548.30900000,-37.65695668,,,
1548.30910000,-37.66265234,,,
1548.30920000,-37.66851834,,,
1548.30930000,-37.67422961,,,
1548.30940000,-37.67858647,,,
1548.30950000,-37.67673830,,,
1548.30960000,-37.67379007,,,
1548.30970000,-37.67165303,,,
1548.30980000,-37.67024687,,,
1548.30990000,-37.66764343,,,
1548.31000000,-37.66611482,,,
1548.31010000,-37.67123860,,,
1548.31020000,-37.67916097,,,
1548.31030000,-37.68857798,,,
1548.31040000,-37.69078725,,,
1548.31050000,-37.67722792,,,
1548.31060000,-37.67152961,,,
1548.31070000,-37.67415458,,,
1548.31080000,-37.68024810,,,
1548.31090000,-37.68591702,,,
1548.31100000,-37.68522243,,,
1548.31110000,-37.66901220,,,
1548.31120000,-37.66724209,,,
1548.31130000,-37.67317765,,,
1548.31140000,-37.67415396,,,
1548.31150000,-37.67220235,,,
1548.31160000,-37.66986062,,,
1548.31170000,-37.66432346,,,
1548.31180000,-37.65338987,,,
1548.31190000,-37.64679293,,,
1548.31200000,-37.64600694,,,
1548.31210000,-37.64581529,,,
1548.31220000,-37.64801334,,,
1548.31230000,-37.65063735,,,
1548.31240000,-37.64627034,,,
1548.31250000,-37.63724892,,,
1548.31260000,-37.63235686,,,
1548.31270000,-37.62853673,,,
1548.31280000,-37.63265913,,,
1548.31290000,-37.64091809,,,
1548.31300000,-37.64168034,,,
1548.31310000,-37.64460549,,,
1548.31320000,-37.64820546,,,
1548.31330000,-37.65027148,,,
1548.31340000,-37.64920805,,,
1548.31350000,-37.64787558,,,
1548.31360000,-37.65165144,,,
1548.31370000,-37.65846993,,,
1548.31380000,-37.66538294,,,
1548.31390000,-37.66966037,,,
1548.31400000,-37.67215122,,,
1548.31410000,-37.66891918,,,
1548.31420000,-37.65868975,,,
1548.31430000,-37.65543508,,,
1548.31440000,-37.65449535,,,
1548.31450000,-37.66269689,,,
1548.31460000,-37.66603532,,,
1548.31470000,-37.66535054,,,
1548.31480000,-37.66334930,,,
1548.31490000,-37.66054826,,,
1548.31500000,-37.65385232,,,
1548.31510000,-37.65754888,,,
1548.31520000,-37.66867280,,,
1548.31530000,-37.67458247,,,
1548.31540000,-37.67816782,,,
1548.31550000,-37.67488833,,,
1548.31560000,-37.66955316,,,
1548.31570000,-37.66545464,,,
1548.31580000,-37.66778677,,,
1548.31590000,-37.67379778,,,
1548.31600000,-37.67917931,,,
1548.31610000,-37.68188123,,,
1548.31620000,-37.67518080,,,
1548.31630000,-37.66867714,,,
1548.31640000,-37.66248758,,,
1548.31650000,-37.65784245,,,
1548.31660000,-37.65528142,,,
1548.31670000,-37.65520723,,,
1548.31680000,-37.66173891,,,
1548.31690000,-37.66595369,,,
1548.31700000,-37.65814354,,,
1548.31710000,-37.65034773,,,
1548.31720000,-37.64594271,,,
1548.31730000,-37.64119574,,,
1548.31740000,-37.64028595,,,
1548.31750000,-37.64788045,,,
1548.31760000,-37.64164917,,,
1548.31770000,-37.62737497,,,
1548.31780000,-37.62305057,,,
1548.31790000,-37.61863424,,,
1548.31800000,-37.61477698,,,
1548.31810000,-37.61252743,,,
1548.31820000,-37.61672397,,,
1548.31830000,-37.61720155,,,
1548.31840000,-37.61448636,,,
1548.31850000,-37.60409435,,,
1548.31860000,-37.59919298,,,
1548.31870000,-37.59258221,,,
1548.31880000,-37.58798180,,,
1548.31890000,-37.58537838,,,
1548.31900000,-37.58843090,,,
1548.31910000,-37.59040693,,,
1548.31920000,-37.59646682,,,
1548.31930000,-37.59740096,,,
1548.31940000,-37.58802070,,,
1548.31950000,-37.58052104,,,
1548.31960000,-37.58205275,,,
1548.31970000,-37.57588771,,,
1548.31980000,-37.57969697,,,
1548.31990000,-37.58476244,,,
1548.32000000,-37.58491615,,,
1548.32010000,-37.57374833,,,
1548.32020000,-37.57122454,,,
1548.32030000,-37.56050396,,,
1548.32040000,-37.55525129,,,
1548.32050000,-37.55763449,,,
1548.32060000,-37.56066656,,,
1548.32070000,-37.56316198,,,
1548.32080000,-37.56210137,,,
1548.32090000,-37.55880941,,,
1548.32100000,-37.54994503,,,
