Voltage (V),Wavelength (nm),Insertion Loss (dB)
0.000,1545.01,-119.0531
0.000,1545.01,-119.0535
0.000,1545.01,-119.0536
0.000,1545.02,-119.0533
0.000,1545.02,-119.0534
0.000,1545.02,-119.0537
0.000,1545.02,-119.0537
0.000,1545.02,-119.0539
0.000,1545.02,-119.0538
0.000,1545.02,-119.0536
0.000,1545.02,-119.0533
0.000,1545.02,-119.0531
0.000,1545.02,-119.0538
0.000,1545.02,-119.0534
0.000,1545.02,-119.0535
0.000,1545.02,-119.0533
0.000,1545.02,-119.0540
0.000,1545.02,-119.0536
0.000,1545.02,-119.0541
0.000,1545.02,-119.0547
0.000,1545.02,-119.0543
0.000,1545.02,-119.0535
0.000,1545.02,-119.0535
0.000,1545.02,-119.0541
0.000,1545.02,-119.0542
0.000,1545.02,-119.0540
0.000,1545.02,-119.0545
0.000,1545.02,-119.0546
0.000,1545.02,-119.0545
0.000,1545.02,-119.0539
0.000,1545.02,-119.0544
0.000,1545.02,-119.0548
0.000,1545.02,-119.0544
0.000,1545.02,-119.0541
0.000,1545.02,-119.0542
0.000,1545.02,-119.0541
0.000,1545.02,-119.0537
0.000,1545.02,-119.0541
0.000,1545.02,-119.0544
0.000,1545.02,-119.0539
0.000,1545.02,-119.0535
0.000,1545.02,-119.0540
0.000,1545.02,-119.0539
0.000,1545.02,-119.0536
0.000,1545.02,-119.0538
0.000,1545.02,-119.0539
0.000,1545.02,-119.0537
0.000,1545.02,-119.0536
0.000,1545.02,-119.0528
0.000,1545.02,-119.0535
0.000,1545.02,-119.0538
0.000,1545.02,-119.0536
0.000,1545.02,-119.0534
0.000,1545.02,-119.0538
0.000,1545.02,-119.0540
0.000,1545.02,-119.0539
0.000,1545.02,-119.0545
0.000,1545.02,-119.0546
0.000,1545.02,-119.0539
0.000,1545.02,-119.0535
0.000,1545.02,-119.0540
0.000,1545.02,-119.0543
0.000,1545.02,-119.0540
0.000,1545.02,-119.0540
0.000,1545.02,-119.0540
0.000,1545.02,-119.0539
0.000,1545.02,-119.0532
0.000,1545.02,-119.0531
0.000,1545.02,-119.0538
0.000,1545.02,-119.0538
0.000,1545.02,-119.0533
0.000,1545.02,-119.0531
0.000,1545.02,-119.0534
0.000,1545.02,-119.0529
0.000,1545.02,-119.0531
0.000,1545.02,-119.0534
0.000,1545.02,-119.0535
0.000,1545.02,-119.0531
0.000,1545.02,-119.0531
0.000,1545.02,-119.0538
0.000,1545.02,-119.0535
0.000,1545.02,-119.0535
0.000,1545.02,-119.0533
0.000,1545.02,-119.0533
0.000,1545.02,-119.0529
0.000,1545.02,-119.0528
0.000,1545.02,-119.0534
0.000,1545.02,-119.0535
0.000,1545.02,-119.0533
0.000,1545.02,-119.0532
0.000,1545.02,-119.0539
0.000,1545.02,-119.0534
0.000,1545.02,-119.0533
0.000,1545.02,-119.0537
0.000,1545.02,-119.0542
0.000,1545.02,-119.0540
0.000,1545.02,-119.0534
0.000,1545.02,-119.0537
0.000,1545.02,-119.0541
0.000,1545.02,-119.0538
0.000,1545.02,-119.0535
0.000,1545.02,-119.0537
0.000,1545.02,-119.0540
0.000,1545.03,-119.0535
0.000,1545.03,-119.0534
0.000,1545.03,-119.0537
0.000,1545.03,-119.0535
0.000,1545.03,-119.0533
0.000,1545.03,-119.0534
0.000,1545.03,-119.0538
0.000,1545.03,-119.0535
0.000,1545.03,-119.0536
0.000,1545.03,-119.0539
0.000,1545.03,-119.0542
0.000,1545.03,-119.0537
0.000,1545.03,-119.0531
0.000,1545.03,-119.0541
0.000,1545.03,-119.0542
0.000,1545.03,-119.0540
0.000,1545.03,-119.0535
0.000,1545.03,-119.0535
0.000,1545.03,-119.0532
0.000,1545.03,-119.0528
0.000,1545.03,-119.0531
0.000,1545.03,-119.0534
0.000,1545.03,-119.0539
0.000,1545.03,-119.0534
0.000,1545.03,-119.0537
0.000,1545.03,-119.0536
0.000,1545.03,-119.0532
0.000,1545.03,-119.0532
0.000,1545.03,-119.0534
0.000,1545.03,-119.0536
0.000,1545.03,-119.0528
0.000,1545.03,-119.0531
0.000,1545.03,-119.0536
0.000,1545.03,-119.0536
0.000,1545.03,-119.0538
0.000,1545.03,-119.0539
0.000,1545.03,-119.0542
0.000,1545.03,-119.0538
0.000,1545.03,-119.0535
0.000,1545.03,-119.0536
0.000,1545.03,-119.0539
0.000,1545.03,-119.0536
0.000,1545.03,-119.0530
0.000,1545.03,-119.0537
0.000,1545.03,-119.0537
0.000,1545.03,-119.0535
0.000,1545.03,-119.0537
0.000,1545.03,-119.0541
0.000,1545.03,-119.0542
0.000,1545.03,-119.0534
0.000,1545.03,-119.0537
0.000,1545.03,-119.0538
0.000,1545.03,-119.0538
0.000,1545.03,-119.0536
0.000,1545.03,-119.0535
0.000,1545.03,-119.0541
0.000,1545.03,-119.0536
0.000,1545.03,-119.0535
0.000,1545.03,-119.0539
0.000,1545.03,-119.0547
0.000,1545.03,-119.0540
0.000,1545.03,-119.0539
0.000,1545.03,-119.0543
0.000,1545.03,-119.0542
0.000,1545.03,-119.0541
0.000,1545.03,-119.0538
0.000,1545.03,-119.0540
0.000,1545.03,-119.0543
0.000,1545.03,-119.0536
0.000,1545.03,-119.0534
0.000,1545.03,-119.0539
0.000,1545.03,-119.0544
0.000,1545.03,-119.0544
0.000,1545.03,-119.0538
0.000,1545.03,-119.0542
0.000,1545.03,-119.0542
0.000,1545.03,-119.0543
0.000,1545.03,-119.0546
0.000,1545.03,-119.0549
0.000,1545.03,-119.0546
0.000,1545.03,-119.0543
0.000,1545.03,-119.0549
0.000,1545.03,-119.0546
0.000,1545.03,-119.0550
0.000,1545.03,-119.0549
0.000,1545.03,-119.0549
0.000,1545.03,-119.0554
0.000,1545.03,-119.0547
0.000,1545.03,-119.0547
0.000,1545.03,-119.0550
0.000,1545.03,-119.0549
0.000,1545.03,-119.0546
0.000,1545.03,-119.0540
0.000,1545.03,-119.0544
0.000,1545.03,-119.0540
0.000,1545.03,-119.0540
0.000,1545.03,-119.0539
0.000,1545.03,-119.0544
0.000,1545.03,-119.0544
0.000,1545.03,-119.0537
0.000,1545.04,-119.0539
0.000,1545.04,-119.0535
0.000,1545.04,-119.0536
0.000,1545.04,-119.0536
0.000,1545.04,-119.0535
0.000,1545.04,-119.0541
0.000,1545.04,-119.0537
0.000,1545.04,-119.0534
0.000,1545.04,-119.0538
0.000,1545.04,-119.0536
0.000,1545.04,-119.0534
0.000,1545.04,-119.0529
0.000,1545.04,-119.0531
0.000,1545.04,-119.0530
0.000,1545.04,-119.0529
0.000,1545.04,-119.0530
0.000,1545.04,-119.0531
0.000,1545.04,-119.0533
0.000,1545.04,-119.0530
0.000,1545.04,-119.0528
0.000,1545.04,-119.0530
0.000,1545.04,-119.0529
0.000,1545.04,-119.0535
0.000,1545.04,-119.0529
0.000,1545.04,-119.0528
0.000,1545.04,-119.0531
0.000,1545.04,-119.0527
0.000,1545.04,-119.0528
0.000,1545.04,-119.0531
0.000,1545.04,-119.0535
0.000,1545.04,-119.0536
0.000,1545.04,-119.0528
0.000,1545.04,-119.0533
0.000,1545.04,-119.0534
0.000,1545.04,-119.0535
0.000,1545.04,-119.0534
0.000,1545.04,-119.0535
0.000,1545.04,-119.0540
0.000,1545.04,-119.0536
0.000,1545.04,-119.0533
0.000,1545.04,-119.0534
0.000,1545.04,-119.0536
0.000,1545.04,-119.0540
0.000,1545.04,-119.0537
0.000,1545.04,-119.0537
0.000,1545.04,-119.0542
0.000,1545.04,-119.0535
0.000,1545.04,-119.0532
0.000,1545.04,-119.0530
0.000,1545.04,-119.0534
0.000,1545.04,-119.0535
0.000,1545.04,-119.0527
0.000,1545.04,-119.0529
0.000,1545.04,-119.0529
0.000,1545.04,-119.0529
0.000,1545.04,-119.0529
0.000,1545.04,-119.0525
0.000,1545.04,-119.0529
0.000,1545.04,-119.0529
0.000,1545.04,-119.0523
0.000,1545.04,-119.0523
0.000,1545.04,-119.0522
0.000,1545.04,-119.0526
0.000,1545.04,-119.0520
0.000,1545.04,-119.0522
0.000,1545.04,-119.0524
0.000,1545.04,-119.0523
0.000,1545.04,-119.0514
0.000,1545.04,-119.0515
0.000,1545.04,-119.0512
0.000,1545.04,-119.0519
0.000,1545.04,-119.0523
0.000,1545.04,-119.0511
0.000,1545.04,-119.0512
0.000,1545.04,-119.0522
0.000,1545.04,-119.0516
0.000,1545.04,-119.0502
0.000,1545.04,-119.0505
0.000,1545.04,-119.0525
0.000,1545.04,-119.0527
0.000,1545.04,-119.0513
0.000,1545.04,-119.0500
0.000,1545.04,-119.0519
0.000,1545.04,-119.0525
0.000,1545.04,-119.0514
0.000,1545.04,-119.0506
0.000,1545.04,-119.0507
0.000,1545.04,-119.0500
0.000,1545.04,-119.0497
0.000,1545.04,-119.0514
0.000,1545.04,-119.0519
0.000,1545.04,-119.0511
0.000,1545.04,-119.0493
0.000,1545.04,-119.0494
0.000,1545.04,-119.0512
0.000,1545.04,-119.0518
0.000,1545.04,-119.0508
0.000,1545.04,-119.0493
0.000,1545.04,-119.0492
0.000,1545.04,-119.0505
0.000,1545.05,-119.0509
0.000,1545.05,-119.0495
0.000,1545.05,-119.0498
0.000,1545.05,-119.0504
0.000,1545.05,-119.0501
0.000,1545.05,-119.0499
0.000,1545.05,-119.0499
0.000,1545.05,-119.0504
0.000,1545.05,-119.0494
0.000,1545.05,-119.0493
0.000,1545.05,-119.0499
0.000,1545.05,-119.0502
0.000,1545.05,-119.0490
0.000,1545.05,-119.0496
0.000,1545.05,-119.0501
0.000,1545.05,-119.0504
0.000,1545.05,-119.0497
0.000,1545.05,-119.0496
0.000,1545.05,-119.0494
0.000,1545.05,-119.0500
0.000,1545.05,-119.0500
0.000,1545.05,-119.0490
0.000,1545.05,-119.0485
0.000,1545.05,-119.0486
0.000,1545.05,-119.0493
0.000,1545.05,-119.0497
0.000,1545.05,-119.0494
0.000,1545.05,-119.0493
0.000,1545.05,-119.0489
0.000,1545.05,-119.0489
0.000,1545.05,-119.0496
0.000,1545.05,-119.0505
0.000,1545.05,-119.0493
0.000,1545.05,-119.0484
0.000,1545.05,-119.0490
0.000,1545.05,-119.0498
0.000,1545.05,-119.0491
0.000,1545.05,-119.0484
0.000,1545.05,-119.0486
0.000,1545.05,-119.0492
0.000,1545.05,-119.0488
0.000,1545.05,-119.0490
0.000,1545.05,-119.0489
0.000,1545.05,-119.0479
0.000,1545.05,-119.0477
0.000,1545.05,-119.0478
0.000,1545.05,-119.0485
0.000,1545.05,-119.0479
0.000,1545.05,-119.0478
0.000,1545.05,-119.0476
0.000,1545.05,-119.0475
0.000,1545.05,-119.0474
0.000,1545.05,-119.0483
0.000,1545.05,-119.0477
0.000,1545.05,-119.0468
0.000,1545.05,-119.0474
0.000,1545.05,-119.0482
0.000,1545.05,-119.0482
0.000,1545.05,-119.0475
0.000,1545.05,-119.0479
0.000,1545.05,-119.0474
0.000,1545.05,-119.0474
0.000,1545.05,-119.0473
0.000,1545.05,-119.0480
0.000,1545.05,-119.0477
0.000,1545.05,-119.0475
0.000,1545.05,-119.0479
0.000,1545.05,-119.0479
0.000,1545.05,-119.0474
0.000,1545.05,-119.0474
0.000,1545.05,-119.0482
0.000,1545.05,-119.0477
0.000,1545.05,-119.0474
0.000,1545.05,-119.0472
0.000,1545.05,-119.0471
0.000,1545.05,-119.0470
0.000,1545.05,-119.0473
0.000,1545.05,-119.0481
0.000,1545.05,-119.0478
0.000,1545.05,-119.0477
0.000,1545.05,-119.0476
0.000,1545.05,-119.0477
0.000,1545.05,-119.0474
0.000,1545.05,-119.0480
0.000,1545.05,-119.0478
0.000,1545.05,-119.0478
0.000,1545.05,-119.0474
0.000,1545.05,-119.0484
0.000,1545.05,-119.0481
0.000,1545.05,-119.0474
0.000,1545.05,-119.0470
0.000,1545.05,-119.0472
0.000,1545.05,-119.0475
0.000,1545.05,-119.0469
0.000,1545.05,-119.0472
0.000,1545.05,-119.0468
0.000,1545.05,-119.0466
0.000,1545.05,-119.0462
0.000,1545.05,-119.0467
0.000,1545.05,-119.0468
0.000,1545.06,-119.0464
0.000,1545.06,-119.0470
0.000,1545.06,-119.0472
0.000,1545.06,-119.0469
0.000,1545.06,-119.0468
0.000,1545.06,-119.0476
0.000,1545.06,-119.0472
0.000,1545.06,-119.0465
0.000,1545.06,-119.0467
0.000,1545.06,-119.0471
0.000,1545.06,-119.0468
0.000,1545.06,-119.0471
0.000,1545.06,-119.0476
0.000,1545.06,-119.0474
0.000,1545.06,-119.0462
0.000,1545.06,-119.0459
0.000,1545.06,-119.0467
0.000,1545.06,-119.0464
0.000,1545.06,-119.0466
0.000,1545.06,-119.0467
0.000,1545.06,-119.0471
0.000,1545.06,-119.0464
0.000,1545.06,-119.0466
0.000,1545.06,-119.0474
0.000,1545.06,-119.0471
0.000,1545.06,-119.0465
0.000,1545.06,-119.0462
0.000,1545.06,-119.0468
0.000,1545.06,-119.0464
0.000,1545.06,-119.0464
0.000,1545.06,-119.0467
0.000,1545.06,-119.0466
0.000,1545.06,-119.0462
0.000,1545.06,-119.0462
0.000,1545.06,-119.0472
0.000,1545.06,-119.0469
0.000,1545.06,-119.0467
0.000,1545.06,-119.0466
0.000,1545.06,-119.0469
0.000,1545.06,-119.0465
0.000,1545.06,-119.0470
0.000,1545.06,-119.0476
0.000,1545.06,-119.0468
0.000,1545.06,-119.0464
0.000,1545.06,-119.0466
0.000,1545.06,-119.0470
0.000,1545.06,-119.0466
0.000,1545.06,-119.0465
0.000,1545.06,-119.0468
0.000,1545.06,-119.0467
0.000,1545.06,-119.0467
0.000,1545.06,-119.0463
0.000,1545.06,-119.0472
0.000,1545.06,-119.0468
0.000,1545.06,-119.0465
0.000,1545.06,-119.0464
0.000,1545.06,-119.0461
0.000,1545.06,-119.0459
0.000,1545.06,-119.0461
0.000,1545.06,-119.0471
0.000,1545.06,-119.0468
0.000,1545.06,-119.0463
0.000,1545.06,-119.0461
0.000,1545.06,-119.0462
0.000,1545.06,-119.0455
0.000,1545.06,-119.0456
0.000,1545.06,-119.0456
0.000,1545.06,-119.0454
0.000,1545.06,-119.0448
0.000,1545.06,-119.0446
0.000,1545.06,-119.0455
0.000,1545.06,-119.0456
0.000,1545.06,-119.0453
0.000,1545.06,-119.0451
0.000,1545.06,-119.0454
0.000,1545.06,-119.0452
0.000,1545.06,-119.0450
0.000,1545.06,-119.0457
0.000,1545.06,-119.0455
0.000,1545.06,-119.0451
0.000,1545.06,-119.0447
0.000,1545.06,-119.0452
0.000,1545.06,-119.0449
0.000,1545.06,-119.0450
0.000,1545.06,-119.0456
0.000,1545.06,-119.0455
0.000,1545.06,-119.0452
0.000,1545.06,-119.0447
0.000,1545.06,-119.0454
0.000,1545.06,-119.0454
0.000,1545.06,-119.0456
0.000,1545.06,-119.0453
0.000,1545.06,-119.0455
0.000,1545.06,-119.0454
0.000,1545.06,-119.0449
0.000,1545.06,-119.0461
0.000,1545.06,-119.0462
0.000,1545.06,-119.0462
0.000,1545.06,-119.0452
0.000,1545.06,-119.0452
0.000,1545.07,-119.0455
0.000,1545.07,-119.0451
0.000,1545.07,-119.0448
0.000,1545.07,-119.0450
0.000,1545.07,-119.0449
0.000,1545.07,-119.0448
0.000,1545.07,-119.0441
0.000,1545.07,-119.0448
0.000,1545.07,-119.0451
0.000,1545.07,-119.0449
0.000,1545.07,-119.0449
0.000,1545.07,-119.0450
0.000,1545.07,-119.0450
0.000,1545.07,-119.0443
0.000,1545.07,-119.0448
0.000,1545.07,-119.0448
0.000,1545.07,-119.0443
0.000,1545.07,-119.0437
0.000,1545.07,-119.0439
0.000,1545.07,-119.0445
0.000,1545.07,-119.0444
0.000,1545.07,-119.0447
0.000,1545.07,-119.0448
0.000,1545.07,-119.0450
0.000,1545.07,-119.0444
0.000,1545.07,-119.0437
0.000,1545.07,-119.0442
0.000,1545.07,-119.0445
0.000,1545.07,-119.0444
0.000,1545.07,-119.0443
0.000,1545.07,-119.0448
0.000,1545.07,-119.0452
0.000,1545.07,-119.0450
0.000,1545.07,-119.0456
0.000,1545.07,-119.0459
0.000,1545.07,-119.0456
0.000,1545.07,-119.0449
0.000,1545.07,-119.0447
0.000,1545.07,-119.0453
0.000,1545.07,-119.0454
0.000,1545.07,-119.0454
0.000,1545.07,-119.0458
0.000,1545.07,-119.0461
0.000,1545.07,-119.0459
0.000,1545.07,-119.0457
0.000,1545.07,-119.0462
0.000,1545.07,-119.0464
0.000,1545.07,-119.0462
0.000,1545.07,-119.0458
0.000,1545.07,-119.0461
0.000,1545.07,-119.0464
0.000,1545.07,-119.0459
0.000,1545.07,-119.0460
0.000,1545.07,-119.0465
0.000,1545.07,-119.0467
0.000,1545.07,-119.0465
0.000,1545.07,-119.0459
0.000,1545.07,-119.0464
0.000,1545.07,-119.0467
0.000,1545.07,-119.0464
0.000,1545.07,-119.0464
0.000,1545.07,-119.0462
0.000,1545.07,-119.0466
0.000,1545.07,-119.0458
0.000,1545.07,-119.0458
0.000,1545.07,-119.0464
0.000,1545.07,-119.0464
0.000,1545.07,-119.0468
0.000,1545.07,-119.0463
0.000,1545.07,-119.0468
0.000,1545.07,-119.0461
0.000,1545.07,-119.0458
0.000,1545.07,-119.0460
0.000,1545.07,-119.0467
0.000,1545.07,-119.0465
0.000,1545.07,-119.0464
0.000,1545.07,-119.0459
0.000,1545.07,-119.0465
0.000,1545.07,-119.0470
0.000,1545.07,-119.0470
0.000,1545.07,-119.0468
0.000,1545.07,-119.0468
0.000,1545.07,-119.0469
0.000,1545.07,-119.0469
0.000,1545.07,-119.0463
0.000,1545.07,-119.0471
0.000,1545.07,-119.0476
0.000,1545.07,-119.0477
0.000,1545.07,-119.0476
0.000,1545.07,-119.0471
0.000,1545.07,-119.0475
0.000,1545.07,-119.0473
0.000,1545.07,-119.0474
0.000,1545.07,-119.0473
0.000,1545.07,-119.0473
0.000,1545.07,-119.0475
0.000,1545.07,-119.0466
0.000,1545.07,-119.0467
0.000,1545.07,-119.0473
0.000,1545.07,-119.0471
0.000,1545.08,-119.0473
0.000,1545.08,-119.0473
0.000,1545.08,-119.0476
0.000,1545.08,-119.0478
0.000,1545.08,-119.0477
0.000,1545.08,-119.0474
0.000,1545.08,-119.0479
0.000,1545.08,-119.0481
0.000,1545.08,-119.0485
0.000,1545.08,-119.0485
0.000,1545.08,-119.0483
0.000,1545.08,-119.0489
0.000,1545.08,-119.0490
0.000,1545.08,-119.0488
0.000,1545.08,-119.0489
0.000,1545.08,-119.0489
0.000,1545.08,-119.0490
0.000,1545.08,-119.0481
0.000,1545.08,-119.0474
0.000,1545.08,-119.0481
0.000,1545.08,-119.0484
0.000,1545.08,-119.0483
0.000,1545.08,-119.0482
0.000,1545.08,-119.0480
0.000,1545.08,-119.0486
0.000,1545.08,-119.0487
0.000,1545.08,-119.0481
0.000,1545.08,-119.0484
0.000,1545.08,-119.0483
0.000,1545.08,-119.0488
0.000,1545.08,-119.0487
0.000,1545.08,-119.0481
0.000,1545.08,-119.0484
0.000,1545.08,-119.0491
0.000,1545.08,-119.0490
0.000,1545.08,-119.0490
0.000,1545.08,-119.0490
0.000,1545.08,-119.0491
0.000,1545.08,-119.0495
0.000,1545.08,-119.0488
0.000,1545.08,-119.0488
0.000,1545.08,-119.0492
0.000,1545.08,-119.0493
0.000,1545.08,-119.0493
0.000,1545.08,-119.0491
0.000,1545.08,-119.0489
0.000,1545.08,-119.0497
0.000,1545.08,-119.0495
0.000,1545.08,-119.0496
0.000,1545.08,-119.0494
0.000,1545.08,-119.0494
0.000,1545.08,-119.0501
0.000,1545.08,-119.0497
0.000,1545.08,-119.0488
0.000,1545.08,-119.0485
0.000,1545.08,-119.0489
0.000,1545.08,-119.0485
0.000,1545.08,-119.0489
0.000,1545.08,-119.0491
0.000,1545.08,-119.0488
0.000,1545.08,-119.0490
0.000,1545.08,-119.0485
0.000,1545.08,-119.0484
0.000,1545.08,-119.0485
0.000,1545.08,-119.0487
0.000,1545.08,-119.0491
0.000,1545.08,-119.0494
0.000,1545.08,-119.0493
0.000,1545.08,-119.0495
0.000,1545.08,-119.0498
0.000,1545.08,-119.0494
0.000,1545.08,-119.0496
0.000,1545.08,-119.0496
0.000,1545.08,-119.0499
0.000,1545.08,-119.0500
0.000,1545.08,-119.0496
0.000,1545.08,-119.0496
0.000,1545.08,-119.0498
0.000,1545.08,-119.0497
0.000,1545.08,-119.0496
0.000,1545.08,-119.0500
0.000,1545.08,-119.0498
0.000,1545.08,-119.0501
0.000,1545.08,-119.0505
0.000,1545.08,-119.0500
0.000,1545.08,-119.0496
0.000,1545.08,-119.0499
0.000,1545.08,-119.0501
0.000,1545.08,-119.0503
0.000,1545.08,-119.0504
0.000,1545.08,-119.0499
0.000,1545.08,-119.0499
0.000,1545.08,-119.0502
0.000,1545.08,-119.0498
0.000,1545.08,-119.0495
0.000,1545.08,-119.0496
0.000,1545.08,-119.0499
0.000,1545.08,-119.0507
0.000,1545.08,-119.0499
0.000,1545.08,-119.0496
0.000,1545.09,-119.0488
0.000,1545.09,-119.0494
0.000,1545.09,-119.0507
0.000,1545.09,-119.0512
0.000,1545.09,-119.0503
0.000,1545.09,-119.0497
0.000,1545.09,-119.0497
0.000,1545.09,-119.0489
0.000,1545.09,-119.0491
0.000,1545.09,-119.0512
0.000,1545.09,-119.0524
0.000,1545.09,-119.0505
0.000,1545.09,-119.0488
0.000,1545.09,-119.0498
0.000,1545.09,-119.0514
0.000,1545.09,-119.0504
0.000,1545.09,-119.0492
0.000,1545.09,-119.0496
0.000,1545.09,-119.0497
0.000,1545.09,-119.0497
0.000,1545.09,-119.0508
0.000,1545.09,-119.0513
0.000,1545.09,-119.0510
0.000,1545.09,-119.0493
0.000,1545.09,-119.0498
0.000,1545.09,-119.0511
0.000,1545.09,-119.0518
0.000,1545.09,-119.0510
0.000,1545.09,-119.0510
0.000,1545.09,-119.0504
0.000,1545.09,-119.0510
0.000,1545.09,-119.0515
0.000,1545.09,-119.0507
0.000,1545.09,-119.0507
0.000,1545.09,-119.0513
0.000,1545.09,-119.0512
0.000,1545.09,-119.0515
0.000,1545.09,-119.0511
0.000,1545.09,-119.0504
0.000,1545.09,-119.0505
0.000,1545.09,-119.0511
0.000,1545.09,-119.0517
0.000,1545.09,-119.0512
0.000,1545.09,-119.0509
0.000,1545.09,-119.0512
0.000,1545.09,-119.0516
0.000,1545.09,-119.0521
0.000,1545.09,-119.0519
0.000,1545.09,-119.0521
0.000,1545.09,-119.0519
0.000,1545.09,-119.0522
0.000,1545.09,-119.0524
0.000,1545.09,-119.0521
0.000,1545.09,-119.0518
0.000,1545.09,-119.0522
0.000,1545.09,-119.0523
0.000,1545.09,-119.0527
0.000,1545.09,-119.0533
0.000,1545.09,-119.0527
0.000,1545.09,-119.0523
0.000,1545.09,-119.0522
0.000,1545.09,-119.0537
0.000,1545.09,-119.0533
0.000,1545.09,-119.0530
0.000,1545.09,-119.0535
0.000,1545.09,-119.0535
0.000,1545.09,-119.0539
0.000,1545.09,-119.0538
0.000,1545.09,-119.0538
0.000,1545.09,-119.0543
0.000,1545.09,-119.0539
0.000,1545.09,-119.0540
0.000,1545.09,-119.0541
0.000,1545.09,-119.0540
0.000,1545.09,-119.0542
0.000,1545.09,-119.0545
0.000,1545.09,-119.0552
0.000,1545.09,-119.0551
0.000,1545.09,-119.0544
