Frequency_Hz,Magnitude_dB
10000000.0,-63.749543819450025
14998333.3333,-63.10311131740718
19996666.6667,-68.65070330645122
24995000.0,-75.88598550730775
29993333.3333,-76.32122872033905
34991666.6667,-73.76349235544018
39990000.0,-75.71266759982429
44988333.3333,-77.88015895456093
49986666.6667,-77.39409653175389
54985000.0,-74.4117118261702
59983333.3333,-72.61130381752291
64981666.6667,-88.80424259190178
69980000.0,-78.0959738646289
74978333.3333,-73.99995807365994
79976666.6667,-81.55435351345112
84975000.0,-82.28603998585498
89973333.3333,-73.46852344397244
94971666.6667,-70.24280442763572
99970000.0,-76.52544626629081
104968333.333,-94.47633057633816
109966666.667,-89.37418269767362
114965000.0,-85.9014337438934
119963333.333,-82.7677616021083
124961666.667,-78.43935190926888
129960000.0,-76.02553111868511
134958333.333,-79.95209334408034
139956666.667,-87.70543970185474
144955000.0,-84.53648006780669
149953333.333,-78.27372293900557
154951666.667,-83.04175070484791
159950000.0,-82.68656825012881
164948333.333,-74.63420914935746
169946666.667,-90.46707902846896
174945000.0,-76.95978945309334
179943333.333,-84.17971946885004
184941666.667,-85.82865043128324
189940000.0,-82.87111117112643
194938333.333,-88.5351217447157
199936666.667,-76.39199445086155
204935000.0,-83.82768595510126
209933333.333,-80.23743826795284
214931666.667,-79.38369177842063
219930000.0,-81.98496041566136
224928333.333,-95.88567163771083
229926666.667,-79.4635462841025
234925000.0,-95.6474986433312
239923333.333,-83.89044571313973
244921666.667,-78.65676779957474
249920000.0,-105.06858571843742
254918333.333,-79.31167667310177
259916666.667,-71.9231954813348
264915000.0,-92.35051666723453
269913333.333,-76.6466583707026
274911666.667,-80.71066282911045
279910000.0,-95.05778132822569
284908333.333,-72.0934249045719
289906666.667,-82.53944931069381
294905000.0,-73.79646724907536
299903333.333,-79.25525701021579
304901666.667,-76.51314296203799
309900000.0,-92.46327610973279
314898333.333,-76.07216427635603
319896666.667,-75.14186330785442
324895000.0,-80.3552714883901
329893333.333,-82.61217042337012
334891666.667,-78.63345232244677
339890000.0,-84.04514320656236
344888333.333,-76.40777091754043
349886666.667,-82.28438495773563
354885000.0,-76.22195871554565
359883333.333,-78.1646394366871
364881666.667,-85.46483431473646
369880000.0,-79.07823507764175
374878333.333,-85.71595264973766
379876666.667,-79.60678575509806
384875000.0,-80.3763955569942
389873333.333,-81.80908403020986
394871666.667,-93.98342452657096
399870000.0,-87.69902308470475
404868333.333,-74.91677604275806
409866666.667,-92.49655103000907
414865000.0,-84.01975048867618
419863333.333,-74.63304355740564
424861666.667,-73.08922431509379
429860000.0,-80.46164715796392
434858333.333,-76.40177602578186
439856666.667,-83.56866101967242
444855000.0,-95.86933270571551
449853333.333,-83.68658023960135
454851666.667,-75.56179465479408
459850000.0,-82.78411267731671
464848333.333,-88.61184628360459
469846666.667,-85.263250803427
474845000.0,-83.06657807445845
479843333.333,-89.83848038056992
484841666.667,-82.354914102604
489840000.0,-90.6055142749421
494838333.333,-95.85608174411175
499836666.667,-82.63411496156695
504835000.0,-78.7259050411241
509833333.333,-85.67126034518664
514831666.667,-85.01238533068118
519830000.0,-83.89165975321566
524828333.333,-95.45980496229454
529826666.667,-82.14325895443808
534825000.0,-83.49530692645759
539823333.333,-83.86697254180154
544821666.667,-87.99263993026631
549820000.0,-83.54585827819699
554818333.333,-84.85469065005435
559816666.667,-76.31972566478653
564815000.0,-82.4512522583012
569813333.333,-82.68239343826752
574811666.667,-85.94262961112214
579810000.0,-83.7589297067254
584808333.333,-89.05507085401645
589806666.667,-86.40227765210125
594805000.0,-93.49935153726541
599803333.333,-78.1695828334751
604801666.667,-97.10208636218294
609800000.0,-91.88178334686242
614798333.333,-85.13763431636035
619796666.667,-89.50423613137926
624795000.0,-84.13633642964655
629793333.333,-80.30645871046357
634791666.667,-81.65454721397481
639790000.0,-87.42003828816405
644788333.333,-84.4396623760392
649786666.667,-84.48233322869723
654785000.0,-93.07561897804617
659783333.333,-80.8960400075145
664781666.667,-91.67903532302176
669780000.0,-86.19592673721444
674778333.333,-91.69347548505642
679776666.667,-93.52751710950416
684775000.0,-80.10907575535524
689773333.333,-90.03272654626971
694771666.667,-85.27857314134584
699770000.0,-82.59494302536389
704768333.333,-79.87345794819186
709766666.667,-91.63667453488435
714765000.0,-81.43512356375669
719763333.333,-102.50471193262422
724761666.667,-86.09676755857254
729760000.0,-87.99049647911956
734758333.333,-82.98973721075225
739756666.667,-85.19069390129249
744755000.0,-88.94977894696373
749753333.333,-83.81688083412705
754751666.667,-92.27000623366709
759750000.0,-87.16058457336521
764748333.333,-81.7356203536099
769746666.667,-105.91283555722727
774745000.0,-80.1198902562225
779743333.333,-92.57419290740386
784741666.667,-87.4317389297852
789740000.0,-84.54278542593642
794738333.333,-84.24819541397211
799736666.667,-106.37248483738284
804735000.0,-87.81076370445481
809733333.333,-84.28403992796495
814731666.667,-83.26207785255606
819730000.0,-85.07464223584243
824728333.333,-78.66875491478461
829726666.667,-94.29190953709217
834725000.0,-83.98593054807513
839723333.333,-84.58848310688953
844721666.667,-88.55945916894883
849720000.0,-83.30574245778706
854718333.333,-91.70292037654905
859716666.667,-91.47090415414988
864715000.0,-89.70619856252125
869713333.333,-95.01799876890746
874711666.667,-81.92862096488369
879710000.0,-85.21949758364599
884708333.333,-94.60800487930061
889706666.667,-109.31752628855172
894705000.0,-97.9026919746721
899703333.333,-91.21581461026942
904701666.667,-84.6779266061721
909700000.0,-102.1132896684982
914698333.333,-86.29123827055922
919696666.667,-90.55183372891237
924695000.0,-94.396490472046
929693333.333,-87.07908234708803
934691666.667,-85.73392405293055
939690000.0,-94.38584263258915
944688333.333,-91.8257807744341
949686666.667,-93.44636388618667
954685000.0,-83.81263288723822
959683333.333,-81.126485018039
964681666.667,-97.3711958532869
969680000.0,-91.18022712791415
974678333.333,-92.78159503215394
979676666.667,-90.03872077433749
984675000.0,-87.56953697328058
989673333.333,-87.0409492326676
994671666.667,-82.08735664025612
999670000.0,-82.44963121434317
1004668333.33,-90.51237096495282
1009666666.67,-84.67845828531308
1014665000.0,-90.58419413247513
1019663333.33,-89.84317575684014
1024661666.67,-85.94710868839985
1029660000.0,-85.73128511210633
1034658333.33,-86.41326123480883
1039656666.67,-92.20933859965307
1044655000.0,-86.66067033012777
1049653333.33,-93.5915448196186
1054651666.67,-101.96913743525943
1059650000.0,-87.31652069169178
1064648333.33,-91.49470287333145
1069646666.67,-92.2849225806189
1074645000.0,-79.56456594014865
1079643333.33,-88.05391242872638
1084641666.67,-85.16755597990696
1089640000.0,-83.45198222095162
1094638333.33,-93.32537665957032
1099636666.67,-86.96789076298532
1104635000.0,-84.73043307541624
1109633333.33,-93.3164357434177
1114631666.67,-86.82169584154008
1119630000.0,-89.26145307118091
1124628333.33,-91.38401509797635
1129626666.67,-96.20563208837024
1134625000.0,-84.21034433605504
1139623333.33,-86.50064490610629
1144621666.67,-84.6545776308634
1149620000.0,-83.22601882470252
1154618333.33,-87.1360756815951
1159616666.67,-93.05632065920264
1164615000.0,-84.90142484508812
1169613333.33,-98.76872542299694
1174611666.67,-91.6413417287215
1179610000.0,-83.50456217376887
1184608333.33,-88.33644011196145
1189606666.67,-89.61924769020696
1194605000.0,-86.31470114364305
1199603333.33,-94.62535079483617
1204601666.67,-86.7360842781335
1209600000.0,-82.05858104758384
1214598333.33,-92.08761752885331
1219596666.67,-83.69027714066156
1224595000.0,-84.12038664857738
1229593333.33,-101.67304254217497
1234591666.67,-101.22779914959395
1239590000.0,-86.25730290633649
1244588333.33,-84.87946668614794
1249586666.67,-82.29633124793615
1254585000.0,-87.34753420282969
1259583333.33,-87.75835912236329
1264581666.67,-93.84856617991059
1269580000.0,-87.75647145464492
1274578333.33,-85.22139720505359
1279576666.67,-80.89322045480459
1284575000.0,-83.04407328122778
1289573333.33,-87.10742121959798
1294571666.67,-83.68633843639942
1299570000.0,-91.23215924983383
1304568333.33,-82.39219920004437
1309566666.67,-86.71841852886737
1314565000.0,-86.67398032250472
1319563333.33,-90.34299546936934
1324561666.67,-87.16533080702675
1329560000.0,-90.8611029697312
1334558333.33,-88.3056267750345
1339556666.67,-92.01838338975958
1344555000.0,-90.8196194255973
1349553333.33,-91.45977372536207
1354551666.67,-85.62289549709482
1359550000.0,-92.22146904848174
1364548333.33,-90.50420401918878
1369546666.67,-88.97012619141555
1374545000.0,-99.34844214639155
1379543333.33,-87.834892086182
1384541666.67,-93.69407475562788
1389540000.0,-83.18183529033875
1394538333.33,-80.95599847581212
1399536666.67,-99.89732647970914
1404535000.0,-96.90971813908067
1409533333.33,-95.26346026437268
1414531666.67,-87.34571634116483
1419530000.0,-83.25951159569675
1424528333.33,-84.07493925587389
1429526666.67,-95.57364400772705
1434525000.0,-91.03762599095155
1439523333.33,-94.45422713838849
1444521666.67,-90.95693685943525
1449520000.0,-94.6520329688572
1454518333.33,-84.78210717677376
1459516666.67,-82.9656237445596
1464515000.0,-86.93785917913813
1469513333.33,-90.42244752504686
1474511666.67,-93.72793853817745
1479510000.0,-84.92496689390518
1484508333.33,-90.14267168273243
1489506666.67,-81.46016795956506
1494505000.0,-81.47613071502475
1499503333.33,-94.07813955416631
1504501666.67,-83.02396006103487
1509500000.0,-84.21463049058173
1514498333.33,-87.84483498520518
1519496666.67,-85.4274332717715
1524495000.0,-91.46779420737707
1529493333.33,-86.69890491485752
1534491666.67,-90.29038232847623
1539490000.0,-91.98760581701234
1544488333.33,-87.00369580777
1549486666.67,-84.38745884174364
1554485000.0,-98.63327049326591
1559483333.33,-87.71521791436699
1564481666.67,-85.60083491932158
1569480000.0,-87.81944103460397
1574478333.33,-87.43515987925862
1579476666.67,-84.78330129366283
1584475000.0,-80.8583678319487
1589473333.33,-85.72599809229983
1594471666.67,-83.99030706597223
1599470000.0,-98.56340690749715
1604468333.33,-91.31004042177526
1609466666.67,-86.74085734084159
1614465000.0,-94.50887736979314
1619463333.33,-112.46326388771223
1624461666.67,-89.41350747828952
1629460000.0,-86.2712894246497
1634458333.33,-91.434895852246
1639456666.67,-84.88747386278047
1644455000.0,-87.97167336748977
1649453333.33,-89.50000459749836
1654451666.67,-93.76604722314019
1659450000.0,-86.52628232933245
1664448333.33,-82.29526559906037
1669446666.67,-88.07206426118249
1674445000.0,-88.23750972370932
1679443333.33,-93.41142664615523
1684441666.67,-87.48982946677005
1689440000.0,-88.97195522854771
1694438333.33,-86.56834706899579
1699436666.67,-86.44202532997049
1704435000.0,-89.3237044434035
1709433333.33,-81.68995284860999
1714431666.67,-82.58704127341353
1719430000.0,-85.05310001552141
1724428333.33,-94.26144571950687
1729426666.67,-85.96779779006178
1734425000.0,-90.03534898753722
1739423333.33,-82.32647662923881
1744421666.67,-88.01605482021449
1749420000.0,-91.36641496019959
1754418333.33,-88.44852238103117
1759416666.67,-83.91831761836715
1764415000.0,-79.01579971354366
1769413333.33,-82.28613075016207
1774411666.67,-87.96793132274598
1779410000.0,-87.63987910824385
1784408333.33,-94.40723072781815
1789406666.67,-86.96168893925125
1794405000.0,-91.7148222997113
1799403333.33,-88.70879440444723
1804401666.67,-82.86435181087842
1809400000.0,-82.73812998684583
1814398333.33,-87.40818573104409
1819396666.67,-90.840004235766
1824395000.0,-90.05911000731409
1829393333.33,-93.0638476750626
1834391666.67,-88.55482590044618
1839390000.0,-91.65152865725366
1844388333.33,-88.57502388033515
1849386666.67,-84.16333668940652
1854385000.0,-86.69583001102119
1859383333.33,-87.08510307471087
1864381666.67,-75.78200310520994
1869380000.0,-99.80055421074323
1874378333.33,-87.22592939641395
1879376666.67,-83.48098471142453
1884375000.0,-88.08134689413734
1889373333.33,-85.78661579157382
1894371666.67,-92.18221896671591
1899370000.0,-85.60647992263637
1904368333.33,-94.3371264310855
1909366666.67,-85.46686937024671
1914365000.0,-81.88158563780478
1919363333.33,-89.0813880242323
1924361666.67,-97.13483383184722
1929360000.0,-81.6792014000623
1934358333.33,-88.85580278481231
1939356666.67,-86.17639209118778
1944355000.0,-83.78228809682035
1949353333.33,-85.54269678276972
1954351666.67,-89.76248328091901
1959350000.0,-89.90755888170682
1964348333.33,-83.87758231883032
1969346666.67,-90.42152356555945
1974345000.0,-89.86533842079845
1979343333.33,-84.18755485113941
1984341666.67,-87.51264852158639
1989340000.0,-92.9551158659394
1994338333.33,-96.21109382270777
1999336666.67,-82.64305380112899
2004335000.0,-84.51391735300336
2009333333.33,-86.79053179959125
2014331666.67,-86.46420928573997
2019330000.0,-81.29673633266646
2024328333.33,-90.4160671811772
2029326666.67,-90.84567967010767
2034325000.0,-86.66959302018836
2039323333.33,-88.20049406681954
2044321666.67,-85.5049018306493
2049320000.0,-88.33467149353137
2054318333.33,-88.66928774669077
2059316666.67,-95.0552530180819
2064315000.0,-82.61777476585861
2069313333.33,-90.41703846462323
2074311666.67,-96.14335567119318
2079310000.0,-89.35212590209353
2084308333.33,-84.9493615706143
2089306666.67,-92.44044801996944
2094305000.0,-100.36038042144088
2099303333.33,-86.51177065232343
2104301666.67,-84.00373404600384
2109300000.0,-91.96692397783374
2114298333.33,-83.81595930667181
2119296666.67,-90.49657349232078
2124295000.0,-84.57191818729994
2129293333.33,-95.59250521844695
2134291666.67,-86.9878428543408
2139290000.0,-99.69335411854587
2144288333.33,-90.52311459230879
2149286666.67,-79.11904937231549
2154285000.0,-83.49182065802998
2159283333.33,-91.72073120974378
2164281666.67,-91.66116113336628
2169280000.0,-85.74695036043197
2174278333.33,-81.43109502520808
2179276666.67,-88.98514633569826
2184275000.0,-86.85272893024369
2189273333.33,-85.20238971462403
2194271666.67,-92.11991671060088
2199270000.0,-88.85810476418163
2204268333.33,-93.71496907238658
2209266666.67,-80.21565862041363
2214265000.0,-85.84624902705237
2219263333.33,-84.20352761563024
2224261666.67,-85.59368617836385
2229260000.0,-92.93897893709293
2234258333.33,-88.36724425063747
2239256666.67,-91.1210257614008
2244255000.0,-89.53872084221479
2249253333.33,-81.54149626676698
2254251666.67,-91.52081791886869
2259250000.0,-87.85748983904917
2264248333.33,-92.00563969393372
2269246666.67,-104.51690780924525
2274245000.0,-95.61959982831425
2279243333.33,-98.45981346620206
2284241666.67,-84.57411353251644
2289240000.0,-92.56947734256204
2294238333.33,-93.75439544484078
2299236666.67,-87.72208864273892
2304235000.0,-86.17899090046073
2309233333.33,-85.57764523955328
2314231666.67,-83.1707682087534
2319230000.0,-97.93697432460871
