Frequency_Hz,Magnitude_dB
10000000.0,-56.857367116985536
14998333.3333,-74.49286777201544
19996666.6667,-72.6910937141459
24995000.0,-70.3117220515931
29993333.3333,-76.49453264623828
34991666.6667,-70.99317631152799
39990000.0,-81.5970641323139
44988333.3333,-78.05572855598979
49986666.6667,-72.85205868136613
54985000.0,-67.85746511072253
59983333.3333,-80.0909217336783
64981666.6667,-74.68134205677573
69980000.0,-70.26793532159496
74978333.3333,-74.48423549939365
79976666.6667,-82.8269757284655
84975000.0,-84.50964557961568
89973333.3333,-74.84745321141347
94971666.6667,-84.53113729838995
99970000.0,-93.28031656456906
104968333.333,-74.71991558858679
109966666.667,-76.9843327108113
114965000.0,-73.22433931933212
119963333.333,-88.18838823604558
124961666.667,-69.29393143421072
129960000.0,-72.38376844876467
134958333.333,-78.0251427526931
139956666.667,-82.90660038997147
144955000.0,-82.73779407311312
149953333.333,-74.41764076858885
154951666.667,-74.16752243982319
159950000.0,-81.06127775159187
164948333.333,-78.5771472624677
169946666.667,-82.70187208249021
174945000.0,-79.48156783592493
179943333.333,-79.0986899993876
184941666.667,-81.90740622297936
189940000.0,-79.28645205310035
194938333.333,-80.25889004400398
199936666.667,-88.57327658434343
204935000.0,-85.37105973539556
209933333.333,-80.09243851777924
214931666.667,-78.18819738658361
219930000.0,-94.90772748484403
224928333.333,-79.28162102510106
229926666.667,-81.0585409768324
234925000.0,-90.52773595013997
239923333.333,-84.08548845030793
244921666.667,-82.07654016312856
249920000.0,-83.10160664086445
254918333.333,-74.01509055993563
259916666.667,-78.44798169440716
264915000.0,-77.85611796701909
269913333.333,-72.55354985437235
274911666.667,-80.67349724472719
279910000.0,-79.81607364649977
284908333.333,-86.75340981949554
289906666.667,-80.48163133131393
294905000.0,-93.50310967907049
299903333.333,-89.66709124641494
304901666.667,-86.5790576335371
309900000.0,-89.34574321904309
314898333.333,-75.64401556333232
319896666.667,-79.38507070917845
324895000.0,-86.12550188281632
329893333.333,-81.98796190109947
334891666.667,-90.50698281005208
339890000.0,-73.53503290579418
344888333.333,-77.1432813027587
349886666.667,-82.87993716649478
354885000.0,-76.83725063837103
359883333.333,-86.17743713585259
364881666.667,-88.69412894687456
369880000.0,-76.30485543112121
374878333.333,-87.08151739969492
379876666.667,-80.31552443463865
384875000.0,-79.19321463129019
389873333.333,-86.60572833350317
394871666.667,-83.14468454897639
399870000.0,-86.20576695096511
404868333.333,-78.97909892467707
409866666.667,-85.9023639531784
414865000.0,-80.66537929093514
419863333.333,-76.6278175564745
424861666.667,-85.52964829924477
429860000.0,-86.0975668429299
434858333.333,-78.40547507609062
439856666.667,-78.0668554267885
444855000.0,-76.33024085377286
449853333.333,-84.05303512946855
454851666.667,-86.57725231527245
459850000.0,-80.55394546616655
464848333.333,-77.85501712722906
469846666.667,-82.12118368894166
474845000.0,-84.13601573968371
479843333.333,-75.56739228059017
484841666.667,-82.59177950151499
489840000.0,-83.59689706515618
494838333.333,-82.14587823869482
499836666.667,-80.94751087031234
504835000.0,-84.82776096293378
509833333.333,-78.34759482989357
514831666.667,-89.39490991363593
519830000.0,-81.55131482900751
524828333.333,-87.67154348369792
529826666.667,-81.9769534497213
534825000.0,-87.66664186843613
539823333.333,-81.85369144111743
544821666.667,-89.63528463049458
549820000.0,-92.74013128056606
554818333.333,-82.36516138659337
559816666.667,-88.49012431922148
564815000.0,-87.22825279550068
569813333.333,-85.47453267061198
574811666.667,-91.19196991562436
579810000.0,-87.10509133037719
584808333.333,-91.77090291984256
589806666.667,-109.68289566562768
594805000.0,-76.97778812415595
599803333.333,-87.21365044789394
604801666.667,-80.4805971956501
609800000.0,-86.39358823040509
614798333.333,-89.01075516988696
619796666.667,-87.60259131642886
624795000.0,-78.66096565879519
629793333.333,-84.56927150974664
634791666.667,-102.20256671214261
639790000.0,-78.43834412664012
644788333.333,-86.53907041463576
649786666.667,-82.97671560160464
654785000.0,-91.77397321764352
659783333.333,-79.76771249595592
664781666.667,-80.96405880615194
669780000.0,-95.87602128863558
674778333.333,-91.04813244813444
679776666.667,-83.16685818979755
684775000.0,-84.14528586395835
689773333.333,-85.30605979280848
694771666.667,-82.56219457193183
699770000.0,-85.5736954242782
704768333.333,-89.2798838399818
709766666.667,-88.33309210313182
714765000.0,-99.65994405912545
719763333.333,-80.54649925647794
724761666.667,-79.89846036469885
729760000.0,-86.27092691977765
734758333.333,-84.17294364072744
739756666.667,-80.70014666849428
744755000.0,-80.9920279335584
749753333.333,-90.45506100973648
754751666.667,-86.39889411671852
759750000.0,-87.02878323246236
764748333.333,-86.19258525049501
769746666.667,-94.5267938202241
774745000.0,-80.7064295491165
779743333.333,-88.26025434878323
784741666.667,-80.95279452366582
789740000.0,-85.16070032287433
794738333.333,-84.22550228956736
799736666.667,-104.06967786866225
804735000.0,-82.53130728380935
809733333.333,-92.96292699797309
814731666.667,-87.9161531056404
819730000.0,-86.20342811170767
824728333.333,-83.22159379653891
829726666.667,-84.80927731291894
834725000.0,-88.42899973589185
839723333.333,-91.51902789652753
844721666.667,-81.41527666465811
849720000.0,-94.43570179205629
854718333.333,-84.09292490891958
859716666.667,-84.6260031576247
864715000.0,-93.373948846417
869713333.333,-91.56833557997683
874711666.667,-97.48358073918494
879710000.0,-94.00590804150332
884708333.333,-82.62830464459412
889706666.667,-88.84161010736592
894705000.0,-92.90831403651472
899703333.333,-90.79856310046615
904701666.667,-97.97392377205311
909700000.0,-86.44196209200442
914698333.333,-93.0022528140353
919696666.667,-85.74971698702903
924695000.0,-81.77985957683961
929693333.333,-83.37843600397535
934691666.667,-85.54005906321136
939690000.0,-87.78196303947566
944688333.333,-96.00948849784642
949686666.667,-94.84692837316045
954685000.0,-90.16967514384069
959683333.333,-83.96940788421524
964681666.667,-95.61166655746374
969680000.0,-102.07999848140292
974678333.333,-86.00761437796015
979676666.667,-82.06393947638159
984675000.0,-90.30210537073484
