Voltage (V),Wavelength (nm),Insertion Loss (dB)
0.000,1545.01,-5.3109
0.000,1545.01,-5.3100
0.000,1545.01,-5.3090
0.000,1545.01,-5.3079
0.000,1545.01,-5.3086
0.000,1545.01,-5.3104
0.000,1545.01,-5.3121
0.000,1545.01,-5.3128
0.000,1545.01,-5.3128
0.000,1545.01,-5.3116
0.000,1545.01,-5.3084
0.000,1545.01,-5.3092
0.000,1545.01,-5.3112
0.000,1545.01,-5.3123
0.000,1545.01,-5.3118
0.000,1545.01,-5.3081
0.000,1545.01,-5.3084
0.000,1545.01,-5.3103
0.000,1545.01,-5.3115
0.000,1545.01,-5.3129
0.000,1545.01,-5.3136
0.000,1545.01,-5.3126
0.000,1545.01,-5.3098
0.000,1545.01,-5.3083
0.000,1545.01,-5.3079
0.000,1545.01,-5.3081
0.000,1545.01,-5.3087
0.000,1545.01,-5.3105
0.000,1545.01,-5.3131
0.000,1545.01,-5.3138
0.000,1545.01,-5.3116
0.000,1545.01,-5.3096
0.000,1545.01,-5.3087
0.000,1545.01,-5.3084
0.000,1545.01,-5.3090
0.000,1545.01,-5.3110
0.000,1545.02,-5.3123
0.000,1545.02,-5.3110
0.000,1545.02,-5.3092
0.000,1545.02,-5.3071
0.000,1545.02,-5.3057
0.000,1545.02,-5.3082
0.000,1545.02,-5.3105
0.000,1545.02,-5.3103
0.000,1545.02,-5.3091
0.000,1545.02,-5.3079
0.000,1545.02,-5.3072
0.000,1545.02,-5.3052
0.000,1545.02,-5.3049
0.000,1545.02,-5.3074
0.000,1545.02,-5.3093
0.000,1545.02,-5.3095
0.000,1545.02,-5.3089
0.000,1545.02,-5.3067
0.000,1545.02,-5.3040
0.000,1545.02,-5.3047
0.000,1545.02,-5.3076
0.000,1545.02,-5.3083
0.000,1545.02,-5.3087
0.000,1545.02,-5.3088
0.000,1545.02,-5.3071
0.000,1545.02,-5.3047
0.000,1545.02,-5.3032
0.000,1545.02,-5.3035
0.000,1545.02,-5.3043
0.000,1545.02,-5.3053
0.000,1545.02,-5.3066
0.000,1545.02,-5.3085
0.000,1545.02,-5.3080
0.000,1545.02,-5.3050
0.000,1545.02,-5.3041
0.000,1545.02,-5.3042
0.000,1545.02,-5.3058
0.000,1545.02,-5.3085
0.000,1545.02,-5.3068
0.000,1545.02,-5.3041
0.000,1545.02,-5.3032
0.000,1545.02,-5.3029
0.000,1545.02,-5.3037
0.000,1545.02,-5.3057
0.000,1545.02,-5.3073
0.000,1545.02,-5.3062
0.000,1545.02,-5.3050
0.000,1545.02,-5.3042
0.000,1545.02,-5.3035
0.000,1545.02,-5.3025
0.000,1545.02,-5.3022
0.000,1545.02,-5.3041
0.000,1545.02,-5.3068
0.000,1545.02,-5.3065
0.000,1545.02,-5.3048
0.000,1545.02,-5.3033
0.000,1545.02,-5.3014
0.000,1545.02,-5.3026
0.000,1545.02,-5.3065
0.000,1545.02,-5.3070
0.000,1545.02,-5.3056
0.000,1545.02,-5.3047
0.000,1545.02,-5.3026
0.000,1545.02,-5.3006
0.000,1545.02,-5.3002
0.000,1545.02,-5.3018
0.000,1545.02,-5.3032
0.000,1545.02,-5.3040
0.000,1545.02,-5.3044
0.000,1545.02,-5.3048
0.000,1545.02,-5.3052
0.000,1545.02,-5.3044
0.000,1545.02,-5.3010
0.000,1545.02,-5.2999
0.000,1545.02,-5.3016
0.000,1545.02,-5.3027
0.000,1545.02,-5.3045
0.000,1545.02,-5.3042
0.000,1545.02,-5.3009
0.000,1545.02,-5.2994
0.000,1545.02,-5.2998
0.000,1545.02,-5.3007
0.000,1545.02,-5.3030
0.000,1545.02,-5.3044
0.000,1545.02,-5.3027
0.000,1545.02,-5.3005
0.000,1545.02,-5.2996
0.000,1545.02,-5.2995
0.000,1545.02,-5.2994
0.000,1545.02,-5.3002
0.000,1545.02,-5.3032
0.000,1545.02,-5.3056
0.000,1545.02,-5.3040
0.000,1545.02,-5.3018
0.000,1545.02,-5.3005
0.000,1545.02,-5.2991
0.000,1545.02,-5.2986
0.000,1545.02,-5.3003
0.000,1545.02,-5.3026
0.000,1545.02,-5.3028
0.000,1545.03,-5.3009
0.000,1545.03,-5.2998
0.000,1545.03,-5.2984
0.000,1545.03,-5.2963
0.000,1545.03,-5.2979
0.000,1545.03,-5.3010
0.000,1545.03,-5.3012
0.000,1545.03,-5.3001
0.000,1545.03,-5.2995
0.000,1545.03,-5.2978
0.000,1545.03,-5.2956
0.000,1545.03,-5.2965
0.000,1545.03,-5.2993
0.000,1545.03,-5.3004
0.000,1545.03,-5.3009
0.000,1545.03,-5.3009
0.000,1545.03,-5.2992
0.000,1545.03,-5.2971
0.000,1545.03,-5.2971
0.000,1545.03,-5.2988
0.000,1545.03,-5.2995
0.000,1545.03,-5.3002
0.000,1545.03,-5.3018
0.000,1545.03,-5.2999
0.000,1545.03,-5.2967
0.000,1545.03,-5.2970
0.000,1545.03,-5.2987
0.000,1545.03,-5.2990
0.000,1545.03,-5.3007
0.000,1545.03,-5.3027
0.000,1545.03,-5.3010
0.000,1545.03,-5.2975
0.000,1545.03,-5.2968
0.000,1545.03,-5.2968
0.000,1545.03,-5.2966
0.000,1545.03,-5.2984
0.000,1545.03,-5.3003
0.000,1545.03,-5.2997
0.000,1545.03,-5.2976
0.000,1545.03,-5.2965
0.000,1545.03,-5.2960
0.000,1545.03,-5.2951
0.000,1545.03,-5.2968
0.000,1545.03,-5.3002
0.000,1545.03,-5.3008
0.000,1545.03,-5.2990
0.000,1545.03,-5.2973
0.000,1545.03,-5.2962
0.000,1545.03,-5.2948
0.000,1545.03,-5.2937
0.000,1545.03,-5.2954
0.000,1545.03,-5.2987
0.000,1545.03,-5.2982
0.000,1545.03,-5.2971
0.000,1545.03,-5.2953
0.000,1545.03,-5.2933
0.000,1545.03,-5.2946
0.000,1545.03,-5.2967
0.000,1545.03,-5.2965
0.000,1545.03,-5.2965
0.000,1545.03,-5.2955
0.000,1545.03,-5.2927
0.000,1545.03,-5.2934
0.000,1545.03,-5.2957
0.000,1545.03,-5.2961
0.000,1545.03,-5.2969
0.000,1545.03,-5.2968
0.000,1545.03,-5.2940
0.000,1545.03,-5.2925
0.000,1545.03,-5.2937
0.000,1545.03,-5.2945
0.000,1545.03,-5.2960
0.000,1545.03,-5.2969
0.000,1545.03,-5.2959
0.000,1545.03,-5.2939
0.000,1545.03,-5.2922
0.000,1545.03,-5.2921
0.000,1545.03,-5.2927
0.000,1545.03,-5.2934
0.000,1545.03,-5.2951
0.000,1545.03,-5.2975
0.000,1545.03,-5.2980
0.000,1545.03,-5.2948
0.000,1545.03,-5.2929
0.000,1545.03,-5.2930
0.000,1545.03,-5.2929
0.000,1545.03,-5.2941
0.000,1545.03,-5.2969
0.000,1545.03,-5.2976
0.000,1545.03,-5.2953
0.000,1545.03,-5.2935
0.000,1545.03,-5.2928
0.000,1545.03,-5.2910
0.000,1545.03,-5.2917
0.000,1545.03,-5.2938
0.000,1545.03,-5.2957
0.000,1545.03,-5.2954
0.000,1545.03,-5.2945
0.000,1545.03,-5.2937
0.000,1545.03,-5.2921
0.000,1545.04,-5.2898
0.000,1545.04,-5.2885
0.000,1545.04,-5.2908
0.000,1545.04,-5.2939
0.000,1545.04,-5.2948
0.000,1545.04,-5.2944
0.000,1545.04,-5.2939
0.000,1545.04,-5.2926
0.000,1545.04,-5.2903
0.000,1545.04,-5.2889
0.000,1545.04,-5.2900
0.000,1545.04,-5.2920
0.000,1545.04,-5.2927
0.000,1545.04,-5.2925
0.000,1545.04,-5.2878
0.000,1545.04,-5.2873
0.000,1545.04,-5.2900
0.000,1545.04,-5.2909
0.000,1545.04,-5.2929
0.000,1545.04,-5.2930
0.000,1545.04,-5.2884
0.000,1545.04,-5.2867
0.000,1545.04,-5.2882
0.000,1545.04,-5.2886
0.000,1545.04,-5.2892
0.000,1545.04,-5.2906
0.000,1545.04,-5.2932
0.000,1545.04,-5.2927
0.000,1545.04,-5.2902
0.000,1545.04,-5.2881
0.000,1545.04,-5.2873
0.000,1545.04,-5.2872
0.000,1545.04,-5.2865
0.000,1545.04,-5.2889
0.000,1545.04,-5.2914
0.000,1545.04,-5.2903
0.000,1545.04,-5.2881
0.000,1545.04,-5.2868
0.000,1545.04,-5.2860
0.000,1545.04,-5.2851
0.000,1545.04,-5.2855
0.000,1545.04,-5.2888
0.000,1545.04,-5.2914
0.000,1545.04,-5.2893
0.000,1545.04,-5.2879
0.000,1545.04,-5.2872
0.000,1545.04,-5.2853
0.000,1545.04,-5.2841
0.000,1545.04,-5.2857
0.000,1545.04,-5.2888
0.000,1545.04,-5.2897
0.000,1545.04,-5.2883
0.000,1545.04,-5.2875
0.000,1545.04,-5.2856
0.000,1545.04,-5.2827
0.000,1545.04,-5.2837
0.000,1545.04,-5.2870
0.000,1545.04,-5.2879
0.000,1545.04,-5.2880
0.000,1545.04,-5.2881
0.000,1545.04,-5.2861
0.000,1545.04,-5.2826
0.000,1545.04,-5.2824
0.000,1545.04,-5.2858
0.000,1545.04,-5.2874
0.000,1545.04,-5.2876
0.000,1545.04,-5.2888
0.000,1545.04,-5.2875
0.000,1545.04,-5.2835
0.000,1545.04,-5.2822
0.000,1545.04,-5.2837
0.000,1545.04,-5.2846
0.000,1545.04,-5.2871
0.000,1545.04,-5.2880
0.000,1545.04,-5.2834
0.000,1545.04,-5.2816
0.000,1545.04,-5.2818
0.000,1545.04,-5.2821
0.000,1545.04,-5.2848
0.000,1545.04,-5.2879
0.000,1545.04,-5.2842
0.000,1545.04,-5.2811
0.000,1545.04,-5.2808
0.000,1545.04,-5.2793
0.000,1545.04,-5.2789
0.000,1545.04,-5.2821
0.000,1545.04,-5.2850
0.000,1545.04,-5.2850
0.000,1545.04,-5.2830
0.000,1545.04,-5.2815
0.000,1545.04,-5.2806
0.000,1545.04,-5.2783
0.000,1545.04,-5.2794
0.000,1545.04,-5.2841
0.000,1545.04,-5.2856
0.000,1545.04,-5.2845
0.000,1545.04,-5.2835
0.000,1545.04,-5.2810
0.000,1545.04,-5.2774
0.000,1545.04,-5.2798
0.000,1545.05,-5.2845
0.000,1545.05,-5.2846
0.000,1545.05,-5.2831
0.000,1545.05,-5.2833
0.000,1545.05,-5.2815
0.000,1545.05,-5.2779
0.000,1545.05,-5.2769
0.000,1545.05,-5.2791
0.000,1545.05,-5.2817
0.000,1545.05,-5.2827
0.000,1545.05,-5.2830
0.000,1545.05,-5.2837
0.000,1545.05,-5.2800
0.000,1545.05,-5.2758
0.000,1545.05,-5.2778
0.000,1545.05,-5.2798
0.000,1545.05,-5.2805
0.000,1545.05,-5.2827
0.000,1545.05,-5.2812
0.000,1545.05,-5.2765
0.000,1545.05,-5.2748
0.000,1545.05,-5.2761
0.000,1545.05,-5.2766
0.000,1545.05,-5.2765
0.000,1545.05,-5.2779
0.000,1545.05,-5.2807
0.000,1545.05,-5.2818
0.000,1545.05,-5.2780
0.000,1545.05,-5.2754
0.000,1545.05,-5.2747
0.000,1545.05,-5.2752
0.000,1545.05,-5.2746
0.000,1545.05,-5.2758
0.000,1545.05,-5.2781
0.000,1545.05,-5.2789
0.000,1545.05,-5.2777
0.000,1545.05,-5.2759
0.000,1545.05,-5.2742
0.000,1545.05,-5.2720
0.000,1545.05,-5.2708
0.000,1545.05,-5.2719
0.000,1545.05,-5.2774
0.000,1545.05,-5.2803
0.000,1545.05,-5.2788
0.000,1545.05,-5.2758
0.000,1545.05,-5.2717
0.000,1545.05,-5.2711
0.000,1545.05,-5.2769
0.000,1545.05,-5.2797
0.000,1545.05,-5.2767
0.000,1545.05,-5.2739
0.000,1545.05,-5.2711
0.000,1545.05,-5.2700
0.000,1545.05,-5.2736
0.000,1545.05,-5.2752
0.000,1545.05,-5.2757
0.000,1545.05,-5.2770
0.000,1545.05,-5.2760
0.000,1545.05,-5.2721
0.000,1545.05,-5.2689
0.000,1545.05,-5.2700
0.000,1545.05,-5.2732
0.000,1545.05,-5.2740
0.000,1545.05,-5.2753
0.000,1545.05,-5.2756
0.000,1545.05,-5.2712
0.000,1545.05,-5.2687
0.000,1545.05,-5.2700
0.000,1545.05,-5.2719
0.000,1545.05,-5.2741
0.000,1545.05,-5.2746
0.000,1545.05,-5.2716
0.000,1545.05,-5.2683
0.000,1545.05,-5.2689
0.000,1545.05,-5.2684
0.000,1545.05,-5.2687
0.000,1545.05,-5.2722
0.000,1545.05,-5.2746
0.000,1545.05,-5.2732
0.000,1545.05,-5.2700
0.000,1545.05,-5.2679
0.000,1545.05,-5.2675
0.000,1545.05,-5.2664
0.000,1545.05,-5.2667
0.000,1545.05,-5.2682
0.000,1545.05,-5.2717
0.000,1545.05,-5.2725
0.000,1545.05,-5.2717
0.000,1545.05,-5.2695
0.000,1545.05,-5.2677
0.000,1545.05,-5.2656
0.000,1545.05,-5.2631
0.000,1545.05,-5.2635
0.000,1545.05,-5.2684
0.000,1545.05,-5.2695
0.000,1545.05,-5.2678
0.000,1545.05,-5.2671
0.000,1545.05,-5.2649
0.000,1545.05,-5.2620
0.000,1545.05,-5.2620
0.000,1545.06,-5.2655
0.000,1545.06,-5.2683
0.000,1545.06,-5.2684
0.000,1545.06,-5.2685
0.000,1545.06,-5.2666
0.000,1545.06,-5.2626
0.000,1545.06,-5.2617
0.000,1545.06,-5.2647
0.000,1545.06,-5.2666
0.000,1545.06,-5.2677
0.000,1545.06,-5.2674
0.000,1545.06,-5.2632
0.000,1545.06,-5.2591
0.000,1545.06,-5.2619
0.000,1545.06,-5.2642
0.000,1545.06,-5.2650
0.000,1545.06,-5.2676
0.000,1545.06,-5.2669
0.000,1545.06,-5.2627
0.000,1545.06,-5.2597
0.000,1545.06,-5.2609
0.000,1545.06,-5.2629
0.000,1545.06,-5.2638
0.000,1545.06,-5.2669
0.000,1545.06,-5.2687
0.000,1545.06,-5.2646
0.000,1545.06,-5.2615
0.000,1545.06,-5.2612
0.000,1545.06,-5.2611
0.000,1545.06,-5.2642
0.000,1545.06,-5.2672
0.000,1545.06,-5.2656
0.000,1545.06,-5.2630
0.000,1545.06,-5.2608
0.000,1545.06,-5.2575
0.000,1545.06,-5.2588
0.000,1545.06,-5.2633
0.000,1545.06,-5.2656
0.000,1545.06,-5.2644
0.000,1545.06,-5.2627
0.000,1545.06,-5.2619
0.000,1545.06,-5.2596
0.000,1545.06,-5.2560
0.000,1545.06,-5.2580
0.000,1545.06,-5.2627
0.000,1545.06,-5.2632
0.000,1545.06,-5.2623
0.000,1545.06,-5.2603
0.000,1545.06,-5.2565
0.000,1545.06,-5.2539
0.000,1545.06,-5.2556
0.000,1545.06,-5.2595
0.000,1545.06,-5.2606
0.000,1545.06,-5.2612
0.000,1545.06,-5.2597
0.000,1545.06,-5.2550
0.000,1545.06,-5.2540
0.000,1545.06,-5.2568
0.000,1545.06,-5.2588
0.000,1545.06,-5.2607
0.000,1545.06,-5.2631
0.000,1545.06,-5.2627
0.000,1545.06,-5.2576
0.000,1545.06,-5.2552
0.000,1545.06,-5.2555
0.000,1545.06,-5.2568
0.000,1545.06,-5.2578
0.000,1545.06,-5.2612
0.000,1545.06,-5.2628
0.000,1545.06,-5.2602
0.000,1545.06,-5.2562
0.000,1545.06,-5.2542
0.000,1545.06,-5.2548
0.000,1545.06,-5.2544
0.000,1545.06,-5.2558
0.000,1545.06,-5.2588
0.000,1545.06,-5.2616
0.000,1545.06,-5.2593
0.000,1545.06,-5.2552
0.000,1545.06,-5.2530
0.000,1545.06,-5.2519
0.000,1545.06,-5.2506
0.000,1545.06,-5.2514
0.000,1545.06,-5.2560
0.000,1545.06,-5.2587
0.000,1545.06,-5.2565
0.000,1545.06,-5.2537
0.000,1545.06,-5.2516
0.000,1545.06,-5.2496
0.000,1545.06,-5.2519
0.000,1545.06,-5.2562
0.000,1545.06,-5.2568
0.000,1545.06,-5.2553
0.000,1545.06,-5.2546
0.000,1545.06,-5.2505
0.000,1545.06,-5.2478
0.000,1545.06,-5.2500
0.000,1545.06,-5.2534
0.000,1545.06,-5.2549
0.000,1545.06,-5.2549
0.000,1545.07,-5.2546
0.000,1545.07,-5.2524
0.000,1545.07,-5.2482
0.000,1545.07,-5.2476
0.000,1545.07,-5.2503
0.000,1545.07,-5.2518
0.000,1545.07,-5.2528
0.000,1545.07,-5.2531
0.000,1545.07,-5.2492
0.000,1545.07,-5.2456
0.000,1545.07,-5.2471
0.000,1545.07,-5.2491
0.000,1545.07,-5.2503
0.000,1545.07,-5.2540
0.000,1545.07,-5.2543
0.000,1545.07,-5.2500
0.000,1545.07,-5.2466
0.000,1545.07,-5.2461
0.000,1545.07,-5.2465
0.000,1545.07,-5.2473
0.000,1545.07,-5.2495
0.000,1545.07,-5.2532
0.000,1545.07,-5.2526
0.000,1545.07,-5.2478
0.000,1545.07,-5.2458
0.000,1545.07,-5.2459
0.000,1545.07,-5.2455
0.000,1545.07,-5.2493
0.000,1545.07,-5.2528
0.000,1545.07,-5.2503
0.000,1545.07,-5.2472
0.000,1545.07,-5.2461
0.000,1545.07,-5.2440
0.000,1545.07,-5.2433
0.000,1545.07,-5.2460
0.000,1545.07,-5.2500
0.000,1545.07,-5.2525
0.000,1545.07,-5.2508
0.000,1545.07,-5.2490
0.000,1545.07,-5.2479
0.000,1545.07,-5.2464
0.000,1545.07,-5.2428
0.000,1545.07,-5.2417
0.000,1545.07,-5.2463
0.000,1545.07,-5.2493
0.000,1545.07,-5.2482
0.000,1545.07,-5.2471
0.000,1545.07,-5.2442
0.000,1545.07,-5.2403
0.000,1545.07,-5.2410
0.000,1545.07,-5.2443
0.000,1545.07,-5.2453
0.000,1545.07,-5.2459
0.000,1545.07,-5.2444
0.000,1545.07,-5.2393
0.000,1545.07,-5.2385
0.000,1545.07,-5.2424
0.000,1545.07,-5.2438
0.000,1545.07,-5.2461
0.000,1545.07,-5.2486
0.000,1545.07,-5.2442
0.000,1545.07,-5.2394
0.000,1545.07,-5.2376
0.000,1545.07,-5.2395
0.000,1545.07,-5.2403
0.000,1545.07,-5.2414
0.000,1545.07,-5.2440
0.000,1545.07,-5.2477
0.000,1545.07,-5.2464
0.000,1545.07,-5.2424
0.000,1545.07,-5.2386
0.000,1545.07,-5.2372
0.000,1545.07,-5.2377
0.000,1545.07,-5.2377
0.000,1545.07,-5.2376
0.000,1545.07,-5.2391
0.000,1545.07,-5.2423
0.000,1545.07,-5.2443
0.000,1545.07,-5.2439
0.000,1545.07,-5.2402
0.000,1545.07,-5.2379
0.000,1545.07,-5.2366
0.000,1545.07,-5.2361
0.000,1545.07,-5.2347
0.000,1545.07,-5.2351
0.000,1545.07,-5.2400
0.000,1545.07,-5.2425
0.000,1545.07,-5.2406
0.000,1545.07,-5.2381
0.000,1545.07,-5.2369
0.000,1545.07,-5.2350
0.000,1545.07,-5.2322
0.000,1545.07,-5.2346
0.000,1545.07,-5.2392
0.000,1545.07,-5.2394
0.000,1545.07,-5.2377
0.000,1545.07,-5.2375
0.000,1545.07,-5.2327
0.000,1545.07,-5.2302
0.000,1545.07,-5.2345
0.000,1545.08,-5.2374
0.000,1545.08,-5.2371
0.000,1545.08,-5.2372
0.000,1545.08,-5.2373
0.000,1545.08,-5.2343
0.000,1545.08,-5.2298
0.000,1545.08,-5.2299
0.000,1545.08,-5.2333
0.000,1545.08,-5.2353
0.000,1545.08,-5.2360
0.000,1545.08,-5.2371
0.000,1545.08,-5.2365
0.000,1545.08,-5.2314
0.000,1545.08,-5.2293
0.000,1545.08,-5.2313
0.000,1545.08,-5.2326
0.000,1545.08,-5.2345
0.000,1545.08,-5.2381
0.000,1545.08,-5.2351
0.000,1545.08,-5.2291
0.000,1545.08,-5.2287
0.000,1545.08,-5.2293
0.000,1545.08,-5.2298
0.000,1545.08,-5.2342
0.000,1545.08,-5.2364
0.000,1545.08,-5.2318
0.000,1545.08,-5.2280
0.000,1545.08,-5.2289
0.000,1545.08,-5.2276
0.000,1545.08,-5.2291
0.000,1545.08,-5.2340
0.000,1545.08,-5.2338
0.000,1545.08,-5.2299
0.000,1545.08,-5.2282
0.000,1545.08,-5.2264
0.000,1545.08,-5.2247
0.000,1545.08,-5.2288
0.000,1545.08,-5.2333
0.000,1545.08,-5.2312
0.000,1545.08,-5.2290
0.000,1545.08,-5.2278
0.000,1545.08,-5.2245
0.000,1545.08,-5.2253
0.000,1545.08,-5.2310
0.000,1545.08,-5.2312
0.000,1545.08,-5.2306
0.000,1545.08,-5.2290
0.000,1545.08,-5.2240
0.000,1545.08,-5.2236
0.000,1545.08,-5.2281
0.000,1545.08,-5.2292
0.000,1545.08,-5.2294
0.000,1545.08,-5.2305
0.000,1545.08,-5.2301
0.000,1545.08,-5.2270
0.000,1545.08,-5.2236
0.000,1545.08,-5.2220
0.000,1545.08,-5.2244
0.000,1545.08,-5.2260
0.000,1545.08,-5.2262
0.000,1545.08,-5.2273
0.000,1545.08,-5.2302
0.000,1545.08,-5.2289
0.000,1545.08,-5.2235
0.000,1545.08,-5.2217
0.000,1545.08,-5.2229
0.000,1545.08,-5.2231
0.000,1545.08,-5.2259
0.000,1545.08,-5.2285
0.000,1545.08,-5.2256
0.000,1545.08,-5.2208
0.000,1545.08,-5.2201
0.000,1545.08,-5.2200
0.000,1545.08,-5.2198
0.000,1545.08,-5.2239
0.000,1545.08,-5.2269
0.000,1545.08,-5.2232
0.000,1545.08,-5.2204
0.000,1545.08,-5.2197
0.000,1545.08,-5.2178
0.000,1545.08,-5.2204
0.000,1545.08,-5.2243
0.000,1545.08,-5.2260
0.000,1545.08,-5.2241
0.000,1545.08,-5.2216
0.000,1545.08,-5.2208
0.000,1545.08,-5.2188
0.000,1545.08,-5.2161
0.000,1545.08,-5.2165
0.000,1545.08,-5.2199
0.000,1545.08,-5.2229
0.000,1545.08,-5.2224
0.000,1545.08,-5.2207
0.000,1545.08,-5.2198
0.000,1545.08,-5.2154
0.000,1545.08,-5.2120
0.000,1545.08,-5.2166
0.000,1545.08,-5.2204
0.000,1545.08,-5.2193
0.000,1545.08,-5.2196
0.000,1545.09,-5.2178
0.000,1545.09,-5.2127
0.000,1545.09,-5.2109
0.000,1545.09,-5.2147
0.000,1545.09,-5.2172
0.000,1545.09,-5.2163
0.000,1545.09,-5.2181
0.000,1545.09,-5.2192
0.000,1545.09,-5.2135
0.000,1545.09,-5.2094
0.000,1545.09,-5.2114
0.000,1545.09,-5.2140
0.000,1545.09,-5.2157
0.000,1545.09,-5.2195
0.000,1545.09,-5.2189
0.000,1545.09,-5.2130
0.000,1545.09,-5.2115
0.000,1545.09,-5.2129
0.000,1545.09,-5.2114
0.000,1545.09,-5.2146
0.000,1545.09,-5.2192
0.000,1545.09,-5.2187
0.000,1545.09,-5.2144
0.000,1545.09,-5.2119
0.000,1545.09,-5.2121
0.000,1545.09,-5.2106
0.000,1545.09,-5.2104
0.000,1545.09,-5.2166
0.000,1545.09,-5.2182
0.000,1545.09,-5.2135
0.000,1545.09,-5.2110
0.000,1545.09,-5.2096
0.000,1545.09,-5.2065
0.000,1545.09,-5.2086
0.000,1545.09,-5.2153
0.000,1545.09,-5.2152
0.000,1545.09,-5.2112
0.000,1545.09,-5.2115
0.000,1545.09,-5.2091
0.000,1545.09,-5.2046
0.000,1545.09,-5.2065
0.000,1545.09,-5.2114
0.000,1545.09,-5.2139
0.000,1545.09,-5.2130
0.000,1545.09,-5.2119
0.000,1545.09,-5.2120
0.000,1545.09,-5.2101
0.000,1545.09,-5.2055
0.000,1545.09,-5.2037
0.000,1545.09,-5.2067
0.000,1545.09,-5.2102
0.000,1545.09,-5.2104
0.000,1545.09,-5.2114
0.000,1545.09,-5.2135
0.000,1545.09,-5.2105
0.000,1545.09,-5.2042
0.000,1545.09,-5.2028
0.000,1545.09,-5.2062
0.000,1545.09,-5.2067
0.000,1545.09,-5.2068
0.000,1545.09,-5.2112
0.000,1545.09,-5.2128
0.000,1545.09,-5.2075
0.000,1545.09,-5.2017
0.000,1545.09,-5.2030
0.000,1545.09,-5.2045
0.000,1545.09,-5.2074
0.000,1545.09,-5.2102
0.000,1545.09,-5.2041
0.000,1545.09,-5.1998
0.000,1545.09,-5.1999
0.000,1545.09,-5.2033
0.000,1545.09,-5.2063
0.000,1545.09,-5.2025
0.000,1545.09,-5.1997
0.000,1545.09,-5.2016
0.000,1545.09,-5.1998
0.000,1545.09,-5.1990
0.000,1545.09,-5.2029
