Voltage,Wavelength,InsertionLoss
1.030,1545.6077,-99.5905
1.030,1545.6078,-99.5913
1.030,1545.6079,-99.5926
1.030,1545.6080,-99.5941
1.030,1545.6081,-99.5948
1.030,1545.6082,-99.5965
1.030,1545.6083,-99.5960
1.030,1545.6084,-99.5941
1.030,1545.6085,-99.5973
1.030,1545.6086,-99.6016
1.030,1545.6087,-99.6002
1.030,1545.6088,-99.5987
1.030,1545.6089,-99.5994
1.030,1545.6090,-99.5978
1.030,1545.6091,-99.5972
1.030,1545.6092,-99.5973
1.030,1545.6093,-99.5982
1.030,1545.6094,-99.5978
1.030,1545.6095,-99.5987
1.030,1545.6096,-99.6012
1.030,1545.6097,-99.5999
1.030,1545.6098,-99.5984
1.030,1545.6099,-99.5988
1.030,1545.6100,-99.5991
1.030,1545.6101,-99.5973
1.030,1545.6102,-99.5973
1.030,1545.6103,-99.5946
1.030,1545.6104,-99.5958
1.030,1545.6105,-99.5973
1.030,1545.6106,-99.5985
1.030,1545.6107,-99.5979
1.030,1545.6108,-99.5962
1.030,1545.6109,-99.5960
1.030,1545.6110,-99.5967
1.030,1545.6111,-99.5982
1.030,1545.6112,-99.5943
1.030,1545.6113,-99.5912
1.030,1545.6114,-99.5947
1.030,1545.6115,-99.5961
1.030,1545.6116,-99.5937
1.030,1545.6117,-99.5932
1.030,1545.6118,-99.5944
1.030,1545.6119,-99.5973
1.030,1545.6120,-99.5972
1.030,1545.6121,-99.5959
1.030,1545.6122,-99.5924
1.030,1545.6123,-99.5939
1.030,1545.6124,-99.5958
1.030,1545.6125,-99.5954
1.030,1545.6126,-99.5936
1.030,1545.6127,-99.5939
1.030,1545.6128,-99.5954
1.030,1545.6129,-99.5996
1.030,1545.6130,-99.6022
1.030,1545.6131,-99.6027
1.030,1545.6132,-99.5969
1.030,1545.6133,-99.5966
1.030,1545.6134,-99.5989
1.030,1545.6135,-99.5971
1.030,1545.6136,-99.5965
1.030,1545.6137,-99.5967
1.030,1545.6138,-99.5960
1.030,1545.6139,-99.5958
1.030,1545.6140,-99.5973
1.030,1545.6141,-99.5974
1.030,1545.6142,-99.5962
1.030,1545.6143,-99.5974
1.030,1545.6144,-99.5993
1.030,1545.6145,-99.6027
1.030,1545.6146,-99.6015
1.030,1545.6147,-99.5990
1.030,1545.6148,-99.5992
1.030,1545.6149,-99.6011
1.030,1545.6150,-99.5998
1.030,1545.6151,-99.5950
1.030,1545.6152,-99.5923
1.030,1545.6153,-99.5935
1.030,1545.6154,-99.5947
1.030,1545.6155,-99.5966
1.030,1545.6156,-99.5981
1.030,1545.6157,-99.5976
1.030,1545.6158,-99.5959
1.030,1545.6159,-99.5970
1.030,1545.6160,-99.6006
1.030,1545.6161,-99.5996
1.030,1545.6162,-99.5975
1.030,1545.6163,-99.5955
1.030,1545.6164,-99.5958
1.030,1545.6165,-99.5965
1.030,1545.6166,-99.5975
1.030,1545.6167,-99.5966
1.030,1545.6168,-99.5938
1.030,1545.6169,-99.5951
1.030,1545.6170,-99.5968
1.030,1545.6171,-99.5948
1.030,1545.6172,-99.5952
1.030,1545.6173,-99.5971
1.030,1545.6174,-99.5943
1.030,1545.6175,-99.5924
1.030,1545.6176,-99.5954
1.030,1545.6177,-99.5953
1.030,1545.6178,-99.5943
1.030,1545.6179,-99.5984
1.030,1545.6180,-99.5986
1.030,1545.6181,-99.5961
1.030,1545.6182,-99.5994
1.030,1545.6183,-99.6010
1.030,1545.6184,-99.5999
1.030,1545.6185,-99.6009
1.030,1545.6186,-99.5996
1.030,1545.6187,-99.5992
1.030,1545.6188,-99.6015
1.030,1545.6189,-99.6067
1.030,1545.6190,-99.6090
1.030,1545.6191,-99.6033
1.030,1545.6192,-99.6014
1.030,1545.6193,-99.6020
1.030,1545.6194,-99.6025
1.030,1545.6195,-99.6033
1.030,1545.6196,-99.5986
1.030,1545.6197,-99.5992
1.030,1545.6198,-99.6024
1.030,1545.6199,-99.6011
1.030,1545.6200,-99.6020
1.030,1545.6201,-99.6027
1.030,1545.6202,-99.6019
1.030,1545.6203,-99.5997
1.030,1545.6204,-99.5995
1.030,1545.6205,-99.6001
1.030,1545.6206,-99.6008
1.030,1545.6207,-99.6012
1.030,1545.6208,-99.5988
1.030,1545.6209,-99.5962
1.030,1545.6210,-99.5954
1.030,1545.6211,-99.5975
1.030,1545.6212,-99.5975
1.030,1545.6213,-99.5976
1.030,1545.6214,-99.5980
1.030,1545.6215,-99.5967
1.030,1545.6216,-99.5960
1.030,1545.6217,-99.5943
1.030,1545.6218,-99.5927
1.030,1545.6219,-99.5959
1.030,1545.6220,-99.5955
1.030,1545.6221,-99.5937
1.030,1545.6222,-99.5939
1.030,1545.6223,-99.5929
1.030,1545.6224,-99.5924
1.030,1545.6225,-99.5931
1.030,1545.6226,-99.5934
1.030,1545.6227,-99.5943
1.030,1545.6228,-99.5957
1.030,1545.6229,-99.5910
1.030,1545.6230,-99.5912
1.030,1545.6231,-99.5947
1.030,1545.6232,-99.5970
1.030,1545.6233,-99.5988
1.030,1545.6234,-99.5966
1.030,1545.6235,-99.5958
1.030,1545.6236,-99.5977
1.030,1545.6237,-99.6012
1.030,1545.6238,-99.6003
1.030,1545.6239,-99.5970
1.030,1545.6240,-99.5991
1.030,1545.6241,-99.6017
1.030,1545.6242,-99.6031
1.030,1545.6243,-99.6036
1.030,1545.6244,-99.5995
1.030,1545.6245,-99.5985
1.030,1545.6246,-99.5969
1.030,1545.6247,-99.5959
1.030,1545.6248,-99.5962
1.030,1545.6249,-99.5992
1.030,1545.6250,-99.5987
1.030,1545.6251,-99.5983
1.030,1545.6252,-99.5997
1.030,1545.6253,-99.5996
1.030,1545.6254,-99.6009
1.030,1545.6255,-99.6018
1.030,1545.6256,-99.6027
1.030,1545.6257,-99.6008
1.030,1545.6258,-99.5991
1.030,1545.6259,-99.6005
1.030,1545.6260,-99.5982
1.030,1545.6261,-99.5998
1.030,1545.6262,-99.5960
1.030,1545.6263,-99.5953
1.030,1545.6264,-99.5954
1.030,1545.6265,-99.5971
1.030,1545.6266,-99.5981
1.030,1545.6267,-99.5953
1.030,1545.6268,-99.5949
1.030,1545.6269,-99.5960
1.030,1545.6270,-99.5962
1.030,1545.6271,-99.5943
1.030,1545.6272,-99.5964
1.030,1545.6273,-99.5952
1.030,1545.6274,-99.5957
1.030,1545.6275,-99.5972
1.030,1545.6276,-99.5957
1.030,1545.6277,-99.5939
1.030,1545.6278,-99.5958
1.030,1545.6279,-99.5971
1.030,1545.6280,-99.5959
1.030,1545.6281,-99.5977
1.030,1545.6282,-99.6007
1.030,1545.6283,-99.6003
1.030,1545.6284,-99.6016
1.030,1545.6285,-99.6032
1.030,1545.6286,-99.6018
1.030,1545.6287,-99.6007
1.030,1545.6288,-99.5997
1.030,1545.6289,-99.5999
1.030,1545.6290,-99.5990
1.030,1545.6291,-99.6005
1.030,1545.6292,-99.6019
1.030,1545.6293,-99.6043
1.030,1545.6294,-99.6040
1.030,1545.6295,-99.6025
1.030,1545.6296,-99.6019
1.030,1545.6297,-99.6030
1.030,1545.6298,-99.6043
1.030,1545.6299,-99.6048
1.030,1545.6300,-99.6019
1.030,1545.6301,-99.6006
1.030,1545.6302,-99.6022
1.030,1545.6303,-99.6006
1.030,1545.6304,-99.5994
1.030,1545.6305,-99.6005
1.030,1545.6306,-99.6025
1.030,1545.6307,-99.6001
1.030,1545.6308,-99.5979
1.030,1545.6309,-99.5981
1.030,1545.6310,-99.5999
1.030,1545.6311,-99.5990
1.030,1545.6312,-99.5958
1.030,1545.6313,-99.5959
1.030,1545.6314,-99.5958
1.030,1545.6315,-99.5960
1.030,1545.6316,-99.5976
1.030,1545.6317,-99.5962
1.030,1545.6318,-99.5951
1.030,1545.6319,-99.5951
1.030,1545.6320,-99.6004
1.030,1545.6321,-99.5978
1.030,1545.6322,-99.5962
1.030,1545.6323,-99.5959
1.030,1545.6324,-99.5954
1.030,1545.6325,-99.5943
1.030,1545.6326,-99.5937
1.030,1545.6327,-99.5930
1.030,1545.6328,-99.5929
1.030,1545.6329,-99.5963
1.030,1545.6330,-99.5989
1.030,1545.6331,-99.5992
1.030,1545.6332,-99.6005
1.030,1545.6333,-99.6008
1.030,1545.6334,-99.6005
1.030,1545.6335,-99.5982
1.030,1545.6336,-99.5977
1.030,1545.6337,-99.5991
1.030,1545.6338,-99.6018
1.030,1545.6339,-99.6019
1.030,1545.6340,-99.6013
1.030,1545.6341,-99.5999
1.030,1545.6342,-99.5954
1.030,1545.6343,-99.5938
1.030,1545.6344,-99.5947
1.030,1545.6345,-99.5964
1.030,1545.6346,-99.5980
1.030,1545.6347,-99.5953
1.030,1545.6348,-99.5940
1.030,1545.6349,-99.5951
1.030,1545.6350,-99.5973
1.030,1545.6351,-99.5978
1.030,1545.6352,-99.5954
1.030,1545.6353,-99.5954
1.030,1545.6354,-99.5944
1.030,1545.6355,-99.5970
1.030,1545.6356,-99.5980
1.030,1545.6357,-99.5973
1.030,1545.6358,-99.6000
1.030,1545.6359,-99.5974
1.030,1545.6360,-99.5979
1.030,1545.6361,-99.5963
1.030,1545.6362,-99.5945
1.030,1545.6363,-99.5961
1.030,1545.6364,-99.5940
1.030,1545.6365,-99.5927
1.030,1545.6366,-99.5907
1.030,1545.6367,-99.5902
1.030,1545.6368,-99.5905
1.030,1545.6369,-99.5941
1.030,1545.6370,-99.5948
1.030,1545.6371,-99.5910
1.030,1545.6372,-99.5900
1.030,1545.6373,-99.5901
1.030,1545.6374,-99.5919
1.030,1545.6375,-99.5913
1.030,1545.6376,-99.5892
1.030,1545.6377,-99.5895
1.030,1545.6378,-99.5903
1.030,1545.6379,-99.5917
1.030,1545.6380,-99.5926
1.030,1545.6381,-99.5927
1.030,1545.6382,-99.5920
1.030,1545.6383,-99.5906
1.030,1545.6384,-99.5909
1.030,1545.6385,-99.5906
1.030,1545.6386,-99.5904
1.030,1545.6387,-99.5911
1.030,1545.6388,-99.5926
1.030,1545.6389,-99.5943
1.030,1545.6390,-99.5936
1.030,1545.6391,-99.5912
1.030,1545.6392,-99.5931
1.030,1545.6393,-99.5957
1.030,1545.6394,-99.5953
1.030,1545.6395,-99.5924
1.030,1545.6396,-99.5909
1.030,1545.6397,-99.5901
1.030,1545.6398,-99.5912
1.030,1545.6399,-99.5896
1.030,1545.6400,-99.5900
1.030,1545.6401,-99.5904
1.030,1545.6402,-99.5898
1.030,1545.6403,-99.5887
1.030,1545.6404,-99.5865
1.030,1545.6405,-99.5862
1.030,1545.6406,-99.5859
1.030,1545.6407,-99.5872
1.030,1545.6408,-99.5888
1.030,1545.6409,-99.5861
1.030,1545.6410,-99.5872
1.030,1545.6411,-99.5854
1.030,1545.6412,-99.5823
1.030,1545.6413,-99.5837
1.030,1545.6414,-99.5851
1.030,1545.6415,-99.5876
1.030,1545.6416,-99.5876
1.030,1545.6417,-99.5870
1.030,1545.6418,-99.5872
1.030,1545.6419,-99.5851
1.030,1545.6420,-99.5848
1.030,1545.6421,-99.5824
1.030,1545.6422,-99.5850
1.030,1545.6423,-99.5835
1.030,1545.6424,-99.5848
1.030,1545.6425,-99.5853
1.030,1545.6426,-99.5828
1.030,1545.6427,-99.5817
1.030,1545.6428,-99.5789
1.030,1545.6429,-99.5804
1.030,1545.6430,-99.5810
1.030,1545.6431,-99.5827
1.030,1545.6432,-99.5815
1.030,1545.6433,-99.5807
1.030,1545.6434,-99.5809
1.030,1545.6435,-99.5803
1.030,1545.6436,-99.5808
1.030,1545.6437,-99.5789
1.030,1545.6438,-99.5799
1.030,1545.6439,-99.5811
1.030,1545.6440,-99.5811
1.030,1545.6441,-99.5817
1.030,1545.6442,-99.5830
1.030,1545.6443,-99.5846
1.030,1545.6444,-99.5835
1.030,1545.6445,-99.5838
1.030,1545.6446,-99.5846
1.030,1545.6447,-99.5829
1.030,1545.6448,-99.5807
1.030,1545.6449,-99.5764
1.030,1545.6450,-99.5777
1.030,1545.6451,-99.5793
1.030,1545.6452,-99.5850
1.030,1545.6453,-99.5870
1.030,1545.6454,-99.5870
1.030,1545.6455,-99.5857
1.030,1545.6456,-99.5865
1.030,1545.6457,-99.5877
1.030,1545.6458,-99.5859
1.030,1545.6459,-99.5850
1.030,1545.6460,-99.5846
1.030,1545.6461,-99.5838
1.030,1545.6462,-99.5828
1.030,1545.6463,-99.5828
1.030,1545.6464,-99.5811
1.030,1545.6465,-99.5804
1.030,1545.6466,-99.5803
1.030,1545.6467,-99.5838
1.030,1545.6468,-99.5844
1.030,1545.6469,-99.5842
1.030,1545.6470,-99.5822
1.030,1545.6471,-99.5803
1.030,1545.6472,-99.5808
1.030,1545.6473,-99.5823
1.030,1545.6474,-99.5846
1.030,1545.6475,-99.5833
1.030,1545.6476,-99.5830
1.030,1545.6477,-99.5813
1.030,1545.6478,-99.5810
1.030,1545.6479,-99.5813
1.030,1545.6480,-99.5786
1.030,1545.6481,-99.5759
1.030,1545.6482,-99.5762
1.030,1545.6483,-99.5783
1.030,1545.6484,-99.5794
1.030,1545.6485,-99.5809
1.030,1545.6486,-99.5785
1.030,1545.6487,-99.5747
1.030,1545.6488,-99.5745
1.030,1545.6489,-99.5761
1.030,1545.6490,-99.5787
1.030,1545.6491,-99.5780
1.030,1545.6492,-99.5769
1.030,1545.6493,-99.5763
1.030,1545.6494,-99.5771
1.030,1545.6495,-99.5801
1.030,1545.6496,-99.5794
1.030,1545.6497,-99.5758
1.030,1545.6498,-99.5758
1.030,1545.6499,-99.5770
1.030,1545.6500,-99.5824
1.030,1545.6501,-99.5842
1.030,1545.6502,-99.5801
1.030,1545.6503,-99.5762
1.030,1545.6504,-99.5770
1.030,1545.6505,-99.5772
1.030,1545.6506,-99.5789
1.030,1545.6507,-99.5793
1.030,1545.6508,-99.5778
1.030,1545.6509,-99.5796
1.030,1545.6510,-99.5814
1.030,1545.6511,-99.5820
1.030,1545.6512,-99.5812
1.030,1545.6513,-99.5814
1.030,1545.6514,-99.5801
1.030,1545.6515,-99.5790
1.030,1545.6516,-99.5797
1.030,1545.6517,-99.5792
1.030,1545.6518,-99.5784
1.030,1545.6519,-99.5748
1.030,1545.6520,-99.5753
1.030,1545.6521,-99.5747
1.030,1545.6522,-99.5758
1.030,1545.6523,-99.5751
1.030,1545.6524,-99.5749
1.030,1545.6525,-99.5767
1.030,1545.6526,-99.5781
1.030,1545.6527,-99.5765
1.030,1545.6528,-99.5760
1.030,1545.6529,-99.5748
1.030,1545.6530,-99.5740
1.030,1545.6531,-99.5731
1.030,1545.6532,-99.5744
1.030,1545.6533,-99.5754
1.030,1545.6534,-99.5719
1.030,1545.6535,-99.5694
1.030,1545.6536,-99.5698
1.030,1545.6537,-99.5713
1.030,1545.6538,-99.5718
1.030,1545.6539,-99.5748
1.030,1545.6540,-99.5725
1.030,1545.6541,-99.5685
1.030,1545.6542,-99.5687
1.030,1545.6543,-99.5709
1.030,1545.6544,-99.5715
1.030,1545.6545,-99.5708
1.030,1545.6546,-99.5673
1.030,1545.6547,-99.5651
1.030,1545.6548,-99.5666
1.030,1545.6549,-99.5687
1.030,1545.6550,-99.5672
1.030,1545.6551,-99.5674
1.030,1545.6552,-99.5667
1.030,1545.6553,-99.5689
1.030,1545.6554,-99.5695
1.030,1545.6555,-99.5677
1.030,1545.6556,-99.5641
1.030,1545.6557,-99.5633
1.030,1545.6558,-99.5651
1.030,1545.6559,-99.5699
1.030,1545.6560,-99.5733
1.030,1545.6561,-99.5697
1.030,1545.6562,-99.5675
1.030,1545.6563,-99.5662
1.030,1545.6564,-99.5695
1.030,1545.6565,-99.5682
1.030,1545.6566,-99.5662
1.030,1545.6567,-99.5670
1.030,1545.6568,-99.5705
1.030,1545.6569,-99.5743
1.030,1545.6570,-99.5726
1.030,1545.6571,-99.5693
1.030,1545.6572,-99.5676
1.030,1545.6573,-99.5672
1.030,1545.6574,-99.5654
1.030,1545.6575,-99.5674
1.030,1545.6576,-99.5686
1.030,1545.6577,-99.5685
1.030,1545.6578,-99.5667
1.030,1545.6579,-99.5672
1.030,1545.6580,-99.5688
1.030,1545.6581,-99.5698
1.030,1545.6582,-99.5671
1.030,1545.6583,-99.5684
1.030,1545.6584,-99.5670
1.030,1545.6585,-99.5692
1.030,1545.6586,-99.5677
1.030,1545.6587,-99.5680
1.030,1545.6588,-99.5685
1.030,1545.6589,-99.5676
1.030,1545.6590,-99.5681
1.030,1545.6591,-99.5685
1.030,1545.6592,-99.5706
1.030,1545.6593,-99.5689
1.030,1545.6594,-99.5670
1.030,1545.6595,-99.5655
1.030,1545.6596,-99.5667
1.030,1545.6597,-99.5669
1.030,1545.6598,-99.5639
1.030,1545.6599,-99.5636
1.030,1545.6600,-99.5638
1.030,1545.6601,-99.5629
1.030,1545.6602,-99.5637
1.030,1545.6603,-99.5626
1.030,1545.6604,-99.5620
1.030,1545.6605,-99.5618
1.030,1545.6606,-99.5645
1.030,1545.6607,-99.5647
1.030,1545.6608,-99.5630
1.030,1545.6609,-99.5593
1.030,1545.6610,-99.5586
1.030,1545.6611,-99.5591
1.030,1545.6612,-99.5587
1.030,1545.6613,-99.5586
1.030,1545.6614,-99.5598
1.030,1545.6615,-99.5605
1.030,1545.6616,-99.5591
1.030,1545.6617,-99.5589
1.030,1545.6618,-99.5621
1.030,1545.6619,-99.5627
1.030,1545.6620,-99.5634
1.030,1545.6621,-99.5617
1.030,1545.6622,-99.5624
1.030,1545.6623,-99.5636
1.030,1545.6624,-99.5652
1.030,1545.6625,-99.5638
1.030,1545.6626,-99.5636
1.030,1545.6627,-99.5613
1.030,1545.6628,-99.5627
1.030,1545.6629,-99.5644
1.030,1545.6630,-99.5663
1.030,1545.6631,-99.5658
1.030,1545.6632,-99.5659
1.030,1545.6633,-99.5680
1.030,1545.6634,-99.5684
1.030,1545.6635,-99.5668
1.030,1545.6636,-99.5681
1.030,1545.6637,-99.5703
1.030,1545.6638,-99.5704
1.030,1545.6639,-99.5683
1.030,1545.6640,-99.5660
1.030,1545.6641,-99.5650
1.030,1545.6642,-99.5652
1.030,1545.6643,-99.5652
1.030,1545.6644,-99.5648
1.030,1545.6645,-99.5654
1.030,1545.6646,-99.5648
1.030,1545.6647,-99.5661
1.030,1545.6648,-99.5658
1.030,1545.6649,-99.5637
1.030,1545.6650,-99.5635
1.030,1545.6651,-99.5628
1.030,1545.6652,-99.5635
1.030,1545.6653,-99.5633
1.030,1545.6654,-99.5632
1.030,1545.6655,-99.5620
1.030,1545.6656,-99.5613
1.030,1545.6657,-99.5583
1.030,1545.6658,-99.5574
1.030,1545.6659,-99.5576
1.030,1545.6660,-99.5540
1.030,1545.6661,-99.5537
1.030,1545.6662,-99.5561
1.030,1545.6663,-99.5559
1.030,1545.6664,-99.5541
1.030,1545.6665,-99.5547
1.030,1545.6666,-99.5579
1.030,1545.6667,-99.5567
1.030,1545.6668,-99.5565
1.030,1545.6669,-99.5567
1.030,1545.6670,-99.5578
1.030,1545.6671,-99.5568
1.030,1545.6672,-99.5546
1.030,1545.6673,-99.5514
1.030,1545.6674,-99.5539
1.030,1545.6675,-99.5570
1.030,1545.6676,-99.5585
1.030,1545.6677,-99.5578
1.030,1545.6678,-99.5560
1.030,1545.6679,-99.5554
1.030,1545.6680,-99.5545
1.030,1545.6681,-99.5552
1.030,1545.6682,-99.5574
1.030,1545.6683,-99.5574
1.030,1545.6684,-99.5562
1.030,1545.6685,-99.5549
1.030,1545.6686,-99.5544
1.030,1545.6687,-99.5565
1.030,1545.6688,-99.5584
1.030,1545.6689,-99.5598
1.030,1545.6690,-99.5595
1.030,1545.6691,-99.5600
1.030,1545.6692,-99.5591
1.030,1545.6693,-99.5575
1.030,1545.6694,-99.5563
1.030,1545.6695,-99.5555
1.030,1545.6696,-99.5575
1.030,1545.6697,-99.5608
1.030,1545.6698,-99.5618
1.030,1545.6699,-99.5647
1.030,1545.6700,-99.5650
1.030,1545.6701,-99.5643
1.030,1545.6702,-99.5604
1.030,1545.6703,-99.5625
1.030,1545.6704,-99.5673
1.030,1545.6705,-99.5687
1.030,1545.6706,-99.5644
1.030,1545.6707,-99.5600
1.030,1545.6708,-99.5584
1.030,1545.6709,-99.5597
1.030,1545.6710,-99.5587
1.030,1545.6711,-99.5586
1.030,1545.6712,-99.5579
1.030,1545.6713,-99.5594
1.030,1545.6714,-99.5606
1.030,1545.6715,-99.5611
1.030,1545.6716,-99.5618
1.030,1545.6717,-99.5612
1.030,1545.6718,-99.5602
1.030,1545.6719,-99.5594
1.030,1545.6720,-99.5613
1.030,1545.6721,-99.5628
1.030,1545.6722,-99.5607
1.030,1545.6723,-99.5582
1.030,1545.6724,-99.5554
1.030,1545.6725,-99.5549
1.030,1545.6726,-99.5548
1.030,1545.6727,-99.5556
1.030,1545.6728,-99.5577
1.030,1545.6729,-99.5590
1.030,1545.6730,-99.5573
1.030,1545.6731,-99.5539
1.030,1545.6732,-99.5516
1.030,1545.6733,-99.5535
1.030,1545.6734,-99.5551
1.030,1545.6735,-99.5545
1.030,1545.6736,-99.5545
1.030,1545.6737,-99.5526
1.030,1545.6738,-99.5522
1.030,1545.6739,-99.5524
1.030,1545.6740,-99.5551
1.030,1545.6741,-99.5548
1.030,1545.6742,-99.5551
1.030,1545.6743,-99.5565
1.030,1545.6744,-99.5571
1.030,1545.6745,-99.5602
1.030,1545.6746,-99.5597
1.030,1545.6747,-99.5579
1.030,1545.6748,-99.5582
1.030,1545.6749,-99.5596
1.030,1545.6750,-99.5589
1.030,1545.6751,-99.5545
1.030,1545.6752,-99.5581
1.030,1545.6753,-99.5598
1.030,1545.6754,-99.5611
1.030,1545.6755,-99.5658
1.030,1545.6756,-99.5647
1.030,1545.6757,-99.5614
1.030,1545.6758,-99.5577
1.030,1545.6759,-99.5574
1.030,1545.6760,-99.5608
1.030,1545.6761,-99.5631
1.030,1545.6762,-99.5635
1.030,1545.6763,-99.5625
1.030,1545.6764,-99.5614
1.030,1545.6765,-99.5604
1.030,1545.6766,-99.5595
1.030,1545.6767,-99.5590
1.030,1545.6768,-99.5585
1.030,1545.6769,-99.5593
1.030,1545.6770,-99.5610
1.030,1545.6771,-99.5609
1.030,1545.6772,-99.5571
1.030,1545.6773,-99.5570
1.030,1545.6774,-99.5591
1.030,1545.6775,-99.5598
1.030,1545.6776,-99.5604
1.030,1545.6777,-99.5560
1.030,1545.6778,-99.5538
1.030,1545.6779,-99.5559
1.030,1545.6780,-99.5580
1.030,1545.6781,-99.5592
1.030,1545.6782,-99.5587
1.030,1545.6783,-99.5574
1.030,1545.6784,-99.5587
1.030,1545.6785,-99.5598
1.030,1545.6786,-99.5585
1.030,1545.6787,-99.5580
1.030,1545.6788,-99.5562
1.030,1545.6789,-99.5530
1.030,1545.6790,-99.5538
1.030,1545.6791,-99.5536
1.030,1545.6792,-99.5553
1.030,1545.6793,-99.5542
1.030,1545.6794,-99.5543
1.030,1545.6795,-99.5555
1.030,1545.6796,-99.5576
1.030,1545.6797,-99.5599
1.030,1545.6798,-99.5608
1.030,1545.6799,-99.5608
1.030,1545.6800,-99.5608
1.030,1545.6801,-99.5598
1.030,1545.6802,-99.5613
1.030,1545.6803,-99.5626
1.030,1545.6804,-99.5639
1.030,1545.6805,-99.5627
1.030,1545.6806,-99.5596
1.030,1545.6807,-99.5589
1.030,1545.6808,-99.5593
1.030,1545.6809,-99.5609
1.030,1545.6810,-99.5595
1.030,1545.6811,-99.5595
1.030,1545.6812,-99.5619
1.030,1545.6813,-99.5613
1.030,1545.6814,-99.5654
1.030,1545.6815,-99.5638
1.030,1545.6816,-99.5628
1.030,1545.6817,-99.5624
1.030,1545.6818,-99.5622
1.030,1545.6819,-99.5579
1.030,1545.6820,-99.5560
1.030,1545.6821,-99.5593
1.030,1545.6822,-99.5604
1.030,1545.6823,-99.5608
1.030,1545.6824,-99.5633
1.030,1545.6825,-99.5638
1.030,1545.6826,-99.5660
1.030,1545.6827,-99.5649
1.030,1545.6828,-99.5615
1.030,1545.6829,-99.5606
1.030,1545.6830,-99.5610
1.030,1545.6831,-99.5622
1.030,1545.6832,-99.5629
1.030,1545.6833,-99.5615
1.030,1545.6834,-99.5619
1.030,1545.6835,-99.5593
1.030,1545.6836,-99.5591
1.030,1545.6837,-99.5605
1.030,1545.6838,-99.5601
1.030,1545.6839,-99.5607
1.030,1545.6840,-99.5605
1.030,1545.6841,-99.5605
1.030,1545.6842,-99.5597
1.030,1545.6843,-99.5535
1.030,1545.6844,-99.5550
1.030,1545.6845,-99.5602
1.030,1545.6846,-99.5600
1.030,1545.6847,-99.5570
1.030,1545.6848,-99.5559
1.030,1545.6849,-99.5568
1.030,1545.6850,-99.5610
1.030,1545.6851,-99.5629
1.030,1545.6852,-99.5613
1.030,1545.6853,-99.5611
1.030,1545.6854,-99.5612
1.030,1545.6855,-99.5630
1.030,1545.6856,-99.5646
1.030,1545.6857,-99.5653
1.030,1545.6858,-99.5624
1.030,1545.6859,-99.5605
1.030,1545.6860,-99.5605
1.030,1545.6861,-99.5627
1.030,1545.6862,-99.5644
1.030,1545.6863,-99.5647
1.030,1545.6864,-99.5636
1.030,1545.6865,-99.5618
1.030,1545.6866,-99.5594
1.030,1545.6867,-99.5614
1.030,1545.6868,-99.5642
1.030,1545.6869,-99.5657
1.030,1545.6870,-99.5652
1.030,1545.6871,-99.5628
1.030,1545.6872,-99.5624
1.030,1545.6873,-99.5636
1.030,1545.6874,-99.5646
1.030,1545.6875,-99.5626
1.030,1545.6876,-99.5615
1.030,1545.6877,-99.5635
1.030,1545.6878,-99.5661
1.030,1545.6879,-99.5668
1.030,1545.6880,-99.5663
1.030,1545.6881,-99.5629
1.030,1545.6882,-99.5660
1.030,1545.6883,-99.5685
1.030,1545.6884,-99.5662
1.030,1545.6885,-99.5632
1.030,1545.6886,-99.5616
1.030,1545.6887,-99.5621
1.030,1545.6888,-99.5615
1.030,1545.6889,-99.5612
1.030,1545.6890,-99.5660
1.030,1545.6891,-99.5671
1.030,1545.6892,-99.5623
1.030,1545.6893,-99.5617
1.030,1545.6894,-99.5621
1.030,1545.6895,-99.5623
1.030,1545.6896,-99.5596
1.030,1545.6897,-99.5592
1.030,1545.6898,-99.5599
1.030,1545.6899,-99.5622
1.030,1545.6900,-99.5621
1.030,1545.6901,-99.5614
1.030,1545.6902,-99.5596
1.030,1545.6903,-99.5589
1.030,1545.6904,-99.5585
1.030,1545.6905,-99.5593
1.030,1545.6906,-99.5598
1.030,1545.6907,-99.5595
1.030,1545.6908,-99.5605
1.030,1545.6909,-99.5615
1.030,1545.6910,-99.5640
1.030,1545.6911,-99.5628
1.030,1545.6912,-99.5626
1.030,1545.6913,-99.5628
1.030,1545.6914,-99.5623
1.030,1545.6915,-99.5643
1.030,1545.6916,-99.5645
1.030,1545.6917,-99.5658
1.030,1545.6918,-99.5629
1.030,1545.6919,-99.5630
1.030,1545.6920,-99.5662
1.030,1545.6921,-99.5662
1.030,1545.6922,-99.5653
1.030,1545.6923,-99.5659
1.030,1545.6924,-99.5655
1.030,1545.6925,-99.5642
1.030,1545.6926,-99.5654
1.030,1545.6927,-99.5654
1.030,1545.6928,-99.5667
1.030,1545.6929,-99.5644
1.030,1545.6930,-99.5675
1.030,1545.6931,-99.5661
1.030,1545.6932,-99.5656
1.030,1545.6933,-99.5681
1.030,1545.6934,-99.5692
1.030,1545.6935,-99.5676
1.030,1545.6936,-99.5681
1.030,1545.6937,-99.5686
1.030,1545.6938,-99.5684
1.030,1545.6939,-99.5692
1.030,1545.6940,-99.5684
1.030,1545.6941,-99.5683
1.030,1545.6942,-99.5677
1.030,1545.6943,-99.5670
1.030,1545.6944,-99.5669
1.030,1545.6945,-99.5662
1.030,1545.6946,-99.5659
1.030,1545.6947,-99.5683
1.030,1545.6948,-99.5694
1.030,1545.6949,-99.5677
