Voltage,Wavelength,InsertionLoss
1.000,1546.6662,-99.5310
1.000,1546.6663,-99.5306
1.000,1546.6664,-99.5277
1.000,1546.6665,-99.5284
1.000,1546.6666,-99.5294
1.000,1546.6667,-99.5306
1.000,1546.6668,-99.5306
1.000,1546.6669,-99.5294
1.000,1546.6670,-99.5280
1.000,1546.6671,-99.5263
1.000,1546.6672,-99.5271
1.000,1546.6673,-99.5263
1.000,1546.6674,-99.5273
1.000,1546.6675,-99.5259
1.000,1546.6676,-99.5250
1.000,1546.6677,-99.5263
1.000,1546.6678,-99.5262
1.000,1546.6679,-99.5228
1.000,1546.6680,-99.5223
1.000,1546.6681,-99.5235
1.000,1546.6682,-99.5251
1.000,1546.6683,-99.5228
1.000,1546.6684,-99.5207
1.000,1546.6685,-99.5204
1.000,1546.6686,-99.5210
1.000,1546.6687,-99.5204
1.000,1546.6688,-99.5236
1.000,1546.6689,-99.5242
1.000,1546.6690,-99.5229
1.000,1546.6691,-99.5238
1.000,1546.6692,-99.5255
1.000,1546.6693,-99.5275
1.000,1546.6694,-99.5298
1.000,1546.6695,-99.5296
1.000,1546.6696,-99.5280
1.000,1546.6697,-99.5288
1.000,1546.6698,-99.5318
1.000,1546.6699,-99.5312
1.000,1546.6700,-99.5313
1.000,1546.6701,-99.5294
1.000,1546.6702,-99.5268
1.000,1546.6703,-99.5284
1.000,1546.6704,-99.5315
1.000,1546.6705,-99.5299
1.000,1546.6706,-99.5262
1.000,1546.6707,-99.5265
1.000,1546.6708,-99.5285
1.000,1546.6709,-99.5278
1.000,1546.6710,-99.5277
1.000,1546.6711,-99.5281
1.000,1546.6712,-99.5280
1.000,1546.6713,-99.5280
1.000,1546.6714,-99.5294
1.000,1546.6715,-99.5285
1.000,1546.6716,-99.5282
1.000,1546.6717,-99.5276
1.000,1546.6718,-99.5271
1.000,1546.6719,-99.5281
1.000,1546.6720,-99.5284
1.000,1546.6721,-99.5267
1.000,1546.6722,-99.5250
1.000,1546.6723,-99.5240
1.000,1546.6724,-99.5246
1.000,1546.6725,-99.5265
1.000,1546.6726,-99.5255
1.000,1546.6727,-99.5266
1.000,1546.6728,-99.5250
1.000,1546.6729,-99.5226
1.000,1546.6730,-99.5246
1.000,1546.6731,-99.5250
1.000,1546.6732,-99.5238
1.000,1546.6733,-99.5235
1.000,1546.6734,-99.5227
1.000,1546.6735,-99.5208
1.000,1546.6736,-99.5196
1.000,1546.6737,-99.5220
1.000,1546.6738,-99.5219
1.000,1546.6739,-99.5227
1.000,1546.6740,-99.5235
1.000,1546.6741,-99.5250
1.000,1546.6742,-99.5248
1.000,1546.6743,-99.5221
1.000,1546.6744,-99.5236
1.000,1546.6745,-99.5247
1.000,1546.6746,-99.5250
1.000,1546.6747,-99.5245
1.000,1546.6748,-99.5238
1.000,1546.6749,-99.5273
1.000,1546.6750,-99.5277
1.000,1546.6751,-99.5269
1.000,1546.6752,-99.5276
1.000,1546.6753,-99.5292
1.000,1546.6754,-99.5294
1.000,1546.6755,-99.5291
1.000,1546.6756,-99.5296
1.000,1546.6757,-99.5306
1.000,1546.6758,-99.5295
1.000,1546.6759,-99.5305
1.000,1546.6760,-99.5314
1.000,1546.6761,-99.5301
1.000,1546.6762,-99.5299
1.000,1546.6763,-99.5276
1.000,1546.6764,-99.5263
1.000,1546.6765,-99.5264
1.000,1546.6766,-99.5272
1.000,1546.6767,-99.5272
1.000,1546.6768,-99.5258
1.000,1546.6769,-99.5281
1.000,1546.6770,-99.5277
1.000,1546.6771,-99.5259
1.000,1546.6772,-99.5243
1.000,1546.6773,-99.5255
1.000,1546.6774,-99.5251
1.000,1546.6775,-99.5228
1.000,1546.6776,-99.5232
1.000,1546.6777,-99.5245
1.000,1546.6778,-99.5260
1.000,1546.6779,-99.5284
1.000,1546.6780,-99.5275
1.000,1546.6781,-99.5228
1.000,1546.6782,-99.5252
1.000,1546.6783,-99.5256
1.000,1546.6784,-99.5219
1.000,1546.6785,-99.5227
1.000,1546.6786,-99.5252
1.000,1546.6787,-99.5276
1.000,1546.6788,-99.5285
1.000,1546.6789,-99.5290
1.000,1546.6790,-99.5277
1.000,1546.6791,-99.5286
1.000,1546.6792,-99.5311
1.000,1546.6793,-99.5285
1.000,1546.6794,-99.5269
1.000,1546.6795,-99.5278
1.000,1546.6796,-99.5276
1.000,1546.6797,-99.5305
1.000,1546.6798,-99.5317
1.000,1546.6799,-99.5299
1.000,1546.6800,-99.5308
1.000,1546.6801,-99.5310
1.000,1546.6802,-99.5297
1.000,1546.6803,-99.5319
1.000,1546.6804,-99.5304
1.000,1546.6805,-99.5296
1.000,1546.6806,-99.5292
1.000,1546.6807,-99.5291
1.000,1546.6808,-99.5312
1.000,1546.6809,-99.5328
1.000,1546.6810,-99.5349
1.000,1546.6811,-99.5320
1.000,1546.6812,-99.5298
1.000,1546.6813,-99.5298
1.000,1546.6814,-99.5309
1.000,1546.6815,-99.5326
1.000,1546.6816,-99.5325
1.000,1546.6817,-99.5305
1.000,1546.6818,-99.5316
1.000,1546.6819,-99.5313
1.000,1546.6820,-99.5269
1.000,1546.6821,-99.5261
1.000,1546.6822,-99.5282
1.000,1546.6823,-99.5279
1.000,1546.6824,-99.5272
1.000,1546.6825,-99.5275
1.000,1546.6826,-99.5254
1.000,1546.6827,-99.5240
1.000,1546.6828,-99.5259
1.000,1546.6829,-99.5274
1.000,1546.6830,-99.5307
1.000,1546.6831,-99.5306
1.000,1546.6832,-99.5260
1.000,1546.6833,-99.5241
1.000,1546.6834,-99.5255
1.000,1546.6835,-99.5267
1.000,1546.6836,-99.5273
1.000,1546.6837,-99.5281
1.000,1546.6838,-99.5276
1.000,1546.6839,-99.5293
1.000,1546.6840,-99.5297
1.000,1546.6841,-99.5277
1.000,1546.6842,-99.5272
1.000,1546.6843,-99.5290
1.000,1546.6844,-99.5292
1.000,1546.6845,-99.5294
1.000,1546.6846,-99.5310
1.000,1546.6847,-99.5331
1.000,1546.6848,-99.5321
1.000,1546.6849,-99.5312
1.000,1546.6850,-99.5309
1.000,1546.6851,-99.5311
1.000,1546.6852,-99.5340
1.000,1546.6853,-99.5364
1.000,1546.6854,-99.5338
1.000,1546.6855,-99.5328
1.000,1546.6856,-99.5337
1.000,1546.6857,-99.5344
1.000,1546.6858,-99.5326
1.000,1546.6859,-99.5297
1.000,1546.6860,-99.5294
1.000,1546.6861,-99.5341
1.000,1546.6862,-99.5352
1.000,1546.6863,-99.5367
1.000,1546.6864,-99.5360
1.000,1546.6865,-99.5345
1.000,1546.6866,-99.5338
1.000,1546.6867,-99.5358
1.000,1546.6868,-99.5371
1.000,1546.6869,-99.5353
1.000,1546.6870,-99.5366
1.000,1546.6871,-99.5362
1.000,1546.6872,-99.5410
1.000,1546.6873,-99.5399
1.000,1546.6874,-99.5377
1.000,1546.6875,-99.5361
1.000,1546.6876,-99.5378
1.000,1546.6877,-99.5376
1.000,1546.6878,-99.5398
1.000,1546.6879,-99.5408
1.000,1546.6880,-99.5377
1.000,1546.6881,-99.5379
1.000,1546.6882,-99.5387
1.000,1546.6883,-99.5403
1.000,1546.6884,-99.5384
1.000,1546.6885,-99.5370
1.000,1546.6886,-99.5396
1.000,1546.6887,-99.5381
1.000,1546.6888,-99.5377
1.000,1546.6889,-99.5396
1.000,1546.6890,-99.5402
1.000,1546.6891,-99.5393
1.000,1546.6892,-99.5392
1.000,1546.6893,-99.5401
1.000,1546.6894,-99.5384
1.000,1546.6895,-99.5384
1.000,1546.6896,-99.5394
1.000,1546.6897,-99.5408
1.000,1546.6898,-99.5434
1.000,1546.6899,-99.5434
1.000,1546.6900,-99.5424
1.000,1546.6901,-99.5408
1.000,1546.6902,-99.5427
1.000,1546.6903,-99.5432
1.000,1546.6904,-99.5429
1.000,1546.6905,-99.5406
1.000,1546.6906,-99.5396
1.000,1546.6907,-99.5394
1.000,1546.6908,-99.5386
1.000,1546.6909,-99.5413
1.000,1546.6910,-99.5424
1.000,1546.6911,-99.5416
1.000,1546.6912,-99.5399
1.000,1546.6913,-99.5398
1.000,1546.6914,-99.5397
1.000,1546.6915,-99.5406
1.000,1546.6916,-99.5413
1.000,1546.6917,-99.5413
1.000,1546.6918,-99.5384
1.000,1546.6919,-99.5350
1.000,1546.6920,-99.5362
1.000,1546.6921,-99.5381
1.000,1546.6922,-99.5386
1.000,1546.6923,-99.5397
1.000,1546.6924,-99.5370
1.000,1546.6925,-99.5385
1.000,1546.6926,-99.5418
1.000,1546.6927,-99.5410
1.000,1546.6928,-99.5414
1.000,1546.6929,-99.5406
1.000,1546.6930,-99.5383
1.000,1546.6931,-99.5391
1.000,1546.6932,-99.5400
1.000,1546.6933,-99.5399
1.000,1546.6934,-99.5387
1.000,1546.6935,-99.5384
1.000,1546.6936,-99.5402
1.000,1546.6937,-99.5399
1.000,1546.6938,-99.5399
1.000,1546.6939,-99.5395
1.000,1546.6940,-99.5410
1.000,1546.6941,-99.5431
1.000,1546.6942,-99.5438
1.000,1546.6943,-99.5399
1.000,1546.6944,-99.5360
1.000,1546.6945,-99.5352
1.000,1546.6946,-99.5351
1.000,1546.6947,-99.5387
1.000,1546.6948,-99.5395
1.000,1546.6949,-99.5418
1.000,1546.6950,-99.5415
1.000,1546.6951,-99.5408
1.000,1546.6952,-99.5422
1.000,1546.6953,-99.5437
1.000,1546.6954,-99.5450
1.000,1546.6955,-99.5449
1.000,1546.6956,-99.5431
1.000,1546.6957,-99.5427
1.000,1546.6958,-99.5437
1.000,1546.6959,-99.5456
1.000,1546.6960,-99.5434
1.000,1546.6961,-99.5419
1.000,1546.6962,-99.5408
1.000,1546.6963,-99.5443
1.000,1546.6964,-99.5441
1.000,1546.6965,-99.5460
1.000,1546.6966,-99.5435
1.000,1546.6967,-99.5435
1.000,1546.6968,-99.5425
1.000,1546.6969,-99.5431
1.000,1546.6970,-99.5444
1.000,1546.6971,-99.5474
1.000,1546.6972,-99.5457
1.000,1546.6973,-99.5441
1.000,1546.6974,-99.5460
1.000,1546.6975,-99.5468
1.000,1546.6976,-99.5445
1.000,1546.6977,-99.5447
1.000,1546.6978,-99.5457
1.000,1546.6979,-99.5452
1.000,1546.6980,-99.5429
1.000,1546.6981,-99.5416
1.000,1546.6982,-99.5431
1.000,1546.6983,-99.5419
1.000,1546.6984,-99.5439
1.000,1546.6985,-99.5450
1.000,1546.6986,-99.5434
1.000,1546.6987,-99.5412
1.000,1546.6988,-99.5403
1.000,1546.6989,-99.5419
1.000,1546.6990,-99.5420
1.000,1546.6991,-99.5396
1.000,1546.6992,-99.5412
1.000,1546.6993,-99.5435
1.000,1546.6994,-99.5421
1.000,1546.6995,-99.5445
1.000,1546.6996,-99.5443
1.000,1546.6997,-99.5438
1.000,1546.6998,-99.5404
1.000,1546.6999,-99.5408
1.000,1546.7000,-99.5441
1.000,1546.7001,-99.5418
1.000,1546.7002,-99.5417
1.000,1546.7003,-99.5417
1.000,1546.7004,-99.5434
1.000,1546.7005,-99.5430
1.000,1546.7006,-99.5455
1.000,1546.7007,-99.5449
1.000,1546.7008,-99.5430
1.000,1546.7009,-99.5445
1.000,1546.7010,-99.5453
1.000,1546.7011,-99.5459
1.000,1546.7012,-99.5469
1.000,1546.7013,-99.5474
1.000,1546.7014,-99.5458
1.000,1546.7015,-99.5491
1.000,1546.7016,-99.5503
1.000,1546.7017,-99.5486
1.000,1546.7018,-99.5490
1.000,1546.7019,-99.5490
1.000,1546.7020,-99.5517
1.000,1546.7021,-99.5496
1.000,1546.7022,-99.5460
1.000,1546.7023,-99.5478
1.000,1546.7024,-99.5477
1.000,1546.7025,-99.5473
1.000,1546.7026,-99.5490
1.000,1546.7027,-99.5478
1.000,1546.7028,-99.5465
1.000,1546.7029,-99.5489
1.000,1546.7030,-99.5500
1.000,1546.7031,-99.5492
1.000,1546.7032,-99.5493
1.000,1546.7033,-99.5487
1.000,1546.7034,-99.5472
1.000,1546.7035,-99.5496
1.000,1546.7036,-99.5489
1.000,1546.7037,-99.5449
1.000,1546.7038,-99.5437
1.000,1546.7039,-99.5438
1.000,1546.7040,-99.5432
1.000,1546.7041,-99.5425
1.000,1546.7042,-99.5435
1.000,1546.7043,-99.5445
1.000,1546.7044,-99.5447
1.000,1546.7045,-99.5432
1.000,1546.7046,-99.5447
1.000,1546.7047,-99.5469
1.000,1546.7048,-99.5456
1.000,1546.7049,-99.5443
1.000,1546.7050,-99.5439
1.000,1546.7051,-99.5439
1.000,1546.7052,-99.5435
1.000,1546.7053,-99.5444
1.000,1546.7054,-99.5451
1.000,1546.7055,-99.5469
1.000,1546.7056,-99.5459
1.000,1546.7057,-99.5447
1.000,1546.7058,-99.5422
1.000,1546.7059,-99.5400
1.000,1546.7060,-99.5424
1.000,1546.7061,-99.5451
1.000,1546.7062,-99.5503
1.000,1546.7063,-99.5485
1.000,1546.7064,-99.5455
1.000,1546.7065,-99.5479
1.000,1546.7066,-99.5503
1.000,1546.7067,-99.5497
1.000,1546.7068,-99.5483
1.000,1546.7069,-99.5470
1.000,1546.7070,-99.5435
1.000,1546.7071,-99.5460
1.000,1546.7072,-99.5471
1.000,1546.7073,-99.5490
1.000,1546.7074,-99.5478
1.000,1546.7075,-99.5463
1.000,1546.7076,-99.5475
1.000,1546.7077,-99.5465
1.000,1546.7078,-99.5458
1.000,1546.7079,-99.5451
1.000,1546.7080,-99.5459
1.000,1546.7081,-99.5448
1.000,1546.7082,-99.5416
1.000,1546.7083,-99.5429
1.000,1546.7084,-99.5453
1.000,1546.7085,-99.5436
1.000,1546.7086,-99.5426
1.000,1546.7087,-99.5417
1.000,1546.7088,-99.5434
1.000,1546.7089,-99.5477
1.000,1546.7090,-99.5466
1.000,1546.7091,-99.5462
1.000,1546.7092,-99.5440
1.000,1546.7093,-99.5413
1.000,1546.7094,-99.5398
1.000,1546.7095,-99.5387
1.000,1546.7096,-99.5395
1.000,1546.7097,-99.5374
1.000,1546.7098,-99.5382
1.000,1546.7099,-99.5374
1.000,1546.7100,-99.5401
1.000,1546.7101,-99.5406
1.000,1546.7102,-99.5390
1.000,1546.7103,-99.5394
1.000,1546.7104,-99.5395
1.000,1546.7105,-99.5410
1.000,1546.7106,-99.5401
1.000,1546.7107,-99.5416
1.000,1546.7108,-99.5437
1.000,1546.7109,-99.5438
1.000,1546.7110,-99.5389
1.000,1546.7111,-99.5390
1.000,1546.7112,-99.5389
1.000,1546.7113,-99.5430
1.000,1546.7114,-99.5446
1.000,1546.7115,-99.5456
1.000,1546.7116,-99.5461
1.000,1546.7117,-99.5467
1.000,1546.7118,-99.5453
1.000,1546.7119,-99.5452
1.000,1546.7120,-99.5455
1.000,1546.7121,-99.5447
1.000,1546.7122,-99.5448
1.000,1546.7123,-99.5442
1.000,1546.7124,-99.5437
1.000,1546.7125,-99.5436
1.000,1546.7126,-99.5424
1.000,1546.7127,-99.5405
1.000,1546.7128,-99.5424
1.000,1546.7129,-99.5437
1.000,1546.7130,-99.5443
1.000,1546.7131,-99.5436
1.000,1546.7132,-99.5406
1.000,1546.7133,-99.5396
1.000,1546.7134,-99.5409
1.000,1546.7135,-99.5426
1.000,1546.7136,-99.5396
1.000,1546.7137,-99.5378
1.000,1546.7138,-99.5369
1.000,1546.7139,-99.5368
1.000,1546.7140,-99.5316
1.000,1546.7141,-99.5312
1.000,1546.7142,-99.5363
1.000,1546.7143,-99.5364
1.000,1546.7144,-99.5355
1.000,1546.7145,-99.5365
1.000,1546.7146,-99.5349
1.000,1546.7147,-99.5344
1.000,1546.7148,-99.5353
1.000,1546.7149,-99.5339
1.000,1546.7150,-99.5348
1.000,1546.7151,-99.5340
1.000,1546.7152,-99.5357
1.000,1546.7153,-99.5361
1.000,1546.7154,-99.5342
1.000,1546.7155,-99.5370
1.000,1546.7156,-99.5378
1.000,1546.7157,-99.5367
1.000,1546.7158,-99.5360
1.000,1546.7159,-99.5394
1.000,1546.7160,-99.5384
1.000,1546.7161,-99.5351
1.000,1546.7162,-99.5354
1.000,1546.7163,-99.5361
1.000,1546.7164,-99.5379
1.000,1546.7165,-99.5373
1.000,1546.7166,-99.5374
1.000,1546.7167,-99.5403
1.000,1546.7168,-99.5405
1.000,1546.7169,-99.5386
1.000,1546.7170,-99.5388
1.000,1546.7171,-99.5354
1.000,1546.7172,-99.5370
1.000,1546.7173,-99.5408
1.000,1546.7174,-99.5410
1.000,1546.7175,-99.5382
1.000,1546.7176,-99.5382
1.000,1546.7177,-99.5383
1.000,1546.7178,-99.5373
1.000,1546.7179,-99.5391
1.000,1546.7180,-99.5379
1.000,1546.7181,-99.5385
1.000,1546.7182,-99.5371
1.000,1546.7183,-99.5366
1.000,1546.7184,-99.5367
1.000,1546.7185,-99.5357
1.000,1546.7186,-99.5345
1.000,1546.7187,-99.5332
1.000,1546.7188,-99.5325
1.000,1546.7189,-99.5337
1.000,1546.7190,-99.5325
1.000,1546.7191,-99.5279
1.000,1546.7192,-99.5274
1.000,1546.7193,-99.5287
1.000,1546.7194,-99.5291
1.000,1546.7195,-99.5271
1.000,1546.7196,-99.5261
1.000,1546.7197,-99.5257
1.000,1546.7198,-99.5259
1.000,1546.7199,-99.5249
1.000,1546.7200,-99.5248
1.000,1546.7201,-99.5249
1.000,1546.7202,-99.5250
1.000,1546.7203,-99.5250
1.000,1546.7204,-99.5260
1.000,1546.7205,-99.5267
1.000,1546.7206,-99.5274
1.000,1546.7207,-99.5273
1.000,1546.7208,-99.5280
1.000,1546.7209,-99.5292
1.000,1546.7210,-99.5281
1.000,1546.7211,-99.5281
1.000,1546.7212,-99.5269
1.000,1546.7213,-99.5280
1.000,1546.7214,-99.5277
1.000,1546.7215,-99.5297
1.000,1546.7216,-99.5292
1.000,1546.7217,-99.5300
1.000,1546.7218,-99.5302
1.000,1546.7219,-99.5340
1.000,1546.7220,-99.5360
1.000,1546.7221,-99.5341
1.000,1546.7222,-99.5340
1.000,1546.7223,-99.5304
1.000,1546.7224,-99.5313
1.000,1546.7225,-99.5355
1.000,1546.7226,-99.5369
1.000,1546.7227,-99.5362
1.000,1546.7228,-99.5347
1.000,1546.7229,-99.5339
1.000,1546.7230,-99.5341
1.000,1546.7231,-99.5335
1.000,1546.7232,-99.5324
1.000,1546.7233,-99.5323
1.000,1546.7234,-99.5319
1.000,1546.7235,-99.5320
1.000,1546.7236,-99.5325
1.000,1546.7237,-99.5315
1.000,1546.7238,-99.5324
1.000,1546.7239,-99.5341
1.000,1546.7240,-99.5353
1.000,1546.7241,-99.5328
1.000,1546.7242,-99.5329
1.000,1546.7243,-99.5328
1.000,1546.7244,-99.5326
1.000,1546.7245,-99.5300
1.000,1546.7246,-99.5316
1.000,1546.7247,-99.5333
1.000,1546.7248,-99.5322
1.000,1546.7249,-99.5285
1.000,1546.7250,-99.5287
1.000,1546.7251,-99.5294
1.000,1546.7252,-99.5275
1.000,1546.7253,-99.5287
1.000,1546.7254,-99.5279
1.000,1546.7255,-99.5293
1.000,1546.7256,-99.5326
1.000,1546.7257,-99.5309
1.000,1546.7258,-99.5292
1.000,1546.7259,-99.5304
1.000,1546.7260,-99.5288
1.000,1546.7261,-99.5285
1.000,1546.7262,-99.5289
1.000,1546.7263,-99.5317
1.000,1546.7264,-99.5328
1.000,1546.7265,-99.5334
1.000,1546.7266,-99.5332
1.000,1546.7267,-99.5335
1.000,1546.7268,-99.5312
1.000,1546.7269,-99.5340
1.000,1546.7270,-99.5332
1.000,1546.7271,-99.5300
1.000,1546.7272,-99.5319
1.000,1546.7273,-99.5375
1.000,1546.7274,-99.5376
1.000,1546.7275,-99.5360
1.000,1546.7276,-99.5363
1.000,1546.7277,-99.5362
1.000,1546.7278,-99.5363
1.000,1546.7279,-99.5368
1.000,1546.7280,-99.5337
1.000,1546.7281,-99.5323
1.000,1546.7282,-99.5324
1.000,1546.7283,-99.5319
1.000,1546.7284,-99.5314
1.000,1546.7285,-99.5312
1.000,1546.7286,-99.5311
1.000,1546.7287,-99.5311
1.000,1546.7288,-99.5315
1.000,1546.7289,-99.5325
1.000,1546.7290,-99.5331
1.000,1546.7291,-99.5320
1.000,1546.7292,-99.5322
1.000,1546.7293,-99.5309
1.000,1546.7294,-99.5331
1.000,1546.7295,-99.5349
1.000,1546.7296,-99.5349
1.000,1546.7297,-99.5316
1.000,1546.7298,-99.5315
1.000,1546.7299,-99.5303
1.000,1546.7300,-99.5315
1.000,1546.7301,-99.5310
1.000,1546.7302,-99.5307
1.000,1546.7303,-99.5282
1.000,1546.7304,-99.5296
1.000,1546.7305,-99.5311
1.000,1546.7306,-99.5296
1.000,1546.7307,-99.5301
1.000,1546.7308,-99.5284
1.000,1546.7309,-99.5298
1.000,1546.7310,-99.5288
1.000,1546.7311,-99.5274
1.000,1546.7312,-99.5274
1.000,1546.7313,-99.5273
1.000,1546.7314,-99.5274
1.000,1546.7315,-99.5258
1.000,1546.7316,-99.5266
1.000,1546.7317,-99.5281
1.000,1546.7318,-99.5305
1.000,1546.7319,-99.5325
1.000,1546.7320,-99.5332
1.000,1546.7321,-99.5338
1.000,1546.7322,-99.5327
1.000,1546.7323,-99.5321
1.000,1546.7324,-99.5322
1.000,1546.7325,-99.5333
1.000,1546.7326,-99.5318
1.000,1546.7327,-99.5306
1.000,1546.7328,-99.5305
1.000,1546.7329,-99.5309
1.000,1546.7330,-99.5312
1.000,1546.7331,-99.5309
1.000,1546.7332,-99.5318
1.000,1546.7333,-99.5305
1.000,1546.7334,-99.5311
1.000,1546.7335,-99.5326
1.000,1546.7336,-99.5301
1.000,1546.7337,-99.5260
1.000,1546.7338,-99.5243
1.000,1546.7339,-99.5260
1.000,1546.7340,-99.5274
1.000,1546.7341,-99.5276
1.000,1546.7342,-99.5274
1.000,1546.7343,-99.5279
1.000,1546.7344,-99.5263
1.000,1546.7345,-99.5263
1.000,1546.7346,-99.5282
1.000,1546.7347,-99.5268
1.000,1546.7348,-99.5268
1.000,1546.7349,-99.5277
1.000,1546.7350,-99.5283
1.000,1546.7351,-99.5286
1.000,1546.7352,-99.5270
1.000,1546.7353,-99.5262
1.000,1546.7354,-99.5245
1.000,1546.7355,-99.5265
1.000,1546.7356,-99.5255
1.000,1546.7357,-99.5267
1.000,1546.7358,-99.5264
1.000,1546.7359,-99.5249
1.000,1546.7360,-99.5245
1.000,1546.7361,-99.5256
1.000,1546.7362,-99.5242
1.000,1546.7363,-99.5237
1.000,1546.7364,-99.5221
1.000,1546.7365,-99.5230
1.000,1546.7366,-99.5238
1.000,1546.7367,-99.5241
1.000,1546.7368,-99.5227
1.000,1546.7369,-99.5218
1.000,1546.7370,-99.5255
1.000,1546.7371,-99.5262
1.000,1546.7372,-99.5242
1.000,1546.7373,-99.5253
1.000,1546.7374,-99.5258
1.000,1546.7375,-99.5249
1.000,1546.7376,-99.5234
1.000,1546.7377,-99.5235
1.000,1546.7378,-99.5247
1.000,1546.7379,-99.5247
1.000,1546.7380,-99.5269
1.000,1546.7381,-99.5274
1.000,1546.7382,-99.5259
1.000,1546.7383,-99.5236
1.000,1546.7384,-99.5229
1.000,1546.7385,-99.5235
1.000,1546.7386,-99.5227
1.000,1546.7387,-99.5231
1.000,1546.7388,-99.5225
1.000,1546.7389,-99.5221
1.000,1546.7390,-99.5211
1.000,1546.7391,-99.5202
1.000,1546.7392,-99.5221
1.000,1546.7393,-99.5218
1.000,1546.7394,-99.5207
1.000,1546.7395,-99.5200
1.000,1546.7396,-99.5200
1.000,1546.7397,-99.5180
1.000,1546.7398,-99.5185
1.000,1546.7399,-99.5214
1.000,1546.7400,-99.5218
1.000,1546.7401,-99.5195
1.000,1546.7402,-99.5170
1.000,1546.7403,-99.5173
1.000,1546.7404,-99.5196
1.000,1546.7405,-99.5174
1.000,1546.7406,-99.5160
1.000,1546.7407,-99.5171
1.000,1546.7408,-99.5167
1.000,1546.7409,-99.5138
1.000,1546.7410,-99.5135
1.000,1546.7411,-99.5139
1.000,1546.7412,-99.5158
1.000,1546.7413,-99.5171
1.000,1546.7414,-99.5176
1.000,1546.7415,-99.5175
1.000,1546.7416,-99.5189
1.000,1546.7417,-99.5185
1.000,1546.7418,-99.5198
1.000,1546.7419,-99.5224
1.000,1546.7420,-99.5218
1.000,1546.7421,-99.5190
1.000,1546.7422,-99.5186
1.000,1546.7423,-99.5208
1.000,1546.7424,-99.5192
1.000,1546.7425,-99.5196
1.000,1546.7426,-99.5217
1.000,1546.7427,-99.5191
1.000,1546.7428,-99.5202
1.000,1546.7429,-99.5223
1.000,1546.7430,-99.5191
1.000,1546.7431,-99.5173
1.000,1546.7432,-99.5203
1.000,1546.7433,-99.5239
1.000,1546.7434,-99.5234
1.000,1546.7435,-99.5235
1.000,1546.7436,-99.5215
1.000,1546.7437,-99.5190
1.000,1546.7438,-99.5203
1.000,1546.7439,-99.5213
1.000,1546.7440,-99.5211
1.000,1546.7441,-99.5218
1.000,1546.7442,-99.5220
1.000,1546.7443,-99.5216
1.000,1546.7444,-99.5217
1.000,1546.7445,-99.5217
1.000,1546.7446,-99.5222
1.000,1546.7447,-99.5207
1.000,1546.7448,-99.5207
1.000,1546.7449,-99.5245
1.000,1546.7450,-99.5252
1.000,1546.7451,-99.5220
1.000,1546.7452,-99.5234
1.000,1546.7453,-99.5222
1.000,1546.7454,-99.5210
1.000,1546.7455,-99.5238
1.000,1546.7456,-99.5236
1.000,1546.7457,-99.5231
1.000,1546.7458,-99.5217
1.000,1546.7459,-99.5198
1.000,1546.7460,-99.5202
1.000,1546.7461,-99.5199
1.000,1546.7462,-99.5194
1.000,1546.7463,-99.5200
1.000,1546.7464,-99.5186
1.000,1546.7465,-99.5188
1.000,1546.7466,-99.5169
1.000,1546.7467,-99.5159
1.000,1546.7468,-99.5179
1.000,1546.7469,-99.5166
1.000,1546.7470,-99.5187
1.000,1546.7471,-99.5217
1.000,1546.7472,-99.5204
1.000,1546.7473,-99.5205
1.000,1546.7474,-99.5207
1.000,1546.7475,-99.5185
1.000,1546.7476,-99.5188
1.000,1546.7477,-99.5163
1.000,1546.7478,-99.5190
1.000,1546.7479,-99.5208
1.000,1546.7480,-99.5179
1.000,1546.7481,-99.5163
1.000,1546.7482,-99.5190
1.000,1546.7483,-99.5203
1.000,1546.7484,-99.5213
1.000,1546.7485,-99.5204
1.000,1546.7486,-99.5186
1.000,1546.7487,-99.5195
1.000,1546.7488,-99.5234
1.000,1546.7489,-99.5247
1.000,1546.7490,-99.5223
1.000,1546.7491,-99.5206
1.000,1546.7492,-99.5207
1.000,1546.7493,-99.5221
1.000,1546.7494,-99.5244
1.000,1546.7495,-99.5267
1.000,1546.7496,-99.5250
1.000,1546.7497,-99.5258
1.000,1546.7498,-99.5258
1.000,1546.7499,-99.5248
1.000,1546.7500,-99.5241
1.000,1546.7501,-99.5242
1.000,1546.7502,-99.5243
1.000,1546.7503,-99.5231
1.000,1546.7504,-99.5217
1.000,1546.7505,-99.5231
1.000,1546.7506,-99.5235
1.000,1546.7507,-99.5229
1.000,1546.7508,-99.5201
1.000,1546.7509,-99.5195
1.000,1546.7510,-99.5196
1.000,1546.7511,-99.5202
1.000,1546.7512,-99.5192
1.000,1546.7513,-99.5202
1.000,1546.7514,-99.5214
1.000,1546.7515,-99.5198
1.000,1546.7516,-99.5198
1.000,1546.7517,-99.5225
1.000,1546.7518,-99.5210
1.000,1546.7519,-99.5177
1.000,1546.7520,-99.5152
1.000,1546.7521,-99.5145
1.000,1546.7522,-99.5137
1.000,1546.7523,-99.5136
1.000,1546.7524,-99.5147
1.000,1546.7525,-99.5141
1.000,1546.7526,-99.5147
1.000,1546.7527,-99.5135
1.000,1546.7528,-99.5137
1.000,1546.7529,-99.5148
1.000,1546.7530,-99.5144
1.000,1546.7531,-99.5117
1.000,1546.7532,-99.5107
1.000,1546.7533,-99.5112
1.000,1546.7534,-99.5114
